NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.63919E-03,  5.78015E-03,  5.91702E-03,  6.04873E-03,  6.17413E-03,  6.29202E-03,  6.40110E-03,  6.50009E-03,  6.58771E-03,  6.66274E-03,  6.72407E-03,  6.77074E-03,  6.80200E-03,  6.81732E-03,  6.81646E-03,  6.79942E-03,  6.76650E-03,  6.71825E-03,  6.65545E-03,  6.57907E-03,  6.49025E-03,  6.39020E-03,  6.28022E-03,  6.16159E-03,  6.03558E-03,  5.90340E-03,  5.76618E-03,  5.62497E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.54996E-03,  5.70828E-03,  5.86465E-03,  6.01816E-03,  6.16773E-03,  6.31221E-03,  6.45028E-03,  6.58055E-03,  6.70154E-03,  6.81170E-03,  6.90952E-03,  6.99351E-03,  7.06233E-03,  7.11480E-03,  7.15000E-03,  7.16727E-03,  7.16629E-03,  7.14709E-03,  7.11002E-03,  7.05578E-03,  6.98532E-03,  6.89984E-03,  6.80072E-03,  6.68943E-03,  6.56751E-03,  6.43648E-03,  6.29781E-03,  6.15290E-03,  6.00303E-03,  5.84934E-03,  5.69287E-03,  5.53454E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.41456E-03,  5.58643E-03,  5.75836E-03,  5.92962E-03,  6.09938E-03,  6.26665E-03,  6.43030E-03,  6.58902E-03,  6.74135E-03,  6.88569E-03,  7.02028E-03,  7.14332E-03,  7.25296E-03,  7.34742E-03,  7.42503E-03,  7.48433E-03,  7.52417E-03,  7.54373E-03,  7.54262E-03,  7.52086E-03,  7.47890E-03,  7.41761E-03,  7.33817E-03,  7.24208E-03,  7.13102E-03,  7.00679E-03,  6.87122E-03,  6.72613E-03,  6.57324E-03,  6.41413E-03,  6.25025E-03,  6.08287E-03,  5.91311E-03,  5.74192E-03,  5.57012E-03,  5.39842E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.42037E-03,  5.60378E-03,  5.78842E-03,  5.97372E-03,  6.15895E-03,  6.34327E-03,  6.52566E-03,  6.70489E-03,  6.87955E-03,  7.04798E-03,  7.20834E-03,  7.35858E-03,  7.49655E-03,  7.62002E-03,  7.72678E-03,  7.81479E-03,  7.88221E-03,  7.92758E-03,  7.94989E-03,  7.94861E-03,  7.92379E-03,  7.87601E-03,  7.80633E-03,  7.71628E-03,  7.60771E-03,  7.48271E-03,  7.34348E-03,  7.19224E-03,  7.03114E-03,  6.86220E-03,  6.68724E-03,  6.50787E-03,  6.32549E-03,  6.14128E-03,  5.95622E-03,  5.77116E-03,  5.58678E-03,  5.40365E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.21656E-03,  5.40773E-03,  5.60166E-03,  5.79795E-03,  5.99616E-03,  6.19574E-03,  6.39602E-03,  6.59616E-03,  6.79512E-03,  6.99163E-03,  7.18413E-03,  7.37080E-03,  7.54950E-03,  7.71785E-03,  7.87326E-03,  8.01301E-03,  8.13439E-03,  8.23481E-03,  8.31198E-03,  8.36403E-03,  8.38964E-03,  8.38818E-03,  8.35966E-03,  8.30485E-03,  8.22512E-03,  8.12239E-03,  7.99902E-03,  7.85760E-03,  7.70087E-03,  7.53151E-03,  7.35212E-03,  7.16503E-03,  6.97234E-03,  6.77583E-03,  6.57701E-03,  6.37712E-03,  6.17716E-03,  5.97794E-03,  5.78010E-03,  5.58418E-03,  5.39061E-03,  5.19976E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.17701E-03,  5.37672E-03,  5.58010E-03,  5.78687E-03,  5.99672E-03,  6.20927E-03,  6.42405E-03,  6.64047E-03,  6.85775E-03,  7.07487E-03,  7.29052E-03,  7.50307E-03,  7.71047E-03,  7.91029E-03,  8.09974E-03,  8.27570E-03,  8.43482E-03,  8.57374E-03,  8.68917E-03,  8.77819E-03,  8.83838E-03,  8.86805E-03,  8.86634E-03,  8.83331E-03,  8.76992E-03,  8.67797E-03,  8.55993E-03,  8.41881E-03,  8.25789E-03,  8.08056E-03,  7.89013E-03,  7.68970E-03,  7.48200E-03,  7.26943E-03,  7.05394E-03,  6.83715E-03,  6.62030E-03,  6.40437E-03,  6.19009E-03,  5.97805E-03,  5.76868E-03,  5.56236E-03,  5.35938E-03,  5.16002E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.12030E-03,  5.32760E-03,  5.53939E-03,  5.75548E-03,  5.97564E-03,  6.19967E-03,  6.42730E-03,  6.65818E-03,  6.89186E-03,  7.12766E-03,  7.36466E-03,  7.60158E-03,  7.83669E-03,  8.06778E-03,  8.29209E-03,  8.50632E-03,  8.70671E-03,  8.88914E-03,  9.04935E-03,  9.18317E-03,  9.28679E-03,  9.35706E-03,  9.39176E-03,  9.38975E-03,  9.35112E-03,  9.27712E-03,  9.17012E-03,  9.03336E-03,  8.87069E-03,  8.68633E-03,  8.48454E-03,  8.26940E-03,  8.04461E-03,  7.81342E-03,  7.57850E-03,  7.34199E-03,  7.10555E-03,  6.87040E-03,  6.63742E-03,  6.40722E-03,  6.18025E-03,  5.95682E-03,  5.73720E-03,  5.52159E-03,  5.31020E-03,  5.10325E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.04674E-03,  5.26075E-03,  5.47999E-03,  5.70431E-03,  5.93356E-03,  6.16762E-03,  6.40641E-03,  6.64982E-03,  6.89767E-03,  7.14972E-03,  7.40550E-03,  7.66425E-03,  7.92480E-03,  8.18542E-03,  8.44374E-03,  8.69665E-03,  8.94028E-03,  9.17007E-03,  9.38090E-03,  9.56734E-03,  9.72399E-03,  9.84588E-03,  9.92884E-03,  9.96989E-03,  9.96751E-03,  9.92181E-03,  9.83449E-03,  9.70867E-03,  9.54865E-03,  9.35949E-03,  9.14662E-03,  8.91544E-03,  8.67102E-03,  8.41785E-03,  8.15969E-03,  7.89956E-03,  7.63974E-03,  7.38185E-03,  7.12700E-03,  6.87588E-03,  6.62892E-03,  6.38634E-03,  6.14828E-03,  5.91485E-03,  5.68615E-03,  5.46228E-03,  5.24341E-03,  5.02970E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,  4.95663E-03,  5.17652E-03,  5.40235E-03,  5.63397E-03,  5.87124E-03,  6.11409E-03,  6.36254E-03,  6.61662E-03,  6.87644E-03,  7.14211E-03,  7.41366E-03,  7.69094E-03,  7.97350E-03,  8.26039E-03,  8.54999E-03,  8.83984E-03,  9.12647E-03,  9.40538E-03,  9.67099E-03,  9.91690E-03,  1.01361E-02,  1.03216E-02,  1.04668E-02,  1.05660E-02,  1.06152E-02,  1.06124E-02,  1.05576E-02,  1.04532E-02,  1.03035E-02,  1.01141E-02,  9.89188E-03,  9.64382E-03,  9.37689E-03,  9.09741E-03,  8.81082E-03,  8.52151E-03,  8.23281E-03,  7.94705E-03,  7.66574E-03,  7.38972E-03,  7.11940E-03,  6.85487E-03,  6.59605E-03,  6.34284E-03,  6.09513E-03,  5.85288E-03,  5.61609E-03,  5.38485E-03,  5.15931E-03,  4.93964E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  4.85023E-03,  5.07521E-03,  5.30686E-03,  5.54498E-03,  5.78942E-03,  6.04009E-03,  6.29700E-03,  6.56026E-03,  6.83014E-03,  7.10699E-03,  7.39129E-03,  7.68348E-03,  7.98389E-03,  8.29255E-03,  8.60892E-03,  8.93166E-03,  9.25834E-03,  9.58520E-03,  9.90696E-03,  1.02169E-02,  1.05068E-02,  1.07678E-02,  1.09904E-02,  1.11657E-02,  1.12860E-02,  1.13459E-02,  1.13425E-02,  1.12759E-02,  1.11493E-02,  1.09686E-02,  1.07416E-02,  1.04773E-02,  1.01852E-02,  9.87411E-03,  9.55210E-03,  9.22576E-03,  8.90014E-03,  8.57885E-03,  8.26413E-03,  7.95720E-03,  7.65847E-03,  7.36785E-03,  7.08496E-03,  6.80931E-03,  6.54044E-03,  6.27800E-03,  6.02173E-03,  5.77155E-03,  5.52747E-03,  5.28961E-03,  5.05814E-03,  4.83327E-03,NA,NA,NA,NA,NA,NA,NA,
