NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.62577E-03,  5.76442E-03,  5.89811E-03,  6.02568E-03,  6.14590E-03,  6.25748E-03,  6.35915E-03,  6.44965E-03,  6.52778E-03,  6.59250E-03,  6.64288E-03,  6.67824E-03,  6.69810E-03,  6.70228E-03,  6.69081E-03,  6.66402E-03,  6.62248E-03,  6.56694E-03,  6.49835E-03,  6.41778E-03,  6.32637E-03,  6.22533E-03,  6.11583E-03,  5.99904E-03,  5.87606E-03,  5.74792E-03,  5.61557E-03,  5.47985E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.54425E-03,  5.70208E-03,  5.85729E-03,  6.00877E-03,  6.15532E-03,  6.29561E-03,  6.42821E-03,  6.55164E-03,  6.66436E-03,  6.76489E-03,  6.85178E-03,  6.92375E-03,  6.97970E-03,  7.01878E-03,  7.04043E-03,  7.04440E-03,  7.03079E-03,  7.00000E-03,  6.95274E-03,  6.88997E-03,  6.81284E-03,  6.72267E-03,  6.62083E-03,  6.50874E-03,  6.38780E-03,  6.25936E-03,  6.12466E-03,  5.98485E-03,  5.84097E-03,  5.69395E-03,  5.54459E-03,  5.39364E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.41292E-03,  5.58587E-03,  5.75849E-03,  5.92989E-03,  6.09904E-03,  6.26474E-03,  6.42562E-03,  6.58020E-03,  6.72680E-03,  6.86370E-03,  6.98907E-03,  7.10111E-03,  7.19810E-03,  7.27844E-03,  7.34079E-03,  7.38411E-03,  7.40771E-03,  7.41131E-03,  7.39503E-03,  7.35941E-03,  7.30535E-03,  7.23405E-03,  7.14694E-03,  7.04564E-03,  6.93183E-03,  6.80719E-03,  6.67337E-03,  6.53193E-03,  6.38427E-03,  6.23167E-03,  6.07526E-03,  5.91603E-03,  5.75482E-03,  5.59236E-03,  5.42931E-03,  5.26622E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.42152E-03,  5.60697E-03,  5.79349E-03,  5.98030E-03,  6.16648E-03,  6.35093E-03,  6.53235E-03,  6.70923E-03,  6.87986E-03,  7.04235E-03,  7.19462E-03,  7.33453E-03,  7.45989E-03,  7.56856E-03,  7.65862E-03,  7.72838E-03,  7.77655E-03,  7.80228E-03,  7.80525E-03,  7.78563E-03,  7.74413E-03,  7.68190E-03,  7.60046E-03,  7.50163E-03,  7.38739E-03,  7.25979E-03,  7.12086E-03,  6.97253E-03,  6.81659E-03,  6.65464E-03,  6.48807E-03,  6.31810E-03,  6.14576E-03,  5.97190E-03,  5.79726E-03,  5.62246E-03,  5.44804E-03,  5.27447E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.21629E-03,  5.41013E-03,  5.60691E-03,  5.80612E-03,  6.00715E-03,  6.20924E-03,  6.41145E-03,  6.61264E-03,  6.81142E-03,  7.00614E-03,  7.19487E-03,  7.37540E-03,  7.54531E-03,  7.70201E-03,  7.84283E-03,  7.96516E-03,  8.06656E-03,  8.14495E-03,  8.19869E-03,  8.22675E-03,  8.22872E-03,  8.20488E-03,  8.15614E-03,  8.08402E-03,  7.99046E-03,  7.87777E-03,  7.74839E-03,  7.60487E-03,  7.44963E-03,  7.28495E-03,  7.11288E-03,  6.93522E-03,  6.75348E-03,  6.56892E-03,  6.38260E-03,  6.19536E-03,  6.00790E-03,  5.82079E-03,  5.63454E-03,  5.44956E-03,  5.26625E-03,  5.08497E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.17607E-03,  5.37878E-03,  5.58554E-03,  5.79601E-03,  6.00973E-03,  6.22616E-03,  6.44459E-03,  6.66410E-03,  6.88355E-03,  7.10148E-03,  7.31608E-03,  7.52520E-03,  7.72631E-03,  7.91652E-03,  8.09272E-03,  8.25163E-03,  8.39000E-03,  8.50476E-03,  8.59328E-03,  8.65348E-03,  8.68405E-03,  8.68451E-03,  8.65526E-03,  8.59754E-03,  8.51332E-03,  8.40515E-03,  8.27594E-03,  8.12879E-03,  7.96681E-03,  7.79294E-03,  7.60986E-03,  7.41991E-03,  7.22507E-03,  7.02695E-03,  6.82684E-03,  6.62577E-03,  6.42451E-03,  6.22369E-03,  6.02381E-03,  5.82529E-03,  5.62851E-03,  5.43381E-03,  5.24151E-03,  5.05194E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.11751E-03,  5.32781E-03,  5.54315E-03,  5.76331E-03,  5.98802E-03,  6.21692E-03,  6.44956E-03,  6.68533E-03,  6.92341E-03,  7.16266E-03,  7.40162E-03,  7.63836E-03,  7.87049E-03,  8.09510E-03,  8.30879E-03,  8.50777E-03,  8.68799E-03,  8.84537E-03,  8.97601E-03,  9.07652E-03,  9.14424E-03,  9.17749E-03,  9.17570E-03,  9.13946E-03,  9.07046E-03,  8.97131E-03,  8.84535E-03,  8.69634E-03,  8.52820E-03,  8.34477E-03,  8.14963E-03,  7.94589E-03,  7.73621E-03,  7.52273E-03,  7.30712E-03,  7.09062E-03,  6.87417E-03,  6.65843E-03,  6.44388E-03,  6.23091E-03,  6.01984E-03,  5.81094E-03,  5.60452E-03,  5.40085E-03,  5.20026E-03,  5.00305E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.04116E-03,  5.25782E-03,  5.48037E-03,  5.70869E-03,  5.94261E-03,  6.18198E-03,  6.42658E-03,  6.67610E-03,  6.93009E-03,  7.18788E-03,  7.44847E-03,  7.71041E-03,  7.97173E-03,  8.22981E-03,  8.48133E-03,  8.72229E-03,  8.94806E-03,  9.15361E-03,  9.33373E-03,  9.48342E-03,  9.59827E-03,  9.67481E-03,  9.71088E-03,  9.70579E-03,  9.66041E-03,  9.57706E-03,  9.45928E-03,  9.31147E-03,  9.13853E-03,  8.94549E-03,  8.73710E-03,  8.51766E-03,  8.29083E-03,  8.05955E-03,  7.82607E-03,  7.59204E-03,  7.35856E-03,  7.12638E-03,  6.89595E-03,  6.66754E-03,  6.44138E-03,  6.21761E-03,  5.99643E-03,  5.77806E-03,  5.56275E-03,  5.35080E-03,  5.14254E-03,  4.93830E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,  4.94769E-03,  5.16956E-03,  5.39806E-03,  5.63310E-03,  5.87459E-03,  6.12248E-03,  6.37674E-03,  6.63733E-03,  6.90415E-03,  7.17701E-03,  7.45547E-03,  7.73878E-03,  8.02566E-03,  8.31415E-03,  8.60147E-03,  8.88388E-03,  9.15666E-03,  9.41418E-03,  9.65009E-03,  9.85772E-03,  1.00305E-02,  1.01627E-02,  1.02497E-02,  1.02887E-02,  1.02787E-02,  1.02212E-02,  1.01194E-02,  9.97810E-03,  9.80319E-03,  9.60115E-03,  9.37840E-03,  9.14090E-03,  8.89381E-03,  8.64134E-03,  8.38668E-03,  8.13211E-03,  7.87907E-03,  7.62843E-03,  7.38057E-03,  7.13562E-03,  6.89358E-03,  6.65438E-03,  6.41802E-03,  6.18454E-03,  5.95411E-03,  5.72694E-03,  5.50335E-03,  5.28368E-03,  5.06832E-03,  4.85766E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,  4.83778E-03,  5.06380E-03,  5.29712E-03,  5.53762E-03,  5.78524E-03,  6.03996E-03,  6.30181E-03,  6.57093E-03,  6.84748E-03,  7.13168E-03,  7.42368E-03,  7.72344E-03,  8.03059E-03,  8.34420E-03,  8.66252E-03,  8.98270E-03,  9.30062E-03,  9.61074E-03,  9.90617E-03,  1.01789E-02,  1.04202E-02,  1.06215E-02,  1.07749E-02,  1.08744E-02,  1.09161E-02,  1.08992E-02,  1.08254E-02,  1.06994E-02,  1.05280E-02,  1.03191E-02,  1.00814E-02,  9.82308E-03,  9.55162E-03,  9.27320E-03,  8.99257E-03,  8.71307E-03,  8.43677E-03,  8.16475E-03,  7.89736E-03,  7.63448E-03,  7.37574E-03,  7.12071E-03,  6.86903E-03,  6.62044E-03,  6.37487E-03,  6.13239E-03,  5.89324E-03,  5.65774E-03,  5.42632E-03,  5.19942E-03,  4.97752E-03,  4.76107E-03,NA,NA,NA,NA,NA,NA,NA,
