 -7.06005E-03, -7.37834E-03, -7.71338E-03, -8.06600E-03, -8.43711E-03, -8.82757E-03, -9.23829E-03, -9.67016E-03, -1.01241E-02, -1.06008E-02, -1.11012E-02, -1.16260E-02, -1.21758E-02, -1.27510E-02, -1.33519E-02, -1.39787E-02, -1.46312E-02, -1.53088E-02, -1.60107E-02, -1.67354E-02, -1.74812E-02, -1.82454E-02, -1.90249E-02, -1.98156E-02, -2.06128E-02, -2.14107E-02, -2.22027E-02, -2.29812E-02, -2.37380E-02, -2.44638E-02, -2.51489E-02, -2.57834E-02, -2.63570E-02, -2.68600E-02, -2.72832E-02, -2.76184E-02, -2.78589E-02, -2.79998E-02, -2.80381E-02, -2.79729E-02, -2.78058E-02, -2.75400E-02, -2.71812E-02, -2.67365E-02, -2.62142E-02, -2.56237E-02, -2.49751E-02, -2.42784E-02, -2.35437E-02, -2.27804E-02, -2.19976E-02, -2.12034E-02, -2.04051E-02, -1.96090E-02, -1.88208E-02, -1.80450E-02, -1.72853E-02, -1.65448E-02, -1.58258E-02, -1.51301E-02, -1.44590E-02, -1.38132E-02, -1.31931E-02, -1.25988E-02, -1.20303E-02, -1.14871E-02, -1.09687E-02, -1.04745E-02, -1.00038E-02, -9.55571E-03, -9.12942E-03, -8.72406E-03, -8.33872E-03, -7.97251E-03, -7.62454E-03, -7.29395E-03, -6.97987E-03,
 -7.11716E-03, -7.44563E-03, -7.79201E-03, -8.15730E-03, -8.54252E-03, -8.94871E-03, -9.37693E-03, -9.82828E-03, -1.03038E-02, -1.08046E-02, -1.13317E-02, -1.18860E-02, -1.24684E-02, -1.30797E-02, -1.37205E-02, -1.43911E-02, -1.50916E-02, -1.58219E-02, -1.65812E-02, -1.73684E-02, -1.81817E-02, -1.90188E-02, -1.98763E-02, -2.07502E-02, -2.16351E-02, -2.25250E-02, -2.34124E-02, -2.42887E-02, -2.51443E-02, -2.59686E-02, -2.67499E-02, -2.74762E-02, -2.81353E-02, -2.87151E-02, -2.92042E-02, -2.95925E-02, -2.98716E-02, -3.00353E-02, -3.00798E-02, -3.00041E-02, -2.98099E-02, -2.95017E-02, -2.90862E-02, -2.85725E-02, -2.79710E-02, -2.72932E-02, -2.65514E-02, -2.57578E-02, -2.49243E-02, -2.40623E-02, -2.31822E-02, -2.22934E-02, -2.14041E-02, -2.05215E-02, -1.96514E-02, -1.87989E-02, -1.79677E-02, -1.71609E-02, -1.63809E-02, -1.56290E-02, -1.49065E-02, -1.42137E-02, -1.35509E-02, -1.29179E-02, -1.23141E-02, -1.17391E-02, -1.11920E-02, -1.06718E-02, -1.01777E-02, -9.70856E-03, -9.26333E-03, -8.84094E-03, -8.44031E-03, -8.06038E-03, -7.70010E-03, -7.35848E-03, -7.03452E-03,
 -7.16664E-03, -7.50507E-03, -7.86263E-03, -8.24045E-03, -8.63971E-03, -9.06163E-03, -9.50745E-03, -9.97846E-03, -1.04760E-02, -1.10013E-02, -1.15557E-02, -1.21405E-02, -1.27568E-02, -1.34058E-02, -1.40883E-02, -1.48051E-02, -1.55567E-02, -1.63432E-02, -1.71643E-02, -1.80191E-02, -1.89063E-02, -1.98234E-02, -2.07673E-02, -2.17338E-02, -2.27174E-02, -2.37113E-02, -2.47075E-02, -2.56962E-02, -2.66662E-02, -2.76051E-02, -2.84992E-02, -2.93340E-02, -3.00945E-02, -3.07658E-02, -3.13339E-02, -3.17860E-02, -3.21117E-02, -3.23029E-02, -3.23549E-02, -3.22664E-02, -3.20396E-02, -3.16802E-02, -3.11968E-02, -3.06005E-02, -2.99046E-02, -2.91233E-02, -2.82717E-02, -2.73645E-02, -2.64163E-02, -2.54402E-02, -2.44486E-02, -2.34521E-02, -2.24601E-02, -2.14804E-02, -2.05193E-02, -1.95820E-02, -1.86724E-02, -1.77935E-02, -1.69474E-02, -1.61352E-02, -1.53578E-02, -1.46153E-02, -1.39074E-02, -1.32337E-02, -1.25934E-02, -1.19854E-02, -1.14086E-02, -1.08619E-02, -1.03439E-02, -9.85341E-03, -9.38907E-03, -8.94960E-03, -8.53370E-03, -8.14013E-03, -7.76769E-03, -7.41521E-03, -7.08159E-03,
 -7.20769E-03, -7.55580E-03, -7.92428E-03, -8.31441E-03, -8.72753E-03, -9.16504E-03, -9.62842E-03, -1.01192E-02, -1.06388E-02, -1.11890E-02, -1.17713E-02, -1.23874E-02, -1.30387E-02, -1.37267E-02, -1.44528E-02, -1.52182E-02, -1.60238E-02, -1.68702E-02, -1.77575E-02, -1.86854E-02, -1.96527E-02, -2.06575E-02, -2.16968E-02, -2.27664E-02, -2.38607E-02, -2.49723E-02, -2.60925E-02, -2.72102E-02, -2.83127E-02, -2.93854E-02, -3.04120E-02, -3.13750E-02, -3.22560E-02, -3.30368E-02, -3.36998E-02, -3.42289E-02, -3.46107E-02, -3.48352E-02, -3.48963E-02, -3.47923E-02, -3.45261E-02, -3.41049E-02, -3.35396E-02, -3.28443E-02, -3.20357E-02, -3.11316E-02, -3.01503E-02, -2.91100E-02, -2.80281E-02, -2.69203E-02, -2.58008E-02, -2.46819E-02, -2.35739E-02, -2.24855E-02, -2.14233E-02, -2.03926E-02, -1.93973E-02, -1.84401E-02, -1.75227E-02, -1.66460E-02, -1.58103E-02, -1.50152E-02, -1.42601E-02, -1.35440E-02, -1.28657E-02, -1.22238E-02, -1.16167E-02, -1.10429E-02, -1.05008E-02, -9.98875E-03, -9.50528E-03, -9.04878E-03, -8.61775E-03, -8.21074E-03, -7.82637E-03, -7.46331E-03, -7.12031E-03,
 -7.23951E-03, -7.59692E-03, -7.97596E-03, -8.37805E-03, -8.80473E-03, -9.25760E-03, -9.73835E-03, -1.02487E-02, -1.07906E-02, -1.13658E-02, -1.19764E-02, -1.26242E-02, -1.33114E-02, -1.40397E-02, -1.48111E-02, -1.56272E-02, -1.64896E-02, -1.73994E-02, -1.83574E-02, -1.93638E-02, -2.04180E-02, -2.15186E-02, -2.26629E-02, -2.38470E-02, -2.50651E-02, -2.63096E-02, -2.75709E-02, -2.88367E-02, -3.00924E-02, -3.13211E-02, -3.25033E-02, -3.36179E-02, -3.46424E-02, -3.55541E-02, -3.63310E-02, -3.69529E-02, -3.74027E-02, -3.76676E-02, -3.77397E-02, -3.76170E-02, -3.73030E-02, -3.68070E-02, -3.61430E-02, -3.53290E-02, -3.43857E-02, -3.33356E-02, -3.22013E-02, -3.10051E-02, -2.97676E-02, -2.85077E-02, -2.72417E-02, -2.59837E-02, -2.47452E-02, -2.35353E-02, -2.23612E-02, -2.12279E-02, -2.01392E-02, -1.90973E-02, -1.81035E-02, -1.71581E-02, -1.62607E-02, -1.54105E-02, -1.46061E-02, -1.38461E-02, -1.31287E-02, -1.24520E-02, -1.18140E-02, -1.12128E-02, -1.06465E-02, -1.01130E-02, -9.61048E-03, -9.13716E-03, -8.69126E-03, -8.27113E-03, -7.87517E-03, -7.50190E-03, -7.14989E-03,
 -7.26129E-03, -7.62752E-03, -8.01664E-03, -8.43025E-03, -8.87005E-03, -9.33787E-03, -9.83564E-03, -1.03654E-02, -1.09293E-02, -1.15295E-02, -1.21684E-02, -1.28485E-02, -1.35721E-02, -1.43416E-02, -1.51597E-02, -1.60285E-02, -1.69503E-02, -1.79269E-02, -1.89600E-02, -2.00503E-02, -2.11982E-02, -2.24028E-02, -2.36622E-02, -2.49728E-02, -2.63290E-02, -2.77230E-02, -2.91444E-02, -3.05797E-02, -3.20123E-02, -3.34223E-02, -3.47868E-02, -3.60801E-02, -3.72749E-02, -3.83428E-02, -3.92563E-02, -3.99898E-02, -4.05216E-02, -4.08352E-02, -4.09207E-02, -4.07753E-02, -4.04036E-02, -3.98175E-02, -3.90349E-02, -3.80787E-02, -3.69751E-02, -3.57519E-02, -3.44375E-02, -3.30588E-02, -3.16409E-02, -3.02058E-02, -2.87726E-02, -2.73572E-02, -2.59721E-02, -2.46272E-02, -2.33295E-02, -2.20840E-02, -2.08940E-02, -1.97611E-02, -1.86857E-02, -1.76675E-02, -1.67053E-02, -1.57974E-02, -1.49420E-02, -1.41368E-02, -1.33794E-02, -1.26674E-02, -1.19983E-02, -1.13697E-02, -1.07791E-02, -1.02243E-02, -9.70313E-03, -9.21334E-03, -8.75299E-03, -8.32018E-03, -7.91310E-03, -7.53009E-03, -7.16956E-03,
 -7.27219E-03, -7.64667E-03, -8.04528E-03, -8.46981E-03, -8.92215E-03, -9.40436E-03, -9.91862E-03, -1.04673E-02, -1.10527E-02, -1.16777E-02, -1.23449E-02, -1.30571E-02, -1.38175E-02, -1.46290E-02, -1.54948E-02, -1.64179E-02, -1.74013E-02, -1.84478E-02, -1.95599E-02, -2.07395E-02, -2.19877E-02, -2.33048E-02, -2.46896E-02, -2.61393E-02, -2.76487E-02, -2.92100E-02, -3.08121E-02, -3.24403E-02, -3.40758E-02, -3.56955E-02, -3.72721E-02, -3.87750E-02, -4.01703E-02, -4.14232E-02, -4.24991E-02, -4.33658E-02, -4.39957E-02, -4.43678E-02, -4.44693E-02, -4.42967E-02, -4.38559E-02, -4.31621E-02, -4.22381E-02, -4.11129E-02, -3.98195E-02, -3.83929E-02, -3.68677E-02, -3.52770E-02, -3.36508E-02, -3.20151E-02, -3.03921E-02, -2.87993E-02, -2.72506E-02, -2.57561E-02, -2.43229E-02, -2.29555E-02, -2.16563E-02, -2.04260E-02, -1.92641E-02, -1.81693E-02, -1.71395E-02, -1.61720E-02, -1.52641E-02, -1.44128E-02, -1.36149E-02, -1.28673E-02, -1.21670E-02, -1.15111E-02, -1.08967E-02, -1.03211E-02, -9.78160E-03, -9.27590E-03, -8.80166E-03, -8.35675E-03, -7.93914E-03, -7.54698E-03, -7.17850E-03,
 -7.27140E-03, -7.65343E-03, -8.06083E-03, -8.49554E-03, -8.95968E-03, -9.45554E-03, -9.98556E-03, -1.05524E-02, -1.11588E-02, -1.18079E-02, -1.25029E-02, -1.32471E-02, -1.40442E-02, -1.48979E-02, -1.58121E-02, -1.67906E-02, -1.78374E-02, -1.89564E-02, -2.01511E-02, -2.14246E-02, -2.27795E-02, -2.42172E-02, -2.57377E-02, -2.73392E-02, -2.90172E-02, -3.07642E-02, -3.25686E-02, -3.44144E-02, -3.62805E-02, -3.81401E-02, -3.99611E-02, -4.17063E-02, -4.33350E-02, -4.48038E-02, -4.60699E-02, -4.70930E-02, -4.78383E-02, -4.82792E-02, -4.83995E-02, -4.81948E-02, -4.76727E-02, -4.68523E-02, -4.57623E-02, -4.44394E-02, -4.29248E-02, -4.12618E-02, -3.94930E-02, -3.76586E-02, -3.57944E-02, -3.39313E-02, -3.20944E-02, -3.03035E-02, -2.85736E-02, -2.69149E-02, -2.53342E-02, -2.38352E-02, -2.24191E-02, -2.10855E-02, -1.98327E-02, -1.86581E-02, -1.75582E-02, -1.65296E-02, -1.55682E-02, -1.46701E-02, -1.38315E-02, -1.30486E-02, -1.23175E-02, -1.16348E-02, -1.09971E-02, -1.04012E-02, -9.84422E-03, -9.32333E-03, -8.83596E-03, -8.37968E-03, -7.95227E-03, -7.55166E-03, -7.17592E-03,
 -7.25810E-03, -7.64689E-03, -8.06222E-03, -8.50624E-03, -8.98127E-03, -9.48984E-03, -1.00347E-02, -1.06187E-02, -1.12452E-02, -1.19176E-02, -1.26396E-02, -1.34151E-02, -1.42484E-02, -1.51440E-02, -1.61066E-02, -1.71411E-02, -1.82525E-02, -1.94458E-02, -2.07260E-02, -2.20978E-02, -2.35650E-02, -2.51307E-02, -2.67965E-02, -2.85619E-02, -3.04235E-02, -3.23742E-02, -3.44022E-02, -3.64902E-02, -3.86144E-02, -4.07438E-02, -4.28406E-02, -4.48606E-02, -4.67542E-02, -4.84688E-02, -4.99516E-02, -5.11530E-02, -5.20299E-02, -5.25494E-02, -5.26913E-02, -5.24500E-02, -5.18351E-02, -5.08701E-02, -4.95910E-02, -4.80428E-02, -4.62765E-02, -4.43451E-02, -4.23005E-02, -4.01912E-02, -3.80598E-02, -3.59424E-02, -3.38680E-02, -3.18586E-02, -2.99302E-02, -2.80931E-02, -2.63534E-02, -2.47137E-02, -2.31738E-02, -2.17318E-02, -2.03843E-02, -1.91272E-02, -1.79556E-02, -1.68647E-02, -1.58494E-02, -1.49047E-02, -1.40258E-02, -1.32079E-02, -1.24467E-02, -1.17380E-02, -1.10779E-02, -1.04628E-02, -9.88926E-03, -9.35414E-03, -8.85455E-03, -8.38782E-03, -7.95148E-03, -7.54325E-03, -7.16105E-03,
 -7.23152E-03, -7.62613E-03, -8.04843E-03, -8.50072E-03, -8.98556E-03, -9.50569E-03, -1.00642E-02, -1.06642E-02, -1.13095E-02, -1.20040E-02, -1.27517E-02, -1.35574E-02, -1.44259E-02, -1.53626E-02, -1.63732E-02, -1.74634E-02, -1.86397E-02, -1.99085E-02, -2.12762E-02, -2.27491E-02, -2.43331E-02, -2.60331E-02, -2.78525E-02, -2.97925E-02, -3.18510E-02, -3.40217E-02, -3.62924E-02, -3.86442E-02, -4.10502E-02, -4.34749E-02, -4.58737E-02, -4.81940E-02, -5.03768E-02, -5.23589E-02, -5.40771E-02, -5.54715E-02, -5.64905E-02, -5.70947E-02, -5.72598E-02, -5.69791E-02, -5.62640E-02, -5.51429E-02, -5.36589E-02, -5.18661E-02, -4.98256E-02, -4.76010E-02, -4.52548E-02, -4.28446E-02, -4.04208E-02, -3.80258E-02, -3.56928E-02, -3.34467E-02, -3.13043E-02, -2.92762E-02, -2.73675E-02, -2.55794E-02, -2.39100E-02, -2.23554E-02, -2.09104E-02, -1.95691E-02, -1.83250E-02, -1.71717E-02, -1.61028E-02, -1.51121E-02, -1.41936E-02, -1.33419E-02, -1.25518E-02, -1.18183E-02, -1.11371E-02, -1.05039E-02, -9.91498E-03, -9.36679E-03, -8.85612E-03, -8.38001E-03, -7.93576E-03, -7.52088E-03, -7.13311E-03,
