Qtot8.326672684688674e-17
# RMSE: 1.1650612081136753, Max. Err: 2.518876539653124 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     0.08991325943107625
Q2(0,0)     0.22425484625179073
Q3(0,0)     -0.29305225852257205
Q4(0,0)     0.041407501561689715
Q5(0,0)     -0.01282752078689262
Q6(0,0)     -0.04969582793509197
Q1(1,-1)     0.004753433562802847
Q1(1,0)     -0.0024183378783236564
Q1(1,1)     0.039652861379810105
Q2(1,-1)     0.07147985980513383
Q2(1,0)     0.07735253596167244
Q2(1,1)     -0.546302265603134
Q3(1,-1)     -0.08917685886728517
Q3(1,0)     -0.09186622415828638
Q3(1,1)     -0.07339498832141467
Q4(1,-1)     0.06442322833974791
Q4(1,0)     -0.013022162529212726
Q4(1,1)     -0.03808510981588242
Q5(1,-1)     -0.022932612641245603
Q5(1,0)     -0.047437835805590356
Q5(1,1)     -0.044467920210646494
Q6(1,-1)     0.12277499631034908
Q6(1,0)     0.10251451490750357
Q6(1,1)     -0.11603991753316026
Q1(2,-2)     0.4142885416820203
Q1(2,-1)     -0.3896698736913599
Q1(2,0)     -0.06888506204973488
Q1(2,1)     0.30194465592085723
Q1(2,2)     -0.07768420888432498
Q2(2,-2)     0.1993985021548842
Q2(2,-1)     0.02612580851066073
Q2(2,0)     -0.06850124495722025
Q2(2,1)     0.19688894811869537
Q2(2,2)     0.11369292947425294
Q3(2,-2)     0.13960814906457766
Q3(2,-1)     0.004282507691725473
Q3(2,0)     0.17357921098721912
Q3(2,1)     0.13667496778147065
Q3(2,2)     -0.3068888716340253
Q4(2,-2)     0.01051419366827902
Q4(2,-1)     -0.06874075243115496
Q4(2,0)     -0.17297657397692
Q4(2,1)     -0.16427234758993361
Q4(2,2)     -0.26774995619547637
Q5(2,-2)     -0.19207270442703184
Q5(2,-1)     -0.11089320358249957
Q5(2,0)     0.18210479815435993
Q5(2,1)     -0.03585396115734581
Q5(2,2)     0.017130425237249683
Q6(2,-2)     0.05368560328812397
Q6(2,-1)     0.08081418167488076
Q6(2,0)     0.06856263138904044
Q6(2,1)     0.168860985421185
Q6(2,2)     -0.02167716038315028
Q1(3,-3)     0.15468899228732816
Q1(3,-2)     -0.3725629568661434
Q1(3,-1)     -0.14740313982371894
Q1(3,0)     0.004879873622830672
Q1(3,1)     -0.3246924023120343
Q1(3,2)     0.20337869990975133
Q1(3,3)     0.30297201281905284
Q2(3,-3)     0.35654190952123993
Q2(3,-2)     -0.0975566169656871
Q2(3,-1)     0.012488470717317665
Q2(3,0)     -0.3171456050525421
Q2(3,1)     -0.03553725885255781
Q2(3,2)     0.26682696300907915
Q2(3,3)     0.10367147604744478
Q3(3,-3)     -0.0548942879512053
Q3(3,-2)     0.020614863885405524
Q3(3,-1)     0.04835776234069547
Q3(3,0)     0.014168664724821249
Q3(3,1)     0.09545220421208378
Q3(3,2)     -0.04868585852335479
Q3(3,3)     -0.10251478041536558
Q4(3,-3)     -0.2594006768580833
Q4(3,-2)     -0.28840121840807137
Q4(3,-1)     -0.24688600957429852
Q4(3,0)     0.09099150679161205
Q4(3,1)     0.10511399022610532
Q4(3,2)     -0.15352373011391404
Q4(3,3)     0.07166647652386898
Q5(3,-3)     -0.3009322885285604
Q5(3,-2)     -0.30714481143647454
Q5(3,-1)     -0.0316664505413384
Q5(3,0)     0.26930101560781816
Q5(3,1)     -0.1501373739235683
Q5(3,2)     -0.04071723538807784
Q5(3,3)     -0.1387548880240464
Q6(3,-3)     0.0018945264785817928
Q6(3,-2)     -0.19596173418594284
Q6(3,-1)     -0.22325453398854117
Q6(3,0)     -0.07196603544363914
Q6(3,1)     -0.2332409962673507
Q6(3,2)     0.20977635111380138
Q6(3,3)     -0.07525414471310765
Q1(4,-4)     0.11923621483086473
Q1(4,-3)     -0.1643424810405815
Q1(4,-2)     0.03996794914750548
Q1(4,-1)     0.18311574298876035
Q1(4,0)     -0.14015230981409685
Q1(4,1)     -0.0954711904818816
Q1(4,2)     0.11209672779108762
Q1(4,3)     0.1753439997119401
Q1(4,4)     -0.32300022054743605
Q2(4,-4)     -0.40683820287798933
Q2(4,-3)     -0.14306041012715529
Q2(4,-2)     -0.3965512300175711
Q2(4,-1)     0.04246928454849515
Q2(4,0)     -0.0765768704545843
Q2(4,1)     0.4242774568952637
Q2(4,2)     0.03647660200294815
Q2(4,3)     0.12073748609515123
Q2(4,4)     -0.22244071344015104
Q3(4,-4)     -0.17875797107889355
Q3(4,-3)     -0.1310364109645958
Q3(4,-2)     0.047599644904214346
Q3(4,-1)     0.05770552801731426
Q3(4,0)     0.17190900577011595
Q3(4,1)     0.14810686501040488
Q3(4,2)     -0.18127525280100265
Q3(4,3)     -0.16592963311195064
Q3(4,4)     0.2482550692351987
Q4(4,-4)     0.24206542509799325
Q4(4,-3)     -0.39976343963369143
Q4(4,-2)     0.18877543398553964
Q4(4,-1)     -0.06559961463442798
Q4(4,0)     0.08607687787571387
Q4(4,1)     0.15089216714679465
Q4(4,2)     0.31998223723892344
Q4(4,3)     0.1516550471551072
Q4(4,4)     0.21343888449900386
Q5(4,-4)     -0.20552948753085024
Q5(4,-3)     -0.46215520459971676
Q5(4,-2)     -0.1584243111250388
Q5(4,-1)     0.1665867816411822
Q5(4,0)     0.32952550514074963
Q5(4,1)     -0.23974729226935013
Q5(4,2)     -0.11303013884104328
Q5(4,3)     -0.23545106593243492
Q5(4,4)     -0.2677282347002832
Q6(4,-4)     0.13867453555445303
Q6(4,-3)     -0.12418647117524804
Q6(4,-2)     0.3399055461649559
Q6(4,-1)     0.2031954903363962
Q6(4,0)     3.815826661840438e-06
Q6(4,1)     0.1678336634481602
Q6(4,2)     -0.42169890190665915
Q6(4,3)     0.003526033308342313
Q6(4,4)     -0.10172817362194986
Q1(5,-5)     -0.23823298270423812
Q1(5,-4)     0.08510823298950655
Q1(5,-3)     0.08014923759105481
Q1(5,-2)     0.1000379440329399
Q1(5,-1)     -0.11935120748205494
Q1(5,0)     -0.28222680889864166
Q1(5,1)     0.20458867719508284
Q1(5,2)     0.05453242660955348
Q1(5,3)     -0.19243640495155037
Q1(5,4)     -0.16999514123817516
Q1(5,5)     0.34435618862150796
Q2(5,-5)     -0.13863848661967246
Q2(5,-4)     0.017259791772273395
Q2(5,-3)     0.11823374036758455
Q2(5,-2)     -0.06788338651963333
Q2(5,-1)     0.12259509900362295
Q2(5,0)     -0.07388085670427041
Q2(5,1)     -0.11387453551342908
Q2(5,2)     0.2932771867430615
Q2(5,3)     -0.1765994921400718
Q2(5,4)     0.06690047847335268
