  3.52559E-03,  3.64318E-03,  3.76444E-03,  3.88948E-03,  4.01841E-03,  4.15132E-03,  4.28831E-03,  4.42946E-03,  4.57486E-03,  4.72457E-03,  4.87863E-03,  5.03708E-03,  5.19992E-03,  5.36710E-03,  5.53857E-03,  5.71419E-03,  5.89378E-03,  6.07711E-03,  6.26384E-03,  6.45356E-03,  6.64576E-03,  6.83981E-03,  7.03498E-03,  7.23039E-03,  7.42504E-03,  7.61778E-03,  7.80736E-03,  7.99235E-03,  8.17127E-03,  8.34250E-03,  8.50440E-03,  8.65529E-03,  8.79351E-03,  8.91750E-03,  9.02581E-03,  9.11718E-03,  9.19059E-03,  9.24530E-03,  9.28091E-03,  9.29735E-03,  9.29490E-03,  9.27420E-03,  9.23621E-03,  9.18216E-03,  9.11355E-03,  9.03202E-03,  8.93936E-03,  8.83739E-03,  8.72794E-03,  8.61279E-03,  8.49359E-03,  8.37188E-03,  8.24902E-03,  8.12618E-03,  8.00436E-03,  7.88436E-03,  7.76679E-03,  7.65209E-03,  7.54056E-03,  7.43234E-03,  7.32746E-03,  7.22584E-03,  7.12733E-03,  7.03172E-03,  6.93876E-03,  6.84814E-03,  6.75959E-03,  6.67279E-03,  6.58746E-03,  6.50331E-03,  6.42009E-03,  6.33757E-03,  6.25554E-03,  6.17385E-03,  6.09233E-03,  6.01089E-03,  5.92945E-03,  5.84793E-03,  5.76631E-03,  5.68458E-03,  5.60274E-03,  5.52082E-03,  5.43885E-03,  5.35688E-03,  5.27496E-03,  5.19316E-03,  5.11153E-03,  5.03015E-03,  4.94908E-03,  4.86840E-03,  4.78817E-03,  4.70846E-03,  4.62934E-03,  4.55085E-03,  4.47306E-03,  4.39603E-03,  4.31980E-03,  4.24442E-03,  4.16992E-03,  4.09635E-03,
  3.59069E-03,  3.71295E-03,  3.83919E-03,  3.96953E-03,  4.10410E-03,  4.24302E-03,  4.38643E-03,  4.53444E-03,  4.68715E-03,  4.84468E-03,  5.00711E-03,  5.17451E-03,  5.34691E-03,  5.52433E-03,  5.70672E-03,  5.89402E-03,  6.08606E-03,  6.28264E-03,  6.48346E-03,  6.68810E-03,  6.89607E-03,  7.10670E-03,  7.31924E-03,  7.53273E-03,  7.74608E-03,  7.95803E-03,  8.16713E-03,  8.37179E-03,  8.57027E-03,  8.76069E-03,  8.94110E-03,  9.10947E-03,  9.26383E-03,  9.40224E-03,  9.52294E-03,  9.62435E-03,  9.70520E-03,  9.76456E-03,  9.80190E-03,  9.81712E-03,  9.81056E-03,  9.78298E-03,  9.73557E-03,  9.66985E-03,  9.58765E-03,  9.49099E-03,  9.38204E-03,  9.26301E-03,  9.13611E-03,  9.00345E-03,  8.86699E-03,  8.72852E-03,  8.58960E-03,  8.45157E-03,  8.31553E-03,  8.18236E-03,  8.05268E-03,  7.92693E-03,  7.80537E-03,  7.68809E-03,  7.57503E-03,  7.46604E-03,  7.36089E-03,  7.25925E-03,  7.16078E-03,  7.06510E-03,  6.97184E-03,  6.88061E-03,  6.79105E-03,  6.70282E-03,  6.61562E-03,  6.52917E-03,  6.44324E-03,  6.35764E-03,  6.27219E-03,  6.18678E-03,  6.10132E-03,  6.01574E-03,  5.93003E-03,  5.84416E-03,  5.75815E-03,  5.67204E-03,  5.58587E-03,  5.49969E-03,  5.41358E-03,  5.32759E-03,  5.24182E-03,  5.15633E-03,  5.07121E-03,  4.98652E-03,  4.90236E-03,  4.81878E-03,  4.73586E-03,  4.65367E-03,  4.57226E-03,  4.49169E-03,  4.41201E-03,  4.33328E-03,  4.25552E-03,  4.17879E-03,
  3.65633E-03,  3.78340E-03,  3.91477E-03,  4.05057E-03,  4.19097E-03,  4.33613E-03,  4.48620E-03,  4.64133E-03,  4.80168E-03,  4.96739E-03,  5.13860E-03,  5.31541E-03,  5.49791E-03,  5.68618E-03,  5.88021E-03,  6.07998E-03,  6.28540E-03,  6.49629E-03,  6.71239E-03,  6.93332E-03,  7.15858E-03,  7.38752E-03,  7.61933E-03,  7.85301E-03,  8.08739E-03,  8.32105E-03,  8.55238E-03,  8.77958E-03,  9.00060E-03,  9.21326E-03,  9.41523E-03,  9.60411E-03,  9.77746E-03,  9.93293E-03,  1.00683E-02,  1.01817E-02,  1.02714E-02,  1.03362E-02,  1.03756E-02,  1.03893E-02,  1.03777E-02,  1.03417E-02,  1.02829E-02,  1.02031E-02,  1.01046E-02,  9.98979E-03,  9.86145E-03,  9.72223E-03,  9.57479E-03,  9.42165E-03,  9.26514E-03,  9.10734E-03,  8.95005E-03,  8.79479E-03,  8.64276E-03,  8.49489E-03,  8.35184E-03,  8.21401E-03,  8.08160E-03,  7.95460E-03,  7.83288E-03,  7.71617E-03,  7.60410E-03,  7.49625E-03,  7.39216E-03,  7.29133E-03,  7.19329E-03,  7.09757E-03,  7.00372E-03,  6.91134E-03,  6.82006E-03,  6.72958E-03,  6.63960E-03,  6.54992E-03,  6.46035E-03,  6.37076E-03,  6.28105E-03,  6.19117E-03,  6.10109E-03,  6.01080E-03,  5.92034E-03,  5.82974E-03,  5.73906E-03,  5.64838E-03,  5.55777E-03,  5.46732E-03,  5.37711E-03,  5.28723E-03,  5.19777E-03,  5.10882E-03,  5.02046E-03,  4.93276E-03,  4.84582E-03,  4.75969E-03,  4.67444E-03,  4.59013E-03,  4.50681E-03,  4.42454E-03,  4.34335E-03,  4.26329E-03,
  3.72242E-03,  3.85444E-03,  3.99107E-03,  4.13251E-03,  4.27893E-03,  4.43053E-03,  4.58750E-03,  4.75003E-03,  4.91832E-03,  5.09257E-03,  5.27296E-03,  5.45965E-03,  5.65281E-03,  5.85254E-03,  6.05893E-03,  6.27203E-03,  6.49178E-03,  6.71809E-03,  6.95075E-03,  7.18942E-03,  7.43364E-03,  7.68276E-03,  7.93598E-03,  8.19223E-03,  8.45026E-03,  8.70852E-03,  8.96522E-03,  9.21828E-03,  9.46537E-03,  9.70392E-03,  9.93116E-03,  1.01442E-02,  1.03400E-02,  1.05158E-02,  1.06688E-02,  1.07965E-02,  1.08968E-02,  1.09683E-02,  1.10100E-02,  1.10217E-02,  1.10039E-02,  1.09577E-02,  1.08850E-02,  1.07882E-02,  1.06699E-02,  1.05334E-02,  1.03819E-02,  1.02187E-02,  1.00470E-02,  9.86979E-03,  9.68994E-03,  9.50981E-03,  9.33149E-03,  9.15666E-03,  8.98665E-03,  8.82242E-03,  8.66463E-03,  8.51363E-03,  8.36951E-03,  8.23217E-03,  8.10132E-03,  7.97656E-03,  7.85737E-03,  7.74318E-03,  7.63339E-03,  7.52737E-03,  7.42453E-03,  7.32429E-03,  7.22612E-03,  7.12954E-03,  7.03411E-03,  6.93947E-03,  6.84531E-03,  6.75138E-03,  6.65748E-03,  6.56347E-03,  6.46926E-03,  6.37478E-03,  6.28003E-03,  6.18501E-03,  6.08977E-03,  5.99435E-03,  5.89884E-03,  5.80332E-03,  5.70788E-03,  5.61263E-03,  5.51766E-03,  5.42308E-03,  5.32898E-03,  5.23547E-03,  5.14263E-03,  5.05056E-03,  4.95933E-03,  4.86902E-03,  4.77970E-03,  4.69143E-03,  4.60427E-03,  4.51826E-03,  4.43346E-03,  4.34990E-03,
  3.78888E-03,  3.92597E-03,  4.06802E-03,  4.21525E-03,  4.36787E-03,  4.52611E-03,  4.69020E-03,  4.86039E-03,  5.03693E-03,  5.22006E-03,  5.41003E-03,  5.60708E-03,  5.81142E-03,  6.02325E-03,  6.24275E-03,  6.47001E-03,  6.70511E-03,  6.94800E-03,  7.19857E-03,  7.45654E-03,  7.72152E-03,  7.99290E-03,  8.26986E-03,  8.55135E-03,  8.83600E-03,  9.12217E-03,  9.40785E-03,  9.69070E-03,  9.96803E-03,  1.02368E-02,  1.04938E-02,  1.07354E-02,  1.09581E-02,  1.11583E-02,  1.13324E-02,  1.14774E-02,  1.15907E-02,  1.16702E-02,  1.17147E-02,  1.17240E-02,  1.16986E-02,  1.16399E-02,  1.15502E-02,  1.14326E-02,  1.12904E-02,  1.11276E-02,  1.09482E-02,  1.07563E-02,  1.05559E-02,  1.03505E-02,  1.01434E-02,  9.93742E-03,  9.73498E-03,  9.53793E-03,  9.34771E-03,  9.16530E-03,  8.99130E-03,  8.82599E-03,  8.66931E-03,  8.52101E-03,  8.38063E-03,  8.24756E-03,  8.12111E-03,  8.00052E-03,  7.88503E-03,  7.77385E-03,  7.66625E-03,  7.56152E-03,  7.45903E-03,  7.35821E-03,  7.25855E-03,  7.15965E-03,  7.06115E-03,  6.96277E-03,  6.86432E-03,  6.76562E-03,  6.66661E-03,  6.56722E-03,  6.46746E-03,  6.36736E-03,  6.26696E-03,  6.16636E-03,  6.06563E-03,  5.96489E-03,  5.86426E-03,  5.76384E-03,  5.66376E-03,  5.56413E-03,  5.46507E-03,  5.36668E-03,  5.26906E-03,  5.17232E-03,  5.07653E-03,  4.98178E-03,  4.88814E-03,  4.79568E-03,  4.70445E-03,  4.61451E-03,  4.52590E-03,  4.43865E-03,
  3.85562E-03,  3.99790E-03,  4.14551E-03,  4.29867E-03,  4.45766E-03,  4.62273E-03,  4.79417E-03,  4.97228E-03,  5.15735E-03,  5.34970E-03,  5.54964E-03,  5.75749E-03,  5.97355E-03,  6.19811E-03,  6.43144E-03,  6.67375E-03,  6.92520E-03,  7.18589E-03,  7.45578E-03,  7.73472E-03,  8.02238E-03,  8.31826E-03,  8.62156E-03,  8.93123E-03,  9.24587E-03,  9.56372E-03,  9.88257E-03,  1.01998E-02,  1.05123E-02,  1.08166E-02,  1.11088E-02,  1.13845E-02,  1.16394E-02,  1.18689E-02,  1.20688E-02,  1.22350E-02,  1.23641E-02,  1.24534E-02,  1.25015E-02,  1.25078E-02,  1.24730E-02,  1.23988E-02,  1.22883E-02,  1.21451E-02,  1.19737E-02,  1.17790E-02,  1.15660E-02,  1.13398E-02,  1.11052E-02,  1.08664E-02,  1.06275E-02,  1.03916E-02,  1.01615E-02,  9.93923E-03,  9.72631E-03,  9.52372E-03,  9.33198E-03,  9.15119E-03,  8.98113E-03,  8.82132E-03,  8.67106E-03,  8.52952E-03,  8.39576E-03,  8.26882E-03,  8.14772E-03,  8.03148E-03,  7.91922E-03,  7.81008E-03,  7.70331E-03,  7.59824E-03,  7.49431E-03,  7.39103E-03,  7.28802E-03,  7.18499E-03,  7.08171E-03,  6.97803E-03,  6.87387E-03,  6.76921E-03,  6.66405E-03,  6.55845E-03,  6.45248E-03,  6.34626E-03,  6.23990E-03,  6.13353E-03,  6.02729E-03,  5.92130E-03,  5.81572E-03,  5.71067E-03,  5.60627E-03,  5.50265E-03,  5.39992E-03,  5.29819E-03,  5.19754E-03,  5.09807E-03,  4.99985E-03,  4.90295E-03,  4.80742E-03,  4.71332E-03,  4.62069E-03,  4.52958E-03,
  3.92256E-03,  4.07015E-03,  4.22343E-03,  4.38267E-03,  4.54818E-03,  4.72027E-03,  4.89926E-03,  5.08551E-03,  5.27939E-03,  5.48127E-03,  5.69155E-03,  5.91064E-03,  6.13893E-03,  6.37684E-03,  6.62472E-03,  6.88295E-03,  7.15180E-03,  7.43151E-03,  7.72219E-03,  8.02383E-03,  8.33625E-03,  8.65903E-03,  8.99149E-03,  9.33263E-03,  9.68104E-03,  1.00349E-02,  1.03917E-02,  1.07487E-02,  1.11023E-02,  1.14484E-02,  1.17823E-02,  1.20989E-02,  1.23927E-02,  1.26581E-02,  1.28895E-02,  1.30818E-02,  1.32305E-02,  1.33322E-02,  1.33847E-02,  1.33873E-02,  1.33408E-02,  1.32475E-02,  1.31110E-02,  1.29364E-02,  1.27291E-02,  1.24954E-02,  1.22417E-02,  1.19742E-02,  1.16987E-02,  1.14205E-02,  1.11443E-02,  1.08737E-02,  1.06119E-02,  1.03610E-02,  1.01226E-02,  9.89774E-03,  9.68663E-03,  9.48921E-03,  9.30500E-03,  9.13321E-03,  8.97285E-03,  8.82280E-03,  8.68183E-03,  8.54871E-03,  8.42219E-03,  8.30111E-03,  8.18436E-03,  8.07095E-03,  7.95999E-03,  7.85070E-03,  7.74243E-03,  7.63466E-03,  7.52696E-03,  7.41902E-03,  7.31061E-03,  7.20159E-03,  7.09190E-03,  6.98153E-03,  6.87052E-03,  6.75896E-03,  6.64695E-03,  6.53463E-03,  6.42216E-03,  6.30968E-03,  6.19736E-03,  6.08536E-03,  5.97384E-03,  5.86295E-03,  5.75282E-03,  5.64360E-03,  5.53540E-03,  5.42834E-03,  5.32251E-03,  5.21802E-03,  5.11493E-03,  5.01332E-03,  4.91324E-03,  4.81475E-03,  4.71790E-03,  4.62271E-03,
  3.98960E-03,  4.14260E-03,  4.30167E-03,  4.46713E-03,  4.63931E-03,  4.81858E-03,  5.00531E-03,  5.19992E-03,  5.40284E-03,  5.61455E-03,  5.83552E-03,  6.06625E-03,  6.30727E-03,  6.55910E-03,  6.82225E-03,  7.09724E-03,  7.38452E-03,  7.68449E-03,  7.99746E-03,  8.32361E-03,  8.66294E-03,  9.01522E-03,  9.37991E-03,  9.75613E-03,  1.01425E-02,  1.05372E-02,  1.09377E-02,  1.13407E-02,  1.17423E-02,  1.21378E-02,  1.25216E-02,  1.28874E-02,  1.32286E-02,  1.35379E-02,  1.38083E-02,  1.40331E-02,  1.42065E-02,  1.43238E-02,  1.43820E-02,  1.43801E-02,  1.43190E-02,  1.42017E-02,  1.40330E-02,  1.38191E-02,  1.35675E-02,  1.32859E-02,  1.29826E-02,  1.26651E-02,  1.23407E-02,  1.20158E-02,  1.16957E-02,  1.13849E-02,  1.10866E-02,  1.08034E-02,  1.05366E-02,  1.02871E-02,  1.00550E-02,  9.83988E-03,  9.64083E-03,  9.45675E-03,  9.28624E-03,  9.12781E-03,  8.97988E-03,  8.84089E-03,  8.70931E-03,  8.58371E-03,  8.46276E-03,  8.34529E-03,  8.23026E-03,  8.11680E-03,  8.00416E-03,  7.89176E-03,  7.77915E-03,  7.66600E-03,  7.55210E-03,  7.43733E-03,  7.32164E-03,  7.20507E-03,  7.08769E-03,  6.96963E-03,  6.85103E-03,  6.73207E-03,  6.61294E-03,  6.49383E-03,  6.37492E-03,  6.25640E-03,  6.13846E-03,  6.02126E-03,  5.90497E-03,  5.78973E-03,  5.67567E-03,  5.56291E-03,  5.45156E-03,  5.34172E-03,  5.23346E-03,  5.12686E-03,  5.02197E-03,  4.91885E-03,  4.81754E-03,  4.71806E-03,
  4.05666E-03,  4.21517E-03,  4.38014E-03,  4.55193E-03,  4.73092E-03,  4.91750E-03,  5.11214E-03,  5.31530E-03,  5.52751E-03,  5.74930E-03,  5.98126E-03,  6.22401E-03,  6.47820E-03,  6.74450E-03,  7.02359E-03,  7.31616E-03,  7.62286E-03,  7.94432E-03,  8.28109E-03,  8.63359E-03,  9.00208E-03,  9.38657E-03,  9.78679E-03,  1.02020E-02,  1.06311E-02,  1.10721E-02,  1.15226E-02,  1.19790E-02,  1.24370E-02,  1.28910E-02,  1.33345E-02,  1.37601E-02,  1.41591E-02,  1.45228E-02,  1.48420E-02,  1.51078E-02,  1.53125E-02,  1.54497E-02,  1.55154E-02,  1.55079E-02,  1.54285E-02,  1.52810E-02,  1.50717E-02,  1.48088E-02,  1.45019E-02,  1.41612E-02,  1.37969E-02,  1.34187E-02,  1.30356E-02,  1.26551E-02,  1.22835E-02,  1.19260E-02,  1.15860E-02,  1.12662E-02,  1.09678E-02,  1.06914E-02,  1.04367E-02,  1.02028E-02,  9.98843E-03,  9.79194E-03,  9.61145E-03,  9.44500E-03,  9.29058E-03,  9.14624E-03,  9.01011E-03,  8.88045E-03,  8.75570E-03,  8.63447E-03,  8.51556E-03,  8.39798E-03,  8.28091E-03,  8.16372E-03,  8.04594E-03,  7.92724E-03,  7.80742E-03,  7.68640E-03,  7.56417E-03,  7.44082E-03,  7.31646E-03,  7.19127E-03,  7.06546E-03,  6.93924E-03,  6.81283E-03,  6.68648E-03,  6.56040E-03,  6.43481E-03,  6.30992E-03,  6.18591E-03,  6.06297E-03,  5.94126E-03,  5.82091E-03,  5.70206E-03,  5.58482E-03,  5.46928E-03,  5.35553E-03,  5.24364E-03,  5.13366E-03,  5.02565E-03,  4.91964E-03,  4.81566E-03,
  4.12365E-03,  4.28776E-03,  4.45873E-03,  4.63696E-03,  4.82286E-03,  5.01691E-03,  5.21959E-03,  5.43148E-03,  5.65315E-03,  5.88525E-03,  6.12848E-03,  6.38357E-03,  6.65134E-03,  6.93260E-03,  7.22823E-03,  7.53913E-03,  7.86620E-03,  8.21034E-03,  8.57238E-03,  8.95307E-03,  9.35300E-03,  9.77255E-03,  1.02118E-02,  1.06703E-02,  1.11471E-02,  1.16407E-02,  1.21484E-02,  1.26668E-02,  1.31908E-02,  1.37145E-02,  1.42300E-02,  1.47282E-02,  1.51988E-02,  1.56303E-02,  1.60109E-02,  1.63289E-02,  1.65738E-02,  1.67370E-02,  1.68127E-02,  1.67985E-02,  1.66959E-02,  1.65099E-02,  1.62490E-02,  1.59241E-02,  1.55478E-02,  1.51334E-02,  1.46940E-02,  1.42418E-02,  1.37878E-02,  1.33411E-02,  1.29091E-02,  1.24974E-02,  1.21098E-02,  1.17487E-02,  1.14153E-02,  1.11096E-02,  1.08308E-02,  1.05774E-02,  1.03475E-02,  1.01387E-02,  9.94872E-03,  9.77490E-03,  9.61473E-03,  9.46581E-03,  9.32584E-03,  9.19277E-03,  9.06473E-03,  8.94011E-03,  8.81755E-03,  8.69594E-03,  8.57438E-03,  8.45220E-03,  8.32892E-03,  8.20423E-03,  8.07797E-03,  7.95011E-03,  7.82069E-03,  7.68986E-03,  7.55781E-03,  7.42478E-03,  7.29103E-03,  7.15682E-03,  7.02245E-03,  6.88818E-03,  6.75427E-03,  6.62099E-03,  6.48855E-03,  6.35719E-03,  6.22708E-03,  6.09840E-03,  5.97131E-03,  5.84593E-03,  5.72240E-03,  5.60080E-03,  5.48121E-03,  5.36372E-03,  5.24836E-03,  5.13519E-03,  5.02423E-03,  4.91551E-03,
