NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.18877E-02, -4.27813E-02, -4.36702E-02, -4.45475E-02, -4.54055E-02, -4.62355E-02, -4.70279E-02, -4.77726E-02, -4.84590E-02, -4.90761E-02, -4.96136E-02, -5.00616E-02, -5.04116E-02, -5.06565E-02, -5.07912E-02, -5.08130E-02, -5.07214E-02, -5.05186E-02, -5.02088E-02, -4.97985E-02, -4.92958E-02, -4.87102E-02, -4.80518E-02, -4.73314E-02, -4.65595E-02, -4.57465E-02, -4.49022E-02, -4.40353E-02, -4.31540E-02, -4.22653E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.22130E-02, -4.31928E-02, -4.41785E-02, -4.51638E-02, -4.61410E-02, -4.71017E-02, -4.80356E-02, -4.89317E-02, -4.97778E-02, -5.05610E-02, -5.12682E-02, -5.18864E-02, -5.24032E-02, -5.28079E-02, -5.30915E-02, -5.32475E-02, -5.32724E-02, -5.31657E-02, -5.29299E-02, -5.25708E-02, -5.20964E-02, -5.15172E-02, -5.08448E-02, -5.00921E-02, -4.92720E-02, -4.83976E-02, -4.74811E-02, -4.65340E-02, -4.55666E-02, -4.45880E-02, -4.36060E-02, -4.26274E-02, -4.16576E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.13821E-02, -4.24203E-02, -4.34798E-02, -4.45566E-02, -4.56455E-02, -4.67397E-02, -4.78310E-02, -4.89097E-02, -4.99644E-02, -5.09819E-02, -5.19478E-02, -5.28465E-02, -5.36617E-02, -5.43773E-02, -5.49777E-02, -5.54491E-02, -5.57801E-02, -5.59622E-02, -5.59908E-02, -5.58653E-02, -5.55892E-02, -5.51698E-02, -5.46174E-02, -5.39454E-02, -5.31687E-02, -5.23033E-02, -5.13653E-02, -5.03703E-02, -4.93333E-02, -4.82676E-02, -4.71851E-02, -4.60962E-02, -4.50094E-02, -4.39319E-02, -4.28695E-02, -4.18266E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.14073E-02, -4.25055E-02, -4.36356E-02, -4.47948E-02, -4.59792E-02, -4.71836E-02, -4.84010E-02, -4.96226E-02, -5.08375E-02, -5.20328E-02, -5.31932E-02, -5.43014E-02, -5.53384E-02, -5.62843E-02, -5.71185E-02, -5.78214E-02, -5.83751E-02, -5.87645E-02, -5.89789E-02, -5.90121E-02, -5.88633E-02, -5.85371E-02, -5.80431E-02, -5.73949E-02, -5.66097E-02, -5.57065E-02, -5.47056E-02, -5.36269E-02, -5.24898E-02, -5.13119E-02, -5.01090E-02, -4.88947E-02, -4.76805E-02, -4.64760E-02, -4.52885E-02, -4.41239E-02, -4.29866E-02, -4.18797E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.13206E-02, -4.24683E-02, -4.36577E-02, -4.48877E-02, -4.61562E-02, -4.74597E-02, -4.87933E-02, -5.01499E-02, -5.15203E-02, -5.28926E-02, -5.42522E-02, -5.55814E-02, -5.68596E-02, -5.80637E-02, -5.91686E-02, -6.01487E-02, -6.09784E-02, -6.16345E-02, -6.20972E-02, -6.23520E-02, -6.23908E-02, -6.22126E-02, -6.18235E-02, -6.12363E-02, -6.04691E-02, -5.95443E-02, -5.84866E-02, -5.73216E-02, -5.60745E-02, -5.47688E-02, -5.34257E-02, -5.20637E-02, -5.06983E-02, -4.93421E-02, -4.80054E-02, -4.66956E-02, -4.54187E-02, -4.41784E-02, -4.29774E-02, -4.18173E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.11263E-02, -4.23117E-02, -4.35477E-02, -4.48349E-02, -4.61730E-02, -4.75609E-02, -4.89959E-02, -5.04736E-02, -5.19873E-02, -5.35277E-02, -5.50821E-02, -5.66341E-02, -5.81634E-02, -5.96457E-02, -6.10527E-02, -6.23532E-02, -6.35143E-02, -6.45028E-02, -6.52879E-02, -6.58433E-02, -6.61494E-02, -6.61953E-02, -6.59795E-02, -6.55104E-02, -6.48053E-02, -6.38887E-02, -6.27902E-02, -6.15420E-02, -6.01770E-02, -5.87269E-02, -5.72205E-02, -5.56832E-02, -5.41364E-02, -5.25977E-02, -5.10806E-02, -4.95958E-02, -4.81506E-02, -4.67504E-02, -4.53983E-02, -4.40961E-02, -4.28444E-02, -4.16430E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.08310E-02, -4.20421E-02, -4.33112E-02, -4.46406E-02, -4.60321E-02, -4.74866E-02, -4.90043E-02, -5.05837E-02, -5.22216E-02, -5.39122E-02, -5.56464E-02, -5.74113E-02, -5.91890E-02, -6.09566E-02, -6.26852E-02, -6.43406E-02, -6.58835E-02, -6.72715E-02, -6.84612E-02, -6.94112E-02, -7.00857E-02, -7.04579E-02, -7.05126E-02, -7.02480E-02, -6.96757E-02, -6.88196E-02, -6.77131E-02, -6.63959E-02, -6.49108E-02, -6.33002E-02, -6.16040E-02, -5.98578E-02, -5.80916E-02, -5.63302E-02, -5.45928E-02, -5.28938E-02, -5.12436E-02, -4.96490E-02, -4.81143E-02, -4.66414E-02, -4.52309E-02, -4.38821E-02, -4.25935E-02, -4.13632E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.04437E-02, -4.16686E-02, -4.29575E-02, -4.43138E-02, -4.57413E-02, -4.72430E-02, -4.88218E-02, -5.04796E-02, -5.22167E-02, -5.40318E-02, -5.59207E-02, -5.78756E-02, -5.98836E-02, -6.19264E-02, -6.39782E-02, -6.60055E-02, -6.79669E-02, -6.98130E-02, -7.14889E-02, -7.29368E-02, -7.41005E-02, -7.49305E-02, -7.53892E-02, -7.54553E-02, -7.51263E-02, -7.44187E-02, -7.33661E-02, -7.20149E-02, -7.04194E-02, -6.86367E-02, -6.67222E-02, -6.47263E-02, -6.26924E-02, -6.06562E-02, -5.86454E-02, -5.66808E-02, -5.47768E-02, -5.29428E-02, -5.11843E-02, -4.95037E-02, -4.79013E-02, -4.63757E-02, -4.49246E-02, -4.35450E-02, -4.22336E-02, -4.09868E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.12023E-02, -4.24981E-02, -4.38667E-02, -4.53131E-02, -4.68424E-02, -4.84598E-02, -5.01702E-02, -5.19779E-02, -5.38859E-02, -5.58956E-02, -5.80055E-02, -6.02101E-02, -6.24984E-02, -6.48520E-02, -6.72436E-02, -6.96348E-02, -7.19758E-02, -7.42048E-02, -7.62502E-02, -7.80343E-02, -7.94796E-02, -8.05162E-02, -8.10903E-02, -8.11712E-02, -8.07555E-02, -7.98673E-02, -7.85549E-02, -7.68839E-02, -7.49298E-02, -7.27696E-02, -7.04762E-02, -6.81132E-02, -6.57336E-02, -6.33786E-02, -6.10789E-02, -5.88553E-02, -5.67214E-02, -5.46845E-02, -5.27475E-02, -5.09100E-02, -4.91699E-02, -4.75232E-02, -4.59654E-02, -4.44916E-02, -4.30968E-02, -4.17759E-02, -4.05241E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -4.06552E-02, -4.19465E-02, -4.33139E-02, -4.47633E-02, -4.63016E-02, -4.79357E-02, -4.96730E-02, -5.15211E-02, -5.34874E-02, -5.55785E-02, -5.77998E-02, -6.01540E-02, -6.26396E-02, -6.52493E-02, -6.79667E-02, -7.07644E-02, -7.36002E-02, -7.64151E-02, -7.91322E-02, -8.16579E-02, -8.38867E-02,NA,NA,NA,NA,NA,NA, -8.45268E-02, -8.24312E-02, -8.00087E-02, -7.73650E-02, -7.45957E-02, -7.17815E-02, -6.89858E-02, -6.62552E-02, -6.36217E-02, -6.11048E-02, -5.87151E-02, -5.64560E-02, -5.43265E-02, -5.23222E-02, -5.04372E-02, -4.86645E-02, -4.69967E-02, -4.54265E-02, -4.39468E-02, -4.25509E-02, -4.12327E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
