 -7.87668E-03, -8.06679E-03, -8.25896E-03, -8.45282E-03, -8.64793E-03, -8.84378E-03, -9.03982E-03, -9.23540E-03, -9.42984E-03, -9.62235E-03, -9.81206E-03, -9.99804E-03, -1.01792E-02, -1.03545E-02, -1.05227E-02, -1.06825E-02, -1.08324E-02, -1.09710E-02, -1.10967E-02, -1.12077E-02, -1.13025E-02, -1.13792E-02, -1.14359E-02, -1.14709E-02, -1.14823E-02, -1.14683E-02, -1.14273E-02, -1.13576E-02, -1.12579E-02, -1.11268E-02, -1.09633E-02, -1.07668E-02, -1.05368E-02, -1.02732E-02, -9.97617E-03, -9.64637E-03, -9.28472E-03, -8.89254E-03, -8.47145E-03, -8.02339E-03, -7.55058E-03, -7.05551E-03, -6.54086E-03, -6.00950E-03, -5.46447E-03, -4.90893E-03, -4.34616E-03, -3.77950E-03, -3.21240E-03, -2.64835E-03, -2.09089E-03, -1.54356E-03, -1.00992E-03, -4.93455E-04,  2.42409E-06,  4.74475E-04,  9.19677E-04,  1.33531E-03,  1.71903E-03,  2.06894E-03,  2.38364E-03,  2.66232E-03,  2.90471E-03,  3.11115E-03,  3.28251E-03,  3.42022E-03,  3.52610E-03,  3.60238E-03,  3.65155E-03,  3.67628E-03,  3.67934E-03,  3.66350E-03,  3.63150E-03,  3.58593E-03,  3.52921E-03,  3.46358E-03,  3.39106E-03,  3.31344E-03,  3.23228E-03,  3.14892E-03,  3.06450E-03,  2.97996E-03,  2.89608E-03,  2.81348E-03,  2.73263E-03,  2.65391E-03,  2.57758E-03,  2.50383E-03,  2.43276E-03,  2.36444E-03,  2.29888E-03,  2.23605E-03,  2.17589E-03,  2.11835E-03,  2.06331E-03,  2.01070E-03,  1.96039E-03,  1.91229E-03,
 -8.09153E-03, -8.29407E-03, -8.49928E-03, -8.70676E-03, -8.91608E-03, -9.12674E-03, -9.33816E-03, -9.54970E-03, -9.76064E-03, -9.97016E-03, -1.01774E-02, -1.03813E-02, -1.05808E-02, -1.07747E-02, -1.09617E-02, -1.11403E-02, -1.13091E-02, -1.14664E-02, -1.16105E-02, -1.17394E-02, -1.18513E-02, -1.19442E-02, -1.20159E-02, -1.20644E-02, -1.20875E-02, -1.20833E-02, -1.20496E-02, -1.19846E-02, -1.18866E-02, -1.17541E-02, -1.15857E-02, -1.13807E-02, -1.11383E-02, -1.08584E-02, -1.05412E-02, -1.01872E-02, -9.79762E-03, -9.37375E-03, -8.91744E-03, -8.43090E-03, -7.91660E-03, -7.37735E-03, -6.81614E-03, -6.23622E-03, -5.64095E-03, -5.03386E-03, -4.41859E-03, -3.79886E-03, -3.17850E-03, -2.56140E-03, -1.95151E-03, -1.35285E-03, -7.69435E-04, -2.05275E-04,  3.35700E-04,  8.49710E-04,  1.33321E-03,  1.78298E-03,  2.19623E-03,  2.57072E-03,  2.90480E-03,  3.19750E-03,  3.44858E-03,  3.65850E-03,  3.82843E-03,  3.96014E-03,  4.05595E-03,  4.11864E-03,  4.15126E-03,  4.15709E-03,  4.13949E-03,  4.10178E-03,  4.04718E-03,  3.97874E-03,  3.89927E-03,  3.81131E-03,  3.71712E-03,  3.61869E-03,  3.51772E-03,  3.41564E-03,  3.31363E-03,  3.21265E-03,  3.11347E-03,  3.01669E-03,  2.92273E-03,  2.83192E-03,  2.74445E-03,  2.66046E-03,  2.57998E-03,  2.50302E-03,  2.42951E-03,  2.35938E-03,  2.29252E-03,  2.22880E-03,  2.16807E-03,  2.11020E-03,  2.05504E-03,  2.00243E-03,
 -8.31090E-03, -8.52660E-03, -8.74561E-03, -8.96756E-03, -9.19203E-03, -9.41850E-03, -9.64642E-03, -9.87511E-03, -1.01038E-02, -1.03318E-02, -1.05580E-02, -1.07815E-02, -1.10010E-02, -1.12153E-02, -1.14231E-02, -1.16227E-02, -1.18126E-02, -1.19908E-02, -1.21556E-02, -1.23049E-02, -1.24364E-02, -1.25480E-02, -1.26372E-02, -1.27016E-02, -1.27389E-02, -1.27465E-02, -1.27222E-02, -1.26636E-02, -1.25688E-02, -1.24358E-02, -1.22632E-02, -1.20497E-02, -1.17945E-02, -1.14974E-02, -1.11584E-02, -1.07782E-02, -1.03579E-02, -9.89908E-03, -9.40382E-03, -8.87457E-03, -8.31416E-03, -7.72573E-03, -7.11267E-03, -6.47861E-03, -5.82731E-03, -5.16270E-03, -4.48880E-03, -3.80975E-03, -3.12977E-03, -2.45320E-03, -1.78444E-03, -1.12802E-03, -4.88497E-04,  1.29524E-04,  7.21486E-04,  1.28295E-03,  1.80972E-03,  2.29795E-03,  2.74429E-03,  3.14603E-03,  3.50119E-03,  3.80862E-03,  4.06809E-03,  4.28023E-03,  4.44654E-03,  4.56931E-03,  4.65146E-03,  4.69644E-03,  4.70807E-03,  4.69036E-03,  4.64739E-03,  4.58314E-03,  4.50145E-03,  4.40587E-03,  4.29965E-03,  4.18567E-03,  4.06648E-03,  3.94424E-03,  3.82078E-03,  3.69760E-03,  3.57593E-03,  3.45671E-03,  3.34068E-03,  3.22837E-03,  3.12015E-03,  3.01626E-03,  2.91683E-03,  2.82189E-03,  2.73140E-03,  2.64529E-03,  2.56341E-03,  2.48562E-03,  2.41174E-03,  2.34158E-03,  2.27493E-03,  2.21162E-03,  2.15144E-03,  2.09420E-03,
 -8.53458E-03, -8.76415E-03, -8.99777E-03, -9.23508E-03, -9.47566E-03, -9.71902E-03, -9.96458E-03, -1.02117E-02, -1.04596E-02, -1.07075E-02, -1.09543E-02, -1.11991E-02, -1.14405E-02, -1.16773E-02, -1.19079E-02, -1.21308E-02, -1.23441E-02, -1.25460E-02, -1.27342E-02, -1.29065E-02, -1.30604E-02, -1.31936E-02, -1.33032E-02, -1.33864E-02, -1.34406E-02, -1.34627E-02, -1.34502E-02, -1.34002E-02, -1.33103E-02, -1.31782E-02, -1.30021E-02, -1.27804E-02, -1.25122E-02, -1.21968E-02, -1.18344E-02, -1.14256E-02, -1.09715E-02, -1.04741E-02, -9.93565E-03, -9.35891E-03, -8.74712E-03, -8.10385E-03, -7.43292E-03, -6.73842E-03, -6.02454E-03, -5.29565E-03, -4.55620E-03, -3.81075E-03, -3.06395E-03, -2.32058E-03, -1.58556E-03, -8.63963E-04, -1.60964E-04,  5.18144E-04,  1.16805E-03,  1.78351E-03,  2.35950E-03,  2.89137E-03,  3.37507E-03,  3.80724E-03,  4.18547E-03,  4.50838E-03,  4.77572E-03,  4.98835E-03,  5.14823E-03,  5.25826E-03,  5.32217E-03,  5.34431E-03,  5.32942E-03,  5.28246E-03,  5.20837E-03,  5.11199E-03,  4.99784E-03,  4.87008E-03,  4.73246E-03,  4.58824E-03,  4.44023E-03,  4.29080E-03,  4.14188E-03,  3.99502E-03,  3.85143E-03,  3.71204E-03,  3.57751E-03,  3.44827E-03,  3.32461E-03,  3.20665E-03,  3.09441E-03,  2.98781E-03,  2.88673E-03,  2.79097E-03,  2.70032E-03,  2.61452E-03,  2.53334E-03,  2.45649E-03,  2.38373E-03,  2.31480E-03,  2.24945E-03,  2.18745E-03,
 -8.76229E-03, -9.00648E-03, -9.25554E-03, -9.50911E-03, -9.76681E-03, -1.00282E-02, -1.02926E-02, -1.05595E-02, -1.08280E-02, -1.10974E-02, -1.13666E-02, -1.16345E-02, -1.18999E-02, -1.21613E-02, -1.24172E-02, -1.26658E-02, -1.29053E-02, -1.31335E-02, -1.33480E-02, -1.35465E-02, -1.37262E-02, -1.38842E-02, -1.40175E-02, -1.41230E-02, -1.41973E-02, -1.42372E-02, -1.42393E-02, -1.42005E-02, -1.41178E-02, -1.39884E-02, -1.38100E-02, -1.35807E-02, -1.32990E-02, -1.29644E-02, -1.25768E-02, -1.21367E-02, -1.16455E-02, -1.11054E-02, -1.05188E-02, -9.88911E-03, -9.21993E-03, -8.51534E-03, -7.77970E-03, -7.01759E-03, -6.23373E-03, -5.43293E-03, -4.62011E-03, -3.80024E-03, -2.97844E-03, -2.15995E-03, -1.35020E-03, -5.54839E-04,  2.20238E-04,  9.68946E-04,  1.68506E-03,  2.36236E-03,  2.99476E-03,  3.57660E-03,  4.10282E-03,  4.56928E-03,  4.97297E-03,  5.31216E-03,  5.58658E-03,  5.79738E-03,  5.94711E-03,  6.03952E-03,  6.07938E-03,  6.07219E-03,  6.02388E-03,  5.94060E-03,  5.82841E-03,  5.69312E-03,  5.54011E-03,  5.37425E-03,  5.19982E-03,  5.02050E-03,  4.83936E-03,  4.65895E-03,  4.48128E-03,  4.30791E-03,  4.14001E-03,  3.97839E-03,  3.82363E-03,  3.67602E-03,  3.53570E-03,  3.40267E-03,  3.27679E-03,  3.15786E-03,  3.04562E-03,  2.93975E-03,  2.83993E-03,  2.74582E-03,  2.65706E-03,  2.57332E-03,  2.49427E-03,  2.41957E-03,  2.34893E-03,  2.28206E-03,
 -8.99370E-03, -9.25328E-03, -9.51861E-03, -9.78940E-03, -1.00653E-02, -1.03458E-02, -1.06303E-02, -1.09184E-02, -1.12091E-02, -1.15016E-02, -1.17950E-02, -1.20881E-02, -1.23796E-02, -1.26680E-02, -1.29517E-02, -1.32289E-02, -1.34974E-02, -1.37551E-02, -1.39994E-02, -1.42275E-02, -1.44366E-02, -1.46233E-02, -1.47842E-02, -1.49158E-02, -1.50142E-02, -1.50755E-02, -1.50959E-02, -1.50716E-02, -1.49989E-02, -1.48744E-02, -1.46953E-02, -1.44591E-02, -1.41641E-02, -1.38093E-02, -1.33944E-02, -1.29201E-02, -1.23880E-02, -1.18003E-02, -1.11601E-02, -1.04712E-02, -9.73766E-03, -8.96434E-03, -8.15617E-03, -7.31832E-03, -6.45607E-03, -5.57475E-03, -4.67973E-03, -3.77643E-03, -2.87038E-03, -1.96727E-03, -1.07305E-03, -1.94001E-04,  6.63232E-04,  1.49163E-03,  2.28389E-03,  3.03253E-03,  3.73014E-03,  4.36970E-03,  4.94486E-03,  5.45038E-03,  5.88239E-03,  6.23873E-03,  6.51906E-03,  6.72493E-03,  6.85965E-03,  6.92812E-03,  6.93647E-03,  6.89170E-03,  6.80132E-03,  6.67298E-03,  6.51411E-03,  6.33173E-03,  6.13224E-03,  5.92129E-03,  5.70377E-03,  5.48378E-03,  5.26465E-03,  5.04905E-03,  4.83903E-03,  4.63609E-03,  4.44129E-03,  4.25531E-03,  4.07853E-03,  3.91108E-03,  3.75291E-03,  3.60381E-03,  3.46349E-03,  3.33157E-03,  3.20764E-03,  3.09124E-03,  2.98191E-03,  2.87920E-03,  2.78265E-03,  2.69183E-03,  2.60633E-03,  2.52574E-03,  2.44970E-03,  2.37787E-03,
 -9.22843E-03, -9.50416E-03, -9.78663E-03, -1.00756E-02, -1.03707E-02, -1.06715E-02, -1.09776E-02, -1.12882E-02, -1.16027E-02, -1.19203E-02, -1.22398E-02, -1.25602E-02, -1.28801E-02, -1.31980E-02, -1.35123E-02, -1.38210E-02, -1.41218E-02, -1.44125E-02, -1.46902E-02, -1.49520E-02, -1.51946E-02, -1.54144E-02, -1.56075E-02, -1.57698E-02, -1.58968E-02, -1.59842E-02, -1.60272E-02, -1.60214E-02, -1.59622E-02, -1.58455E-02, -1.56678E-02, -1.54260E-02, -1.51178E-02, -1.47418E-02, -1.42976E-02, -1.37860E-02, -1.32084E-02, -1.25677E-02, -1.18674E-02, -1.11119E-02, -1.03062E-02, -9.45558E-03, -8.56592E-03, -7.64305E-03, -6.69289E-03, -5.72133E-03, -4.73418E-03, -3.73728E-03, -2.73653E-03, -1.73803E-03, -7.48192E-04,  2.26077E-04,  1.17731E-03,  2.09745E-03,  2.97784E-03,  3.80947E-03,  4.58320E-03,  5.29018E-03,  5.92235E-03,  6.47290E-03,  6.93682E-03,  7.31128E-03,  7.59585E-03,  7.79259E-03,  7.90589E-03,  7.94215E-03,  7.90935E-03,  7.81651E-03,  7.67316E-03,  7.48885E-03,  7.27278E-03,  7.03341E-03,  6.77832E-03,  6.51407E-03,  6.24619E-03,  5.97917E-03,  5.71658E-03,  5.46115E-03,  5.21486E-03,  4.97908E-03,  4.75469E-03,  4.54212E-03,  4.34152E-03,  4.15276E-03,  3.97554E-03,  3.80943E-03,  3.65392E-03,  3.50841E-03,  3.37231E-03,  3.24500E-03,  3.12587E-03,  3.01432E-03,  2.90980E-03,  2.81175E-03,  2.71968E-03,  2.63311E-03,  2.55160E-03,  2.47474E-03,
 -9.46604E-03, -9.75869E-03, -1.00592E-02, -1.03673E-02, -1.06827E-02, -1.10051E-02, -1.13340E-02, -1.16688E-02, -1.20088E-02, -1.23531E-02, -1.27009E-02, -1.30508E-02, -1.34017E-02, -1.37519E-02, -1.40997E-02, -1.44431E-02, -1.47798E-02, -1.51073E-02, -1.54226E-02, -1.57225E-02, -1.60033E-02, -1.62612E-02, -1.64917E-02, -1.66901E-02, -1.68513E-02, -1.69702E-02, -1.70411E-02, -1.70586E-02, -1.70174E-02, -1.69124E-02, -1.67389E-02, -1.64932E-02, -1.61723E-02, -1.57744E-02, -1.52987E-02, -1.47459E-02, -1.41180E-02, -1.34179E-02, -1.26500E-02, -1.18194E-02, -1.09321E-02, -9.99438E-03, -9.01293E-03, -7.99445E-03, -6.94559E-03, -5.87282E-03, -4.78241E-03, -3.68052E-03, -2.57334E-03, -1.46724E-03, -3.69028E-04,  7.13842E-04,  1.77306E-03,  2.79936E-03,  3.78253E-03,  4.71159E-03,  5.57513E-03,  6.36187E-03,  7.06134E-03,  7.66459E-03,  8.16498E-03,  8.55868E-03,  8.84514E-03,  9.02710E-03,  9.11042E-03,  9.10360E-03,  9.01713E-03,  8.86270E-03,  8.65253E-03,  8.39866E-03,  8.11240E-03,  7.80402E-03,  7.48246E-03,  7.15528E-03,  6.82864E-03,  6.50740E-03,  6.19527E-03,  5.89490E-03,  5.60813E-03,  5.33607E-03,  5.07928E-03,  4.83787E-03,  4.61164E-03,  4.40015E-03,  4.20276E-03,  4.01877E-03,  3.84737E-03,  3.68774E-03,  3.53907E-03,  3.40054E-03,  3.27137E-03,  3.15081E-03,  3.03818E-03,  2.93280E-03,  2.83409E-03,  2.74147E-03,  2.65444E-03,  2.57252E-03,
 -9.70600E-03, -1.00164E-02, -1.03357E-02, -1.06640E-02, -1.10009E-02, -1.13462E-02, -1.16993E-02, -1.20598E-02, -1.24270E-02, -1.28001E-02, -1.31782E-02, -1.35601E-02, -1.39445E-02, -1.43299E-02, -1.47145E-02, -1.50961E-02, -1.54726E-02, -1.58410E-02, -1.61985E-02, -1.65414E-02, -1.68659E-02, -1.71675E-02, -1.74415E-02, -1.76823E-02, -1.78843E-02, -1.80411E-02, -1.81464E-02, -1.81935E-02, -1.81759E-02, -1.80872E-02, -1.79218E-02, -1.76748E-02, -1.73422E-02, -1.69217E-02, -1.64121E-02, -1.58140E-02, -1.51297E-02, -1.43628E-02, -1.35185E-02, -1.26029E-02, -1.16231E-02, -1.05868E-02, -9.50160E-03, -8.37539E-03, -7.21558E-03, -6.02927E-03, -4.82315E-03, -3.60360E-03, -2.37688E-03, -1.14946E-03,  7.16832E-05,  1.27867E-03,  2.46240E-03,  3.61230E-03,  4.71628E-03,  5.76085E-03,  6.73165E-03,  7.61407E-03,  8.39429E-03,  9.06030E-03,  9.60307E-03,  1.00174E-02,  1.03024E-02,  1.04619E-02,  1.05037E-02,  1.04394E-02,  1.02827E-02,  1.00492E-02,  9.75461E-03,  9.41405E-03,  9.04159E-03,  8.64962E-03,  8.24865E-03,  7.84726E-03,  7.45223E-03,  7.06868E-03,  6.70027E-03,  6.34947E-03,  6.01776E-03,  5.70584E-03,  5.41380E-03,  5.14132E-03,  4.88772E-03,  4.65214E-03,  4.43356E-03,  4.23090E-03,  4.04303E-03,  3.86886E-03,  3.70730E-03,  3.55732E-03,  3.41795E-03,  3.28827E-03,  3.16744E-03,  3.05469E-03,  2.94930E-03,  2.85061E-03,  2.75804E-03,  2.67105E-03,
 -9.94773E-03, -1.02766E-02, -1.06157E-02, -1.09652E-02, -1.13247E-02, -1.16940E-02, -1.20728E-02, -1.24606E-02, -1.28569E-02, -1.32608E-02, -1.36715E-02, -1.40879E-02, -1.45086E-02, -1.49323E-02, -1.53570E-02, -1.57807E-02, -1.62010E-02, -1.66150E-02, -1.70197E-02, -1.74112E-02, -1.77853E-02, -1.81373E-02, -1.84616E-02, -1.87523E-02, -1.90027E-02, -1.92054E-02, -1.93530E-02, -1.94372E-02, -1.94503E-02, -1.93842E-02, -1.92319E-02, -1.89870E-02, -1.86444E-02, -1.82009E-02, -1.76549E-02, -1.70069E-02, -1.62594E-02, -1.54169E-02, -1.44856E-02, -1.34731E-02, -1.23880E-02, -1.12395E-02, -1.00368E-02, -8.78884E-03, -7.50418E-03, -6.19052E-03, -4.85487E-03, -3.50362E-03, -2.14287E-03, -7.78812E-04,  5.81752E-04,  1.93081E-03,  3.25863E-03,  4.55327E-03,  5.80044E-03,  6.98352E-03,  8.08415E-03,  9.08318E-03,  9.96201E-03,  1.07042E-02,  1.12973E-02,  1.17339E-02,  1.20128E-02,  1.21392E-02,  1.21239E-02,  1.19825E-02,  1.17340E-02,  1.13985E-02,  1.09968E-02,  1.05479E-02,  1.00695E-02,  9.57623E-03,  9.08044E-03,  8.59174E-03,  8.11736E-03,  7.66246E-03,  7.23046E-03,  6.82336E-03,  6.44207E-03,  6.08666E-03,  5.75658E-03,  5.45087E-03,  5.16829E-03,  4.90742E-03,  4.66676E-03,  4.44479E-03,  4.24001E-03,  4.05097E-03,  3.87632E-03,  3.71476E-03,  3.56511E-03,  3.42628E-03,  3.29725E-03,  3.17712E-03,  3.06505E-03,  2.96032E-03,  2.86223E-03,  2.77018E-03,
