NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.58823E-03,  6.74923E-03,  6.89555E-03,  7.02550E-03,  7.13760E-03,  7.23059E-03,  7.30358E-03,  7.35599E-03,  7.38762E-03,  7.39867E-03,  7.38970E-03,  7.36163E-03,  7.31568E-03,  7.25335E-03,  7.17628E-03,  7.08628E-03,  6.98520E-03,  6.87489E-03,  6.75713E-03,  6.63361E-03,  6.50587E-03,  6.37531E-03,  6.24313E-03,  6.11036E-03,  5.97785E-03,  5.84627E-03,  5.71616E-03,  5.58790E-03,  5.46173E-03,  5.33784E-03,  5.21628E-03,  5.09706E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.38691E-03,  6.60271E-03,  6.80884E-03,  7.00303E-03,  7.18296E-03,  7.34644E-03,  7.49139E-03,  7.61599E-03,  7.71872E-03,  7.79844E-03,  7.85444E-03,  7.88649E-03,  7.89482E-03,  7.88014E-03,  7.84361E-03,  7.78676E-03,  7.71141E-03,  7.61964E-03,  7.51363E-03,  7.39565E-03,  7.26791E-03,  7.13254E-03,  6.99154E-03,  6.84670E-03,  6.69961E-03,  6.55161E-03,  6.40385E-03,  6.25723E-03,  6.11245E-03,  5.97004E-03,  5.83033E-03,  5.69356E-03,  5.55981E-03,  5.42908E-03,  5.30132E-03,  5.17639E-03,  5.05416E-03,  4.93444E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.26441E-03,  6.51833E-03,  6.76712E-03,  7.00828E-03,  7.23916E-03,  7.45703E-03,  7.65912E-03,  7.84272E-03,  8.00531E-03,  8.14461E-03,  8.25874E-03,  8.34626E-03,  8.40630E-03,  8.43853E-03,  8.44329E-03,  8.42145E-03,  8.37448E-03,  8.30428E-03,  8.21316E-03,  8.10368E-03,  7.97853E-03,  7.84047E-03,  7.69220E-03,  7.53626E-03,  7.37499E-03,  7.21048E-03,  7.04453E-03,  6.87867E-03,  6.71411E-03,  6.55182E-03,  6.39251E-03,  6.23667E-03,  6.08459E-03,  5.93642E-03,  5.79216E-03,  5.65173E-03,  5.51496E-03,  5.38164E-03,  5.25154E-03,  5.12439E-03,  4.99995E-03,  4.87797E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.33285E-03,  6.61801E-03,  6.90103E-03,  7.17927E-03,  7.44983E-03,  7.70957E-03,  7.95520E-03,  8.18336E-03,  8.39075E-03,  8.57422E-03,  8.73094E-03,  8.85854E-03,  8.95521E-03,  9.01981E-03,  9.05195E-03,  9.05203E-03,  9.02120E-03,  8.96127E-03,  8.87469E-03,  8.76434E-03,  8.63342E-03,  8.48529E-03,  8.32332E-03,  8.15078E-03,  7.97071E-03,  7.78589E-03,  7.59873E-03,  7.41128E-03,  7.22521E-03,  7.04186E-03,  6.86221E-03,  6.68694E-03,  6.51649E-03,  6.35107E-03,  6.19070E-03,  6.03530E-03,  5.88463E-03,  5.73842E-03,  5.59635E-03,  5.45805E-03,  5.32319E-03,  5.19142E-03,  5.06242E-03,  4.93591E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.05219E-03,  6.36436E-03,  6.68033E-03,  6.99785E-03,  7.31427E-03,  7.62657E-03,  7.93134E-03,  8.22488E-03,  8.50323E-03,  8.76229E-03,  8.99798E-03,  9.20639E-03,  9.38395E-03,  9.52763E-03,  9.63512E-03,  9.70496E-03,  9.73664E-03,  9.73065E-03,  9.68846E-03,  9.61240E-03,  9.50559E-03,  9.37167E-03,  9.21469E-03,  9.03882E-03,  8.84823E-03,  8.64690E-03,  8.43849E-03,  8.22625E-03,  8.01298E-03,  7.80098E-03,  7.59211E-03,  7.38774E-03,  7.18888E-03,  6.99614E-03,  6.80986E-03,  6.63011E-03,  6.45679E-03,  6.28961E-03,  6.12823E-03,  5.97219E-03,  5.82103E-03,  5.67426E-03,  5.53143E-03,  5.39207E-03,  5.25580E-03,  5.12226E-03,  4.99113E-03,  4.86218E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6.01759E-03,  6.35503E-03,  6.70030E-03,  7.05139E-03,  7.40584E-03,  7.76069E-03,  8.11247E-03,  8.45723E-03,  8.79056E-03,  9.10768E-03,  9.40361E-03,  9.67326E-03,  9.91171E-03,  1.01144E-02,  1.02775E-02,  1.03980E-02,  1.04739E-02,  1.05047E-02,  1.04908E-02,  1.04342E-02,  1.03379E-02,  1.02060E-02,  1.00430E-02,  9.85417E-03,  9.64468E-03,  9.41971E-03,  9.18412E-03,  8.94231E-03,  8.69809E-03,  8.45469E-03,  8.21469E-03,  7.98007E-03,  7.75227E-03,  7.53222E-03,  7.32043E-03,  7.11708E-03,  6.92205E-03,  6.73503E-03,  6.55553E-03,  6.38300E-03,  6.21680E-03,  6.05628E-03,  5.90081E-03,  5.74977E-03,  5.60261E-03,  5.45883E-03,  5.31799E-03,  5.17972E-03,  5.04373E-03,  4.90979E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.94219E-03,  6.30199E-03,  6.67390E-03,  7.05635E-03,  7.44722E-03,  7.84388E-03,  8.24302E-03,  8.64071E-03,  9.03237E-03,  9.41276E-03,  9.77614E-03,  1.01164E-02,  1.04271E-02,  1.07021E-02,  1.09355E-02,  1.11223E-02,  1.12585E-02,  1.13417E-02,  1.13708E-02,  1.13467E-02,  1.12718E-02,  1.11501E-02,  1.09867E-02,  1.07877E-02,  1.05596E-02,  1.03092E-02,  1.00427E-02,  9.76620E-03,  9.48493E-03,  9.20337E-03,  8.92520E-03,  8.65327E-03,  8.38966E-03,  8.13579E-03,  7.89247E-03,  7.66002E-03,  7.43837E-03,  7.22715E-03,  7.02577E-03,  6.83349E-03,  6.64947E-03,  6.47286E-03,  6.30279E-03,  6.13844E-03,  5.97903E-03,  5.82387E-03,  5.67235E-03,  5.52395E-03,  5.37824E-03,  5.23487E-03,  5.09360E-03,  4.95423E-03,  4.81664E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.46402E-03,  5.82529E-03,  6.20365E-03,  6.59847E-03,  7.00873E-03,  7.43289E-03,  7.86882E-03,  8.31372E-03,  8.76400E-03,  9.21522E-03,  9.66209E-03,  1.00984E-02,  1.05173E-02,  1.09111E-02,  1.12720E-02,  1.15918E-02,  1.18631E-02,  1.20793E-02,  1.22350E-02,  1.23268E-02,  1.23535E-02,  1.23161E-02,  1.22177E-02,  1.20636E-02,  1.18606E-02,  1.16166E-02,  1.13400E-02,  1.10394E-02,  1.07226E-02,  1.03971E-02,  1.00691E-02,  9.74390E-03,  9.42562E-03,  9.11733E-03,  8.82117E-03,  8.53842E-03,  8.26967E-03,  8.01495E-03,  7.77385E-03,  7.54564E-03,  7.32937E-03,  7.12395E-03,  6.92825E-03,  6.74109E-03,  6.56137E-03,  6.38803E-03,  6.22013E-03,  6.05682E-03,  5.89736E-03,  5.74114E-03,  5.58767E-03,  5.43656E-03,  5.28753E-03,  5.14039E-03,  4.99501E-03,  4.85137E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.29577E-03,  5.66751E-03,  6.05990E-03,  6.47294E-03,  6.90626E-03,  7.35906E-03,  7.82995E-03,  8.31688E-03,  8.81694E-03,  9.32631E-03,  9.84008E-03,  1.03522E-02,  1.08554E-02,  1.13412E-02,  1.18004E-02,  1.22229E-02,  1.25984E-02,  1.29171E-02,  1.31700E-02,  1.33501E-02,  1.34527E-02,  1.34759E-02,  1.34210E-02,  1.32923E-02,  1.30967E-02,  1.28434E-02,  1.25428E-02,  1.22057E-02,  1.18432E-02,  1.14652E-02,  1.10808E-02,  1.06974E-02,  1.03212E-02,  9.95668E-03,  9.60711E-03,  9.27452E-03,  8.95995E-03,  8.66362E-03,  8.38511E-03,  8.12354E-03,  7.87770E-03,  7.64619E-03,  7.42747E-03,  7.22002E-03,  7.02233E-03,  6.83298E-03,  6.65067E-03,  6.47423E-03,  6.30264E-03,  6.13505E-03,  5.97075E-03,  5.80918E-03,  5.64991E-03,  5.49264E-03,  5.33719E-03,  5.18346E-03,  5.03142E-03,  4.88112E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  5.09314E-03,  5.47074E-03,  5.87215E-03,  6.29800E-03,  6.74866E-03,  7.22415E-03,  7.72399E-03,  8.24709E-03,  8.79161E-03,  9.35470E-03,  9.93239E-03,  1.05193E-02,  1.11087E-02,  1.16921E-02,  1.22593E-02,  1.27988E-02,  1.32979E-02,  1.37433E-02,  1.41219E-02,  1.44217E-02,  1.46329E-02,  1.47490E-02,  1.47674E-02,  1.46895E-02,  1.45212E-02,  1.42720E-02,  1.39541E-02,  1.35816E-02,  1.31687E-02,  1.27295E-02,  1.22767E-02,  1.18212E-02,  1.13721E-02,  1.09363E-02,  1.05186E-02,  1.01223E-02,  9.74917E-03,  9.39981E-03,  9.07382E-03,  8.77018E-03,  8.48735E-03,  8.22350E-03,  7.97663E-03,  7.74469E-03,  7.52566E-03,  7.31763E-03,  7.11882E-03,  6.92764E-03,  6.74268E-03,  6.56275E-03,  6.38686E-03,  6.21419E-03,  6.04413E-03,  5.87622E-03,  5.71017E-03,  5.54579E-03,  5.38302E-03,  5.22188E-03,  5.06245E-03,  4.90488E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
