Qtot1.1102230246251565e-16
# RMSE: 0.9007939770870073, Max. Err: 2.2951285729971493 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.1049056147528383
Q2(0,0)     0.0591923972277823
Q3(0,0)     0.10240630406468941
Q4(0,0)     -0.032446568684111325
Q5(0,0)     0.32344857117853265
Q6(0,0)     -0.2141980834997984
Q7(0,0)     0.11053266677549461
Q8(0,0)     0.05502719134693118
Q9(0,0)     -0.1721201008711313
Q10(0,0)     -0.12693676278555074
Q1(1,-1)     0.22206916189330994
Q1(1,0)     0.2905524761191972
Q1(1,1)     0.127603580780741
Q2(1,-1)     -0.035002136507392326
Q2(1,0)     -0.08586730181046455
Q2(1,1)     -0.16921125037068097
Q3(1,-1)     -0.06384020724708259
Q3(1,0)     -0.11329492162281948
Q3(1,1)     0.004074316916897219
Q4(1,-1)     -0.30555961242932356
Q4(1,0)     -0.06406234371479694
Q4(1,1)     0.07892692595203471
Q5(1,-1)     -0.18167545454874062
Q5(1,0)     0.14095034903543577
Q5(1,1)     0.08556897752659778
Q6(1,-1)     0.1749669893312894
Q6(1,0)     -0.09187776364685427
Q6(1,1)     -0.1063971158407142
Q7(1,-1)     -0.04614685429528201
Q7(1,0)     0.03514314464871493
Q7(1,1)     0.029941515962889152
Q8(1,-1)     0.058949210093863474
Q8(1,0)     -0.09907925958229205
Q8(1,1)     -0.0672739951291154
Q9(1,-1)     -0.0771967999654217
Q9(1,0)     0.0019849231638951748
Q9(1,1)     0.00883367582560278
Q10(1,-1)     0.0032466930665659977
Q10(1,0)     -0.017878526327050198
Q10(1,1)     -0.07423790440740437
Q1(2,-2)     -0.07610701861298297
Q1(2,-1)     0.20039727103494917
Q1(2,0)     -0.09667921323504901
Q1(2,1)     0.15724890402659636
Q1(2,2)     -0.16200465677558323
Q2(2,-2)     0.1004569878446399
Q2(2,-1)     0.23048643030759408
Q2(2,0)     -0.05310892974545487
Q2(2,1)     0.05089028390304676
Q2(2,2)     -0.13551599066149367
Q3(2,-2)     0.0919394097859528
Q3(2,-1)     0.0977025738761996
Q3(2,0)     -0.0029334433240347756
Q3(2,1)     0.16362445438674234
Q3(2,2)     0.05871407374457745
Q4(2,-2)     -0.22660494304255913
Q4(2,-1)     -0.019955496068677976
Q4(2,0)     -0.3740352867075387
Q4(2,1)     0.14658832952824913
Q4(2,2)     0.4100259660515322
Q5(2,-2)     0.4669273917773682
Q5(2,-1)     -0.05727295204059558
Q5(2,0)     -0.437089927827014
Q5(2,1)     0.19986654122336905
Q5(2,2)     0.6062572850554008
Q6(2,-2)     0.39347829400063317
Q6(2,-1)     0.10653074177402182
Q6(2,0)     -0.3689836828532653
Q6(2,1)     -0.24267292249701977
Q6(2,2)     0.1633800437853473
Q7(2,-2)     0.07720226891380787
Q7(2,-1)     -0.1836546468951932
Q7(2,0)     0.035382811683167856
Q7(2,1)     0.14385152519538477
Q7(2,2)     -0.04210511433734243
Q8(2,-2)     0.12081558278773111
Q8(2,-1)     0.01847696589558786
Q8(2,0)     -0.07651146787499799
Q8(2,1)     -0.10196094903373461
Q8(2,2)     0.022251906177324955
Q9(2,-2)     1.2420228331841472
Q9(2,-1)     -0.5076958792853
Q9(2,0)     -0.6558889532480452
Q9(2,1)     -0.4371122989022212
Q9(2,2)     -0.401519303993794
Q10(2,-2)     -1.3916089417705038
Q10(2,-1)     0.484204285882055
Q10(2,0)     -0.7861243706078156
Q10(2,1)     -0.40621644339157664
Q10(2,2)     -0.42242998189946374
Q1(3,-3)     -0.14918693893585114
Q1(3,-2)     -0.2425152077486217
Q1(3,-1)     0.36709130987528876
Q1(3,0)     0.2735211343032358
Q1(3,1)     0.07655731819383488
Q1(3,2)     0.3597598776406762
Q1(3,3)     -0.13292277130188895
Q2(3,-3)     -0.02672744604101087
