 -6.79629E-03, -6.87422E-03, -6.94781E-03, -7.01648E-03, -7.07964E-03, -7.13663E-03, -7.18679E-03, -7.22940E-03, -7.26373E-03, -7.28901E-03, -7.30446E-03, -7.30928E-03, -7.30264E-03, -7.28372E-03, -7.25170E-03, -7.20578E-03, -7.14517E-03, -7.06911E-03, -6.97690E-03, -6.86789E-03, -6.74148E-03, -6.59719E-03, -6.43462E-03, -6.25346E-03, -6.05355E-03, -5.83485E-03, -5.59746E-03, -5.34165E-03, -5.06784E-03, -4.77663E-03, -4.46878E-03, -4.14525E-03, -3.80717E-03, -3.45585E-03, -3.09280E-03, -2.71971E-03, -2.33843E-03, -1.95100E-03, -1.55961E-03, -1.16659E-03, -7.74418E-04, -3.85643E-04, -2.90050E-06,  3.71145E-04,  7.33840E-04,  1.08259E-03,  1.41491E-03,  1.72850E-03,  2.02126E-03,  2.29139E-03,  2.53740E-03,  2.75818E-03,  2.95302E-03,  3.12162E-03,  3.26410E-03,  3.38096E-03,  3.47312E-03,  3.54179E-03,  3.58851E-03,  3.61501E-03,  3.62321E-03,  3.61512E-03,  3.59281E-03,  3.55833E-03,  3.51367E-03,  3.46070E-03,  3.40118E-03,  3.33671E-03,  3.26871E-03,  3.19842E-03,  3.12693E-03,  3.05512E-03,  2.98373E-03,  2.91335E-03,  2.84445E-03,  2.77735E-03,  2.71229E-03,  2.64942E-03,  2.58882E-03,  2.53052E-03,  2.47449E-03,  2.42068E-03,  2.36900E-03,  2.31936E-03,  2.27164E-03,  2.22573E-03,  2.18153E-03,  2.13890E-03,  2.09774E-03,  2.05796E-03,  2.01944E-03,  1.98210E-03,  1.94586E-03,  1.91065E-03,
 -7.03406E-03, -7.12042E-03, -7.20247E-03, -7.27962E-03, -7.35121E-03, -7.41655E-03, -7.47491E-03, -7.52551E-03, -7.56755E-03, -7.60018E-03, -7.62254E-03, -7.63374E-03, -7.63284E-03, -7.61894E-03, -7.59109E-03, -7.54839E-03, -7.48993E-03, -7.41483E-03, -7.32227E-03, -7.21148E-03, -7.08176E-03, -6.93252E-03, -6.76324E-03, -6.57354E-03, -6.36318E-03, -6.13205E-03, -5.88020E-03, -5.60787E-03, -5.31548E-03, -5.00361E-03, -4.67308E-03, -4.32488E-03, -3.96023E-03, -3.58053E-03, -3.18744E-03, -2.78277E-03, -2.36859E-03, -1.94714E-03, -1.52086E-03, -1.09237E-03, -6.64441E-04, -2.39981E-04,  1.78004E-04,  5.86452E-04,  9.82297E-04,  1.36252E-03,  1.72424E-03,  2.06472E-03,  2.38152E-03,  2.67251E-03,  2.93595E-03,  3.17053E-03,  3.37543E-03,  3.55034E-03,  3.69544E-03,  3.81139E-03,  3.89935E-03,  3.96082E-03,  3.99769E-03,  4.01208E-03,  4.00634E-03,  3.98287E-03,  3.94415E-03,  3.89261E-03,  3.83057E-03,  3.76023E-03,  3.68361E-03,  3.60250E-03,  3.51850E-03,  3.43300E-03,  3.34713E-03,  3.26186E-03,  3.17793E-03,  3.09594E-03,  3.01632E-03,  2.93937E-03,  2.86527E-03,  2.79412E-03,  2.72595E-03,  2.66070E-03,  2.59831E-03,  2.53865E-03,  2.48160E-03,  2.42699E-03,  2.37468E-03,  2.32450E-03,  2.27631E-03,  2.22996E-03,  2.18530E-03,  2.14222E-03,  2.10058E-03,  2.06028E-03,  2.02123E-03,  1.98333E-03,
 -7.28153E-03, -7.37706E-03, -7.46838E-03, -7.55483E-03, -7.63573E-03, -7.71031E-03, -7.77780E-03, -7.83735E-03, -7.88808E-03, -7.92906E-03, -7.95933E-03, -7.97790E-03, -7.98375E-03, -7.97582E-03, -7.95308E-03, -7.91447E-03, -7.85896E-03, -7.78554E-03, -7.69325E-03, -7.58118E-03, -7.44851E-03, -7.29449E-03, -7.11852E-03, -6.92010E-03, -6.69888E-03, -6.45468E-03, -6.18750E-03, -5.89752E-03, -5.58514E-03, -5.25095E-03, -4.89578E-03, -4.52069E-03, -4.12695E-03, -3.71610E-03, -3.28990E-03, -2.85035E-03, -2.39969E-03, -1.94042E-03, -1.47523E-03, -1.00707E-03, -5.39050E-04, -7.44798E-05,  3.83208E-04,  8.30489E-04,  1.26381E-03,  1.67965E-03,  2.07460E-03,  2.44548E-03,  2.78937E-03,  3.10375E-03,  3.38654E-03,  3.63621E-03,  3.85181E-03,  4.03299E-03,  4.18003E-03,  4.29379E-03,  4.37569E-03,  4.42765E-03,  4.45198E-03,  4.45129E-03,  4.42841E-03,  4.38629E-03,  4.32787E-03,  4.25603E-03,  4.17351E-03,  4.08287E-03,  3.98640E-03,  3.88617E-03,  3.78393E-03,  3.68119E-03,  3.57919E-03,  3.47892E-03,  3.38114E-03,  3.28641E-03,  3.19513E-03,  3.10752E-03,  3.02372E-03,  2.94374E-03,  2.86752E-03,  2.79495E-03,  2.72588E-03,  2.66011E-03,  2.59745E-03,  2.53769E-03,  2.48062E-03,  2.42603E-03,  2.37373E-03,  2.32353E-03,  2.27526E-03,  2.22877E-03,  2.18391E-03,  2.14055E-03,  2.09859E-03,  2.05791E-03,
 -7.53898E-03, -7.64451E-03, -7.74594E-03, -7.84260E-03, -7.93374E-03, -8.01856E-03, -8.09621E-03, -8.16576E-03, -8.22627E-03, -8.27671E-03, -8.31603E-03, -8.34311E-03, -8.35682E-03, -8.35598E-03, -8.33942E-03, -8.30593E-03, -8.25432E-03, -8.18345E-03, -8.09218E-03, -7.97946E-03, -7.84429E-03, -7.68581E-03, -7.50324E-03, -7.29596E-03, -7.06351E-03, -6.80562E-03, -6.52220E-03, -6.21338E-03, -5.87952E-03, -5.52121E-03, -5.13929E-03, -4.73487E-03, -4.30930E-03, -3.86421E-03, -3.40151E-03, -2.92336E-03, -2.43223E-03, -1.93085E-03, -1.42222E-03, -9.09609E-04, -3.96547E-04,  1.13225E-04,  6.15776E-04,  1.10704E-03,  1.58289E-03,  2.03919E-03,  2.47194E-03,  2.87734E-03,  3.25193E-03,  3.59267E-03,  3.89709E-03,  4.16336E-03,  4.39035E-03,  4.57768E-03,  4.72574E-03,  4.83564E-03,  4.90918E-03,  4.94875E-03,  4.95720E-03,  4.93777E-03,  4.89391E-03,  4.82918E-03,  4.74711E-03,  4.65115E-03,  4.54451E-03,  4.43015E-03,  4.31071E-03,  4.18850E-03,  4.06549E-03,  3.94330E-03,  3.82324E-03,  3.70631E-03,  3.59327E-03,  3.48462E-03,  3.38069E-03,  3.28162E-03,  3.18745E-03,  3.09809E-03,  3.01340E-03,  2.93315E-03,  2.85710E-03,  2.78499E-03,  2.71653E-03,  2.65144E-03,  2.58946E-03,  2.53032E-03,  2.47379E-03,  2.41963E-03,  2.36765E-03,  2.31765E-03,  2.26947E-03,  2.22296E-03,  2.17799E-03,  2.13444E-03,
 -7.80670E-03, -7.92308E-03, -8.03556E-03, -8.14340E-03, -8.24582E-03, -8.34195E-03, -8.43087E-03, -8.51161E-03, -8.58311E-03, -8.64426E-03, -8.69388E-03, -8.73076E-03, -8.75362E-03, -8.76115E-03, -8.75200E-03, -8.72482E-03, -8.67826E-03, -8.61096E-03, -8.52164E-03, -8.40904E-03, -8.27200E-03, -8.10945E-03, -7.92048E-03, -7.70430E-03, -7.46032E-03, -7.18813E-03, -6.88755E-03, -6.55864E-03, -6.20172E-03, -5.81735E-03, -5.40639E-03, -4.96998E-03, -4.50955E-03, -4.02683E-03, -3.52386E-03, -3.00299E-03, -2.46691E-03, -1.91859E-03, -1.36137E-03, -7.98889E-04, -2.35104E-04,  3.25737E-04,  8.79138E-04,  1.42040E-03,  1.94471E-03,  2.44720E-03,  2.92314E-03,  3.36798E-03,  3.77756E-03,  4.14822E-03,  4.47697E-03,  4.76159E-03,  5.00072E-03,  5.19397E-03,  5.34183E-03,  5.44576E-03,  5.50802E-03,  5.53160E-03,  5.52007E-03,  5.47741E-03,  5.40786E-03,  5.31574E-03,  5.20533E-03,  5.08070E-03,  4.94565E-03,  4.80360E-03,  4.65758E-03,  4.51019E-03,  4.36357E-03,  4.21947E-03,  4.07924E-03,  3.94388E-03,  3.81409E-03,  3.69030E-03,  3.57273E-03,  3.46140E-03,  3.35621E-03,  3.25697E-03,  3.16339E-03,  3.07514E-03,  2.99186E-03,  2.91319E-03,  2.83875E-03,  2.76820E-03,  2.70118E-03,  2.63739E-03,  2.57652E-03,  2.51831E-03,  2.46251E-03,  2.40891E-03,  2.35731E-03,  2.30755E-03,  2.25948E-03,  2.21295E-03,
 -8.08491E-03, -8.21309E-03, -8.33761E-03, -8.45769E-03, -8.57250E-03, -8.68112E-03, -8.78257E-03, -8.87578E-03, -8.95961E-03, -9.03285E-03, -9.09421E-03, -9.14233E-03, -9.17580E-03, -9.19315E-03, -9.19286E-03, -9.17339E-03, -9.13319E-03, -9.07072E-03, -8.98446E-03, -8.87294E-03, -8.73481E-03, -8.56878E-03, -8.37373E-03, -8.14871E-03, -7.89293E-03, -7.60587E-03, -7.28721E-03, -6.93692E-03, -6.55526E-03, -6.14275E-03, -5.70026E-03, -5.22896E-03, -4.73035E-03, -4.20626E-03, -3.65886E-03, -3.09068E-03, -2.50462E-03, -1.90396E-03, -1.29233E-03, -6.73795E-04, -5.27809E-05,  5.65904E-04,  1.17711E-03,  1.77541E-03,  2.35517E-03,  2.91067E-03,  3.43623E-03,  3.92640E-03,  4.37614E-03,  4.78100E-03,  5.13730E-03,  5.44234E-03,  5.69448E-03,  5.89324E-03,  6.03933E-03,  6.13458E-03,  6.18187E-03,  6.18496E-03,  6.14832E-03,  6.07690E-03,  5.97591E-03,  5.85064E-03,  5.70622E-03,  5.54753E-03,  5.37903E-03,  5.20470E-03,  5.02797E-03,  4.85174E-03,  4.67835E-03,  4.50964E-03,  4.34698E-03,  4.19131E-03,  4.04324E-03,  3.90307E-03,  3.77086E-03,  3.64649E-03,  3.52969E-03,  3.42009E-03,  3.31727E-03,  3.22074E-03,  3.13002E-03,  3.04462E-03,  2.96408E-03,  2.88795E-03,  2.81580E-03,  2.74725E-03,  2.68196E-03,  2.61960E-03,  2.55990E-03,  2.50261E-03,  2.44750E-03,  2.39440E-03,  2.34312E-03,  2.29353E-03,
 -8.37385E-03, -8.51483E-03, -8.65245E-03, -8.78591E-03, -8.91432E-03, -9.03672E-03, -9.15204E-03, -9.25915E-03, -9.35680E-03, -9.44368E-03, -9.51837E-03, -9.57938E-03, -9.62513E-03, -9.65397E-03, -9.66419E-03, -9.65406E-03, -9.62179E-03, -9.56560E-03, -9.48375E-03, -9.37451E-03, -9.23627E-03, -9.06752E-03, -8.86689E-03, -8.63320E-03, -8.36548E-03, -8.06302E-03, -7.72536E-03, -7.35235E-03, -6.94417E-03, -6.50131E-03, -6.02460E-03, -5.51526E-03, -4.97482E-03, -4.40523E-03, -3.80879E-03, -3.18820E-03, -2.54658E-03, -1.88748E-03, -1.21488E-03, -5.33250E-04,  1.52453E-04,  8.36808E-04,  1.51393E-03,  2.17754E-03,  2.82104E-03,  3.43765E-03,  4.02056E-03,  4.56319E-03,  5.05936E-03,  5.50360E-03,  5.89138E-03,  6.21933E-03,  6.48544E-03,  6.68913E-03,  6.83135E-03,  6.91444E-03,  6.94209E-03,  6.91904E-03,  6.85092E-03,  6.74390E-03,  6.60443E-03,  6.43897E-03,  6.25375E-03,  6.05459E-03,  5.84673E-03,  5.63477E-03,  5.42262E-03,  5.21345E-03,  5.00979E-03,  4.81353E-03,  4.62601E-03,  4.44806E-03,  4.28014E-03,  4.12236E-03,  3.97457E-03,  3.83643E-03,  3.70748E-03,  3.58713E-03,  3.47477E-03,  3.36975E-03,  3.27144E-03,  3.17921E-03,  3.09247E-03,  3.01068E-03,  2.93333E-03,  2.85996E-03,  2.79017E-03,  2.72359E-03,  2.65991E-03,  2.59883E-03,  2.54012E-03,  2.48357E-03,  2.42899E-03,  2.37623E-03,
 -8.67371E-03, -8.82854E-03, -8.98041E-03, -9.12848E-03, -9.27181E-03, -9.40937E-03, -9.54006E-03, -9.66262E-03, -9.77575E-03, -9.87799E-03, -9.96780E-03, -1.00435E-02, -1.01034E-02, -1.01457E-02, -1.01683E-02, -1.01694E-02, -1.01469E-02, -1.00988E-02, -1.00229E-02, -9.91744E-03, -9.78035E-03, -9.60986E-03, -9.40433E-03, -9.16232E-03, -8.88263E-03, -8.56432E-03, -8.20676E-03, -7.80966E-03, -7.37309E-03, -6.89748E-03, -6.38366E-03, -5.83282E-03, -5.24659E-03, -4.62697E-03, -3.97641E-03, -3.29775E-03, -2.59433E-03, -1.86996E-03, -1.12898E-03, -3.76270E-04,  3.82670E-04,  1.14174E-03,  1.89424E-03,  2.63291E-03,  3.34999E-03,  4.03744E-03,  4.68706E-03,  5.29080E-03,  5.84108E-03,  6.33109E-03,  6.75515E-03,  7.10905E-03,  7.39023E-03,  7.59802E-03,  7.73364E-03,  7.80012E-03,  7.80216E-03,  7.74584E-03,  7.63825E-03,  7.48713E-03,  7.30051E-03,  7.08632E-03,  6.85212E-03,  6.60485E-03,  6.35070E-03,  6.09494E-03,  5.84197E-03,  5.59528E-03,  5.35750E-03,  5.13053E-03,  4.91559E-03,  4.71335E-03,  4.52402E-03,  4.34744E-03,  4.18319E-03,  4.03066E-03,  3.88910E-03,  3.75769E-03,  3.63560E-03,  3.52196E-03,  3.41597E-03,  3.31685E-03,  3.22388E-03,  3.13639E-03,  3.05380E-03,  2.97557E-03,  2.90123E-03,  2.83037E-03,  2.76262E-03,  2.69768E-03,  2.63527E-03,  2.57517E-03,  2.51718E-03,  2.46113E-03,
 -8.98463E-03, -9.15445E-03, -9.32179E-03, -9.48577E-03, -9.64543E-03, -9.79969E-03, -9.94734E-03, -1.00871E-02, -1.02175E-02, -1.03370E-02, -1.04439E-02, -1.05365E-02, -1.06127E-02, -1.06705E-02, -1.07078E-02, -1.07223E-02, -1.07117E-02, -1.06737E-02, -1.06058E-02, -1.05058E-02, -1.03714E-02, -1.02005E-02, -9.99098E-03, -9.74121E-03, -9.44967E-03, -9.11516E-03, -8.73684E-03, -8.31425E-03, -7.84733E-03, -7.33643E-03, -6.78234E-03, -6.18627E-03, -5.54989E-03, -4.87528E-03, -4.16498E-03, -3.42200E-03, -2.64986E-03, -1.85261E-03, -1.03490E-03, -2.02045E-04,  6.39914E-04,  1.48416E-03,  2.32310E-03,  3.14832E-03,  3.95075E-03,  4.72077E-03,  5.44847E-03,  6.12398E-03,  6.73785E-03,  7.28154E-03,  7.74787E-03,  8.13145E-03,  8.42903E-03,  8.63975E-03,  8.76519E-03,  8.80930E-03,  8.77814E-03,  8.67947E-03,  8.52235E-03,  8.31654E-03,  8.07206E-03,  7.79870E-03,  7.50565E-03,  7.20122E-03,  6.89263E-03,  6.58596E-03,  6.28607E-03,  5.99673E-03,  5.72065E-03,  5.45961E-03,  5.21462E-03,  4.98607E-03,  4.77383E-03,  4.57736E-03,  4.39590E-03,  4.22846E-03,  4.07399E-03,  3.93135E-03,  3.79943E-03,  3.67715E-03,  3.56349E-03,  3.45750E-03,  3.35831E-03,  3.26514E-03,  3.17730E-03,  3.09419E-03,  3.01525E-03,  2.94005E-03,  2.86817E-03,  2.79927E-03,  2.73307E-03,  2.66931E-03,  2.60780E-03,  2.54834E-03,
 -9.30670E-03, -9.49271E-03, -9.67682E-03, -9.85813E-03, -1.00356E-02, -1.02082E-02, -1.03746E-02, -1.05334E-02, -1.06831E-02, -1.08220E-02, -1.09483E-02, -1.10600E-02, -1.11549E-02, -1.12308E-02, -1.12853E-02, -1.13158E-02, -1.13196E-02, -1.12941E-02, -1.12366E-02, -1.11442E-02, -1.10144E-02, -1.08446E-02, -1.06324E-02, -1.03757E-02, -1.00726E-02, -9.72169E-03, -9.32181E-03, -8.87231E-03, -8.37297E-03, -7.82406E-03, -7.22631E-03, -6.58094E-03, -5.88965E-03, -5.15459E-03, -4.37840E-03, -3.56421E-03, -2.71568E-03, -1.83707E-03, -9.33295E-04, -1.00497E-05,  9.26097E-04,  1.86760E-03,  2.80588E-03,  3.73128E-03,  4.63314E-03,  5.49997E-03,  6.31971E-03,  7.08014E-03,  7.76944E-03,  8.37677E-03,  8.89290E-03,  9.31087E-03,  9.62644E-03,  9.83850E-03,  9.94909E-03,  9.96336E-03,  9.88917E-03,  9.73659E-03,  9.51719E-03,  9.24342E-03,  8.92782E-03,  8.58252E-03,  8.21872E-03,  7.84633E-03,  7.47380E-03,  7.10802E-03,  6.75436E-03,  6.41676E-03,  6.09787E-03,  5.79926E-03,  5.52158E-03,  5.26478E-03,  5.02824E-03,  4.81097E-03,  4.61172E-03,  4.42907E-03,  4.26153E-03,  4.10764E-03,  3.96595E-03,  3.83512E-03,  3.71389E-03,  3.60112E-03,  3.49580E-03,  3.39700E-03,  3.30395E-03,  3.21595E-03,  3.13240E-03,  3.05280E-03,  2.97671E-03,  2.90377E-03,  2.83366E-03,  2.76613E-03,  2.70096E-03,  2.63797E-03,
