NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.04921E-02,  1.05988E-02,  1.06843E-02,  1.07478E-02,  1.07884E-02,  1.08054E-02,  1.07985E-02,  1.07674E-02,  1.07120E-02,  1.06325E-02,  1.05292E-02,  1.04028E-02,  1.02539E-02,  1.00838E-02,  9.89337E-03,  9.68417E-03,  9.45771E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.02921E-02,  1.04861E-02,  1.06630E-02,  1.08209E-02,  1.09584E-02,  1.10741E-02,  1.11667E-02,  1.12351E-02,  1.12785E-02,  1.12961E-02,  1.12875E-02,  1.12523E-02,  1.11907E-02,  1.11026E-02,  1.09887E-02,  1.08495E-02,  1.06860E-02,  1.04992E-02,  1.02905E-02,  1.00615E-02,  9.81394E-03,  9.54972E-03,  9.27091E-03,  8.97966E-03,  8.67820E-03,  8.36879E-03,  8.05366E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.00047E-02,  1.02597E-02,  1.05021E-02,  1.07298E-02,  1.09408E-02,  1.11331E-02,  1.13049E-02,  1.14543E-02,  1.15798E-02,  1.16799E-02,  1.17536E-02,  1.17997E-02,  1.18177E-02,  1.18068E-02,  1.17670E-02,  1.16981E-02,  1.16004E-02,  1.14743E-02,  1.13208E-02,  1.11407E-02,  1.09354E-02,  1.07063E-02,  1.04553E-02,  1.01843E-02,  9.89556E-03,  9.59130E-03,  9.27399E-03,  8.94614E-03,  8.61027E-03,  8.26890E-03,  7.92448E-03,  7.57934E-03,  7.23570E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.81972E-03,  1.01167E-02,  1.04049E-02,  1.06820E-02,  1.09457E-02,  1.11936E-02,  1.14233E-02,  1.16327E-02,  1.18195E-02,  1.19819E-02,  1.21180E-02,  1.22263E-02,  1.23054E-02,  1.23544E-02,  1.23723E-02,  1.23586E-02,  1.23132E-02,  1.22359E-02,  1.21271E-02,  1.19874E-02,  1.18176E-02,  1.16189E-02,  1.13928E-02,  1.11410E-02,  1.08655E-02,  1.05686E-02,  1.02526E-02,  9.92026E-03,  9.57428E-03,  9.21747E-03,  8.85269E-03,  8.48273E-03,  8.11032E-03,  7.73805E-03,  7.36836E-03,  7.00347E-03,  6.64537E-03,  6.29583E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.52898E-03,  9.86201E-03,  1.01909E-02,  1.05132E-02,  1.08265E-02,  1.11280E-02,  1.14152E-02,  1.16853E-02,  1.19357E-02,  1.21638E-02,  1.23672E-02,  1.25438E-02,  1.26914E-02,  1.28083E-02,  1.28932E-02,  1.29448E-02,  1.29623E-02,  1.29450E-02,  1.28929E-02,  1.28058E-02,  1.26843E-02,  1.25290E-02,  1.23408E-02,  1.21212E-02,  1.18718E-02,  1.15946E-02,  1.12918E-02,  1.09660E-02,  1.06200E-02,  1.02566E-02,  9.87909E-03,  9.49054E-03,  9.09415E-03,  8.69307E-03,  8.29033E-03,  7.88881E-03,  7.49116E-03,  7.09980E-03,  6.71691E-03,  6.34435E-03,  5.98370E-03,  5.63626E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.13924E-03,  9.50020E-03,  9.86206E-03,  1.02226E-02,  1.05793E-02,  1.09296E-02,  1.12705E-02,  1.15991E-02,  1.19122E-02,  1.22070E-02,  1.24802E-02,  1.27290E-02,  1.29507E-02,  1.31426E-02,  1.33027E-02,  1.34289E-02,  1.35196E-02,  1.35736E-02,  1.35900E-02,  1.35682E-02,  1.35081E-02,  1.34096E-02,  1.32734E-02,  1.31002E-02,  1.28913E-02,  1.26481E-02,  1.23725E-02,  1.20669E-02,  1.17337E-02,  1.13758E-02,  1.09964E-02,  1.05988E-02,  1.01866E-02,  9.76321E-03,  9.33233E-03,  8.89742E-03,  8.46187E-03,  8.02884E-03,  7.60125E-03,  7.18175E-03,  6.77264E-03,  6.37591E-03,  5.99320E-03,  5.62585E-03,  5.27483E-03,  4.94086E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.04184E-03,  9.42701E-03,  9.81630E-03,  1.02075E-02,  1.05982E-02,  1.09856E-02,  1.13666E-02,  1.17381E-02,  1.20966E-02,  1.24387E-02,  1.27607E-02,  1.30592E-02,  1.33309E-02,  1.35726E-02,  1.37815E-02,  1.39549E-02,  1.40909E-02,  1.41876E-02,  1.42436E-02,  1.42581E-02,  1.42306E-02,  1.41607E-02,  1.40489E-02,  1.38957E-02,  1.37021E-02,  1.34695E-02,  1.31996E-02,  1.28947E-02,  1.25571E-02,  1.21900E-02,  1.17965E-02,  1.13801E-02,  1.09448E-02,  1.04943E-02,  1.00329E-02,  9.56437E-03,  9.09275E-03,  8.62176E-03,  8.15490E-03,  7.69536E-03,  7.24600E-03,  6.80928E-03,  6.38730E-03,  5.98177E-03,  5.59398E-03,  5.22492E-03,  4.87520E-03,  4.54516E-03,  4.23484E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  8.50277E-03,  8.90038E-03,  9.30729E-03,  9.72182E-03,  1.01419E-02,  1.05652E-02,  1.09890E-02,  1.14101E-02,  1.18252E-02,  1.22306E-02,  1.26223E-02,  1.29964E-02,  1.33488E-02,  1.36754E-02,  1.39724E-02,  1.42361E-02,  1.44634E-02,  1.46514E-02,  1.47976E-02,  1.49002E-02,  1.49577E-02,  1.49693E-02,  1.49344E-02,  1.48529E-02,  1.47254E-02,  1.45525E-02,  1.43354E-02,  1.40758E-02,  1.37757E-02,  1.34376E-02,  1.30644E-02,  1.26593E-02,  1.22261E-02,  1.17689E-02,  1.12919E-02,  1.07995E-02,  1.02963E-02,  9.78684E-03,  9.27545E-03,  8.76628E-03,  8.26319E-03,  7.76967E-03,  7.28878E-03,  6.82315E-03,  6.37496E-03,  5.94594E-03,  5.53739E-03,  5.15020E-03,  4.78490E-03,  4.44168E-03,  4.12045E-03,  3.82086E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  8.30159E-03,  8.71438E-03,  9.13985E-03,  9.57659E-03,  1.00228E-02,  1.04764E-02,  1.09348E-02,  1.13948E-02,  1.18532E-02,  1.23059E-02,  1.27489E-02,  1.31776E-02,  1.35874E-02,  1.39735E-02,  1.43314E-02,  1.46564E-02,  1.49446E-02,  1.51920E-02,  1.53955E-02,  1.55525E-02,  1.56608E-02,  1.57190E-02,  1.57262E-02,  1.56820E-02,  1.55866E-02,  1.54404E-02,  1.52446E-02,  1.50006E-02,  1.47102E-02,  1.43759E-02,  1.40004E-02,  1.35870E-02,  1.31396E-02,  1.26624E-02,  1.21598E-02,  1.16368E-02,  1.10984E-02,  1.05496E-02,  9.99563E-03,  9.44125E-03,  8.89108E-03,  8.34933E-03,  7.81981E-03,  7.30579E-03,  6.81005E-03,  6.33484E-03,  5.88189E-03,  5.45245E-03,  5.04730E-03,  4.66683E-03,  4.31106E-03,  3.97970E-03,  3.67220E-03,  3.38782E-03,  3.12563E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
