NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.61709E-03, -1.00917E-02, -1.05722E-02, -1.10554E-02, -1.15378E-02, -1.20153E-02, -1.24835E-02, -1.29378E-02, -1.33730E-02, -1.37840E-02, -1.41655E-02, -1.45125E-02, -1.48198E-02, -1.50830E-02, -1.52980E-02, -1.54612E-02, -1.55699E-02, -1.56224E-02, -1.56177E-02, -1.55560E-02, -1.54381E-02, -1.52661E-02, -1.50429E-02, -1.47718E-02, -1.44572E-02, -1.41037E-02, -1.37163E-02, -1.33001E-02, -1.28605E-02, -1.24025E-02, -1.19313E-02, -1.14514E-02, -1.09672E-02, -1.04828E-02, -1.00016E-02, -9.52669E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -9.57750E-03, -1.00911E-02, -1.06161E-02, -1.11496E-02, -1.16882E-02, -1.22278E-02, -1.27638E-02, -1.32913E-02, -1.38047E-02, -1.42981E-02, -1.47655E-02, -1.52006E-02, -1.55972E-02, -1.59494E-02, -1.62515E-02, -1.64986E-02, -1.66865E-02, -1.68118E-02, -1.68724E-02, -1.68670E-02, -1.67958E-02, -1.66601E-02, -1.64622E-02, -1.62056E-02, -1.58946E-02, -1.55343E-02, -1.51304E-02, -1.46888E-02, -1.42158E-02, -1.37176E-02, -1.32003E-02, -1.26698E-02, -1.21314E-02, -1.15902E-02, -1.10506E-02, -1.05166E-02, -9.99167E-03, -9.47858E-03, -8.97971E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.94690E-03, -9.47645E-03, -1.00255E-02, -1.05920E-02, -1.11735E-02, -1.17668E-02, -1.23681E-02, -1.29729E-02, -1.35761E-02, -1.41718E-02, -1.47537E-02, -1.53149E-02, -1.58482E-02, -1.63461E-02, -1.68013E-02, -1.72064E-02, -1.75547E-02, -1.78401E-02, -1.80573E-02, -1.82024E-02, -1.82726E-02, -1.82664E-02, -1.81840E-02, -1.80269E-02, -1.77982E-02, -1.75020E-02, -1.71436E-02, -1.67293E-02, -1.62660E-02, -1.57609E-02, -1.52215E-02, -1.46552E-02, -1.40693E-02, -1.34704E-02, -1.28651E-02, -1.22588E-02, -1.16568E-02, -1.10635E-02, -1.04825E-02, -9.91687E-03, -9.36918E-03, -8.84129E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.75747E-03, -9.31190E-03, -9.89158E-03, -1.04952E-02, -1.11206E-02, -1.17654E-02, -1.24261E-02, -1.30986E-02, -1.37778E-02, -1.44581E-02, -1.51326E-02, -1.57941E-02, -1.64345E-02, -1.70451E-02, -1.76171E-02, -1.81416E-02, -1.86096E-02, -1.90129E-02, -1.93440E-02, -1.95965E-02, -1.97653E-02, -1.98469E-02, -1.98398E-02, -1.97439E-02, -1.95613E-02, -1.92955E-02, -1.89520E-02, -1.85372E-02, -1.80588E-02, -1.75253E-02, -1.69453E-02, -1.63281E-02, -1.56823E-02, -1.50167E-02, -1.43391E-02, -1.36568E-02, -1.29764E-02, -1.23037E-02, -1.16434E-02, -1.09996E-02, -1.03757E-02, -9.77403E-03, -9.19661E-03, -8.64469E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.51001E-03, -9.08340E-03, -9.68776E-03, -1.03225E-02, -1.09863E-02, -1.16774E-02, -1.23931E-02, -1.31298E-02, -1.38831E-02, -1.46475E-02, -1.54164E-02, -1.61823E-02, -1.69365E-02, -1.76695E-02, -1.83713E-02, -1.90310E-02, -1.96378E-02, -2.01810E-02, -2.06502E-02, -2.10363E-02, -2.13312E-02, -2.15286E-02, -2.16241E-02, -2.16158E-02, -2.15036E-02, -2.12901E-02, -2.09799E-02, -2.05795E-02, -2.00971E-02, -1.95422E-02, -1.89251E-02, -1.82567E-02, -1.75478E-02, -1.68090E-02, -1.60506E-02, -1.52818E-02, -1.45112E-02, -1.37462E-02, -1.29931E-02, -1.22574E-02, -1.15435E-02, -1.08546E-02, -1.01934E-02, -9.56173E-03, -8.96060E-03, -8.39060E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.20663E-03, -8.79230E-03, -9.41434E-03, -1.00730E-02, -1.07680E-02, -1.14983E-02, -1.22624E-02, -1.30575E-02, -1.38800E-02, -1.47252E-02, -1.55870E-02, -1.64582E-02, -1.73300E-02, -1.81925E-02, -1.90345E-02, -1.98440E-02, -2.06080E-02, -2.13133E-02, -2.19466E-02, -2.24953E-02, -2.29478E-02, -2.32941E-02, -2.35262E-02, -2.36387E-02, -2.36288E-02, -2.34969E-02, -2.32459E-02, -2.28817E-02, -2.24126E-02, -2.18488E-02, -2.12021E-02, -2.04853E-02, -1.97117E-02, -1.88945E-02, -1.80465E-02, -1.71798E-02, -1.63054E-02, -1.54330E-02, -1.45712E-02, -1.37270E-02, -1.29063E-02, -1.21138E-02, -1.13529E-02, -1.06261E-02, -9.93505E-03, -9.28049E-03, -8.66266E-03, -8.08127E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.85105E-03, -8.44174E-03, -9.07368E-03, -9.74803E-03, -1.04655E-02, -1.12264E-02, -1.20300E-02, -1.28751E-02, -1.37591E-02, -1.46784E-02, -1.56280E-02, -1.66015E-02, -1.75907E-02, -1.85857E-02, -1.95751E-02, -2.05457E-02, -2.14831E-02, -2.23717E-02, -2.31952E-02, -2.39373E-02, -2.45824E-02, -2.51157E-02, -2.55247E-02, -2.57992E-02, -2.59324E-02, -2.59208E-02, -2.57646E-02, -2.54678E-02, -2.50378E-02, -2.44851E-02, -2.38226E-02, -2.30652E-02, -2.22287E-02, -2.13296E-02, -2.03840E-02, -1.94073E-02, -1.84139E-02, -1.74167E-02, -1.64270E-02, -1.54544E-02, -1.45067E-02, -1.35903E-02, -1.27100E-02, -1.18693E-02, -1.10703E-02, -1.03144E-02, -9.60201E-03, -8.93284E-03, -8.30609E-03, -7.72053E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA, -7.44843E-03, -8.03663E-03, -8.67020E-03, -9.35127E-03, -1.00817E-02, -1.08628E-02, -1.16954E-02, -1.25795E-02, -1.35143E-02, -1.44977E-02, -1.55262E-02, -1.65946E-02, -1.76961E-02, -1.88217E-02, -1.99604E-02, -2.10988E-02, -2.22215E-02, -2.33114E-02, -2.43494E-02, -2.53157E-02, -2.61900E-02, -2.69526E-02, -2.75849E-02, -2.80710E-02, -2.83979E-02, -2.85566E-02, -2.85427E-02, -2.83566E-02, -2.80033E-02, -2.74925E-02, -2.68374E-02, -2.60546E-02, -2.51628E-02, -2.41820E-02, -2.31324E-02, -2.20338E-02, -2.09049E-02, -1.97629E-02, -1.86228E-02, -1.74977E-02, -1.63982E-02, -1.53331E-02, -1.43089E-02, -1.33307E-02, -1.24015E-02, -1.15234E-02, -1.06970E-02, -9.92224E-03, -9.19818E-03, -8.52336E-03, -7.89590E-03, -7.31363E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA, -7.00520E-03, -7.58344E-03, -8.21024E-03, -8.88866E-03, -9.62159E-03, -1.04117E-02, -1.12612E-02, -1.21717E-02, -1.31441E-02, -1.41781E-02, -1.52724E-02, -1.64237E-02, -1.76272E-02, -1.88755E-02, -2.01590E-02, -2.14654E-02, -2.27793E-02, -2.40827E-02, -2.53550E-02, -2.65732E-02, -2.77128E-02, -2.87486E-02, -2.96555E-02, -3.04101E-02, -3.09916E-02, -3.13835E-02, -3.15739E-02, -3.15573E-02, -3.13340E-02, -3.09107E-02, -3.02997E-02, -2.95183E-02, -2.85879E-02, -2.75320E-02, -2.63760E-02, -2.51451E-02, -2.38637E-02, -2.25544E-02, -2.12376E-02, -1.99309E-02, -1.86492E-02, -1.74045E-02, -1.62060E-02, -1.50608E-02, -1.39734E-02, -1.29467E-02, -1.19820E-02, -1.10793E-02, -1.02376E-02, -9.45514E-03, -8.72969E-03, -8.05851E-03, -7.43866E-03, -6.86708E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -6.52879E-03, -7.08993E-03, -7.70178E-03, -8.36822E-03, -9.09318E-03, -9.88050E-03, -1.07338E-02, -1.16565E-02, -1.26511E-02, -1.37198E-02, -1.48632E-02, -1.60809E-02, -1.73704E-02, -1.87271E-02, -2.01438E-02, -2.16102E-02, -2.31126E-02, -2.46336E-02, -2.61522E-02, -2.76438E-02, -2.90804E-02, -3.04317E-02, -3.16660E-02, -3.27515E-02, -3.36581E-02, -3.43588E-02, -3.48320E-02, -3.50624E-02, -3.50423E-02, -3.47723E-02, -3.42612E-02, -3.35252E-02, -3.25870E-02, -3.14739E-02, -3.02166E-02, -2.88469E-02, -2.73965E-02, -2.58956E-02, -2.43716E-02, -2.28488E-02, -2.13476E-02, -1.98850E-02, -1.84740E-02, -1.71245E-02, -1.58433E-02, -1.46347E-02, -1.35007E-02, -1.24417E-02, -1.14567E-02, -1.05436E-02, -9.69950E-03, -8.92109E-03, -8.20466E-03, -7.54634E-03, -6.94219E-03, -6.38834E-03,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA, -6.56482E-03, -7.15407E-03, -7.79967E-03, -8.50640E-03, -9.27922E-03, -1.01231E-02, -1.10429E-02, -1.20432E-02, -1.31283E-02, -1.43015E-02, -1.55650E-02, -1.69196E-02, -1.83640E-02, -1.98944E-02, -2.15041E-02, -2.31822E-02, -2.49140E-02, -2.66801E-02, -2.84558E-02, -3.02119E-02, -3.19145E-02, -3.35258E-02, -3.50059E-02, -3.63141E-02, -3.74112E-02, -3.82622E-02, -3.88383E-02, -3.91191E-02, -3.90946E-02, -3.87656E-02, -3.81435E-02, -3.72502E-02, -3.61153E-02, -3.47747E-02, -3.32682E-02, -3.16363E-02, -2.99191E-02, -2.81537E-02, -2.63736E-02, -2.46074E-02, -2.28790E-02, -2.12072E-02, -1.96060E-02, -1.80856E-02, -1.66523E-02, -1.53095E-02, -1.40581E-02, -1.28970E-02, -1.18238E-02, -1.08350E-02, -9.92629E-03, -9.09298E-03, -8.33017E-03, -7.63286E-03, -6.99614E-03, -6.41521E-03, -5.88549E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -6.01732E-03, -6.57720E-03, -7.19389E-03, -7.87290E-03, -8.62008E-03, -9.44153E-03, -1.03436E-02, -1.13326E-02, -1.24150E-02, -1.35964E-02, -1.48824E-02, -1.62769E-02, -1.77827E-02, -1.94003E-02, -2.11272E-02, -2.29575E-02, -2.48807E-02, -2.68813E-02, -2.89375E-02, -3.10214E-02, -3.30979E-02, -3.51259E-02, -3.70586E-02, -3.88451E-02, -4.04332E-02,NA,NA,NA,NA,NA,NA,NA,NA, -4.01913E-02, -3.85652E-02, -3.67481E-02, -3.47927E-02, -3.27492E-02, -3.06640E-02, -2.85776E-02, -2.65237E-02, -2.45296E-02, -2.26161E-02, -2.07979E-02, -1.90847E-02, -1.74819E-02, -1.59912E-02, -1.46119E-02, -1.33409E-02, -1.21740E-02, -1.11056E-02, -1.01297E-02, -9.24010E-03, -8.43031E-03, -7.69405E-03, -7.02521E-03, -6.41799E-03, -5.86693E-03,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA, -5.98161E-03, -6.56246E-03, -7.20537E-03, -7.91687E-03, -8.70399E-03, -9.57421E-03, -1.05354E-02, -1.15958E-02, -1.27637E-02, -1.40471E-02, -1.54538E-02, -1.69904E-02, -1.86623E-02, -2.04724E-02, -2.24206E-02, -2.45028E-02, -2.67094E-02, -2.90246E-02, -3.14251E-02, -3.38788E-02, -3.63449E-02, -3.87732E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.83717E-02, -3.59276E-02, -3.34543E-02, -3.10005E-02, -2.86061E-02, -2.63017E-02, -2.41094E-02, -2.20441E-02, -2.01142E-02, -1.83233E-02, -1.66707E-02, -1.51531E-02, -1.37649E-02, -1.24991E-02, -1.13479E-02, -1.03032E-02, -9.35652E-03, -8.49985E-03, -7.72529E-03, -7.02540E-03, -6.39322E-03, -5.82229E-03, -5.30667E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA, -5.37762E-03, -5.91702E-03, -6.51690E-03, -7.18419E-03, -7.92656E-03, -8.75236E-03, -9.67062E-03, -1.06911E-02, -1.18240E-02, -1.30800E-02, -1.44701E-02, -1.60048E-02, -1.76943E-02, -1.95473E-02, -2.15703E-02, -2.37666E-02, -2.61351E-02, -2.86684E-02, -3.13517E-02, -3.41605E-02, -3.70593E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.65528E-02, -3.36581E-02, -3.08606E-02, -2.81939E-02, -2.56810E-02, -2.33355E-02, -2.11634E-02, -1.91651E-02, -1.73365E-02, -1.56707E-02, -1.41585E-02, -1.27897E-02, -1.15535E-02, -1.04391E-02, -9.43564E-03, -8.53303E-03, -7.72161E-03, -6.99244E-03, -6.33724E-03, -5.74848E-03, -5.21929E-03,NA,NA,NA,NA,NA,
NA,NA,NA,NA, -4.77501E-03, -5.26882E-03, -5.82034E-03, -6.43669E-03, -7.12583E-03, -7.89664E-03, -8.75892E-03, -9.72347E-03, -1.08021E-02, -1.20074E-02, -1.33530E-02, -1.48531E-02, -1.65221E-02, -1.83742E-02, -2.04228E-02, -2.26793E-02, -2.51520E-02, -2.78444E-02, -3.07532E-02, -3.38661E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.32881E-02, -3.01998E-02, -2.73196E-02, -2.46580E-02, -2.22169E-02, -1.99920E-02, -1.79740E-02, -1.61510E-02, -1.45094E-02, -1.30349E-02, -1.17128E-02, -1.05290E-02, -9.47019E-03, -8.52364E-03, -7.67774E-03, -6.92184E-03, -6.24628E-03, -5.64232E-03, -5.10212E-03, -4.61868E-03,NA,NA,NA,NA,
NA,NA,NA,NA, -4.62824E-03, -5.12776E-03, -5.68832E-03, -6.31793E-03, -7.02561E-03, -7.82150E-03, -8.71700E-03, -9.72482E-03, -1.08591E-02, -1.21352E-02, -1.35701E-02, -1.51818E-02, -1.69894E-02, -1.90123E-02, -2.12699E-02, -2.37800E-02, -2.65579E-02, -2.96142E-02, -3.29520E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.23056E-02, -2.90070E-02, -2.59916E-02, -2.32546E-02, -2.07844E-02, -1.85650E-02, -1.65777E-02, -1.48033E-02, -1.32219E-02, -1.18148E-02, -1.05638E-02, -9.45232E-03, -8.46506E-03, -7.58813E-03, -6.80901E-03, -6.11650E-03, -5.50064E-03, -4.95256E-03, -4.46442E-03,NA,NA,NA,NA,
NA,NA,NA,NA, -4.44999E-03, -4.95186E-03, -5.51783E-03, -6.15677E-03, -6.87878E-03, -7.69537E-03, -8.61961E-03, -9.66626E-03, -1.08520E-02, -1.21953E-02, -1.37170E-02, -1.54395E-02, -1.73875E-02, -1.95868E-02, -2.20642E-02, -2.48462E-02, -2.79575E-02, -3.14187E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.07160E-02, -2.73085E-02, -2.42498E-02, -2.15180E-02, -1.90876E-02, -1.69317E-02, -1.50234E-02, -1.33368E-02, -1.18476E-02, -1.05334E-02, -9.37373E-03, -8.35043E-03, -7.44711E-03, -6.64928E-03, -5.94412E-03, -5.32037E-03, -4.76811E-03, -4.27866E-03, -3.84441E-03,NA,NA,NA,
NA,NA,NA, -3.79631E-03, -4.23838E-03, -4.73875E-03, -5.30586E-03, -5.94944E-03, -6.68068E-03, -7.51247E-03, -8.45960E-03, -9.53903E-03, -1.07701E-02, -1.21748E-02, -1.37780E-02, -1.56075E-02, -1.76942E-02, -2.00718E-02, -2.27762E-02, -2.58448E-02, -2.93148E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.85719E-02, -2.51686E-02, -2.21626E-02, -1.95159E-02, -1.71907E-02, -1.51512E-02, -1.33640E-02, -1.17984E-02, -1.04272E-02, -9.22581E-03, -8.17275E-03, -7.24904E-03, -6.43811E-03, -5.72548E-03, -5.09857E-03, -4.54644E-03, -4.05958E-03, -3.62973E-03,NA,NA,NA,
NA,NA,NA, -3.55704E-03, -3.99179E-03, -4.48631E-03, -5.04969E-03, -5.69247E-03, -6.42689E-03, -7.26720E-03, -8.22992E-03, -9.33424E-03, -1.06023E-02, -1.20599E-02, -1.37362E-02, -1.56650E-02, -1.78843E-02, -2.04369E-02, -2.33698E-02, -2.67340E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.59693E-02, -2.26825E-02, -1.98196E-02, -1.73298E-02, -1.51662E-02, -1.32867E-02, -1.16538E-02, -1.02344E-02, -8.99989E-03, -7.92512E-03, -6.98845E-03, -6.17119E-03, -5.45721E-03, -4.83263E-03, -4.28553E-03, -3.80561E-03, -3.38404E-03, -3.01319E-03,NA,NA,
NA,NA, -2.91498E-03, -3.28572E-03, -3.70892E-03, -4.19280E-03, -4.74699E-03, -5.38277E-03, -6.11337E-03, -6.95431E-03, -7.92381E-03, -9.04324E-03, -1.03377E-02, -1.18364E-02, -1.35738E-02, -1.55896E-02, -1.79300E-02, -2.06478E-02, -2.38033E-02, -2.74636E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.30359E-02, -1.99649E-02, -1.73215E-02, -1.50464E-02, -1.30876E-02, -1.13999E-02, -9.94433E-03, -8.68756E-03, -7.60100E-03, -6.66028E-03, -5.84463E-03, -5.13634E-03, -4.52032E-03, -3.98371E-03, -3.51556E-03, -3.10648E-03, -2.74848E-03,NA,NA,
NA,NA, -2.62702E-03, -2.98179E-03, -3.38890E-03, -3.85692E-03, -4.39593E-03, -5.01782E-03, -5.73669E-03, -6.56921E-03, -7.53514E-03, -8.65794E-03, -9.96545E-03, -1.14907E-02, -1.32728E-02, -1.53582E-02, -1.78015E-02, -2.06667E-02, -2.40289E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -2.31760E-02, -1.99146E-02, -1.71368E-02, -1.47693E-02, -1.27492E-02, -1.10233E-02, -9.54661E-03, -8.28100E-03, -7.19450E-03, -6.26013E-03, -5.45517E-03, -4.76049E-03, -4.15991E-03, -3.63980E-03, -3.18861E-03, -2.79656E-03, -2.45534E-03,NA,NA,
NA,NA, -2.31043E-03, -2.64511E-03, -3.03137E-03, -3.47798E-03, -3.99535E-03, -4.59585E-03, -5.29426E-03, -6.10819E-03, -7.05876E-03, -8.17127E-03, -9.47607E-03, -1.10097E-02, -1.28160E-02, -1.49478E-02, -1.74684E-02, -2.04538E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.96298E-02, -1.67462E-02, -1.43125E-02, -1.22549E-02, -1.05117E-02, -9.03207E-03, -7.77349E-03, -6.70073E-03, -5.78450E-03, -5.00039E-03, -4.32802E-03, -3.75037E-03, -3.25319E-03, -2.82449E-03, -2.45422E-03, -2.13388E-03,NA,NA,
NA,NA, -1.96570E-03, -2.27606E-03, -2.63651E-03, -3.05592E-03, -3.54485E-03, -4.11597E-03, -4.78450E-03, -5.56875E-03, -6.49087E-03, -7.57764E-03, -8.86156E-03, -1.03822E-02, -1.21876E-02, -1.43367E-02, -1.69011E-02, -1.99687E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.90719E-02, -1.61214E-02, -1.36556E-02, -1.15896E-02, -9.85439E-03, -8.39321E-03, -7.15980E-03, -6.11618E-03, -5.23111E-03, -4.47887E-03, -3.83818E-03, -3.29141E-03, -2.82391E-03, -2.42347E-03, -2.07990E-03, -1.78465E-03, -1.53055E-03,NA,
NA, -1.35250E-03, -1.59375E-03, -1.87553E-03, -2.20518E-03, -2.59146E-03, -3.04494E-03, -3.57835E-03, -4.20709E-03, -4.94985E-03, -5.82939E-03, -6.87350E-03, -8.11625E-03, -9.59951E-03, -1.13749E-02, -1.35064E-02, -1.60732E-02, -1.91738E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.52370E-02, -1.27809E-02, -1.07416E-02, -9.04334E-03, -7.62484E-03, -6.43674E-03, -5.43903E-03, -4.59914E-03, -3.89049E-03, -3.29129E-03, -2.78365E-03, -2.35278E-03, -1.98647E-03, -1.67457E-03, -1.40863E-03, -1.18160E-03,NA,
