NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  1.00218E-02,  1.02241E-02,  1.04192E-02,  1.06059E-02,  1.07829E-02,  1.09486E-02,  1.11018E-02,  1.12410E-02,  1.13649E-02,  1.14723E-02,  1.15621E-02,  1.16332E-02,  1.16848E-02,  1.17164E-02,  1.17275E-02,  1.17179E-02,  1.16877E-02,  1.16372E-02,  1.15669E-02,  1.14774E-02,  1.13698E-02,  1.12450E-02,  1.11043E-02,  1.09490E-02,  1.07804E-02,  1.06001E-02,  1.04093E-02,  1.02095E-02,  1.00022E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.96461E-03,  1.01957E-02,  1.04223E-02,  1.06430E-02,  1.08566E-02,  1.10614E-02,  1.12560E-02,  1.14387E-02,  1.16079E-02,  1.17620E-02,  1.18996E-02,  1.20191E-02,  1.21191E-02,  1.21986E-02,  1.22565E-02,  1.22921E-02,  1.23049E-02,  1.22947E-02,  1.22615E-02,  1.22057E-02,  1.21280E-02,  1.20290E-02,  1.19100E-02,  1.17721E-02,  1.16168E-02,  1.14456E-02,  1.12601E-02,  1.10619E-02,  1.08527E-02,  1.06341E-02,  1.04077E-02,  1.01751E-02,  9.93760E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.83612E-03,  1.00920E-02,  1.03462E-02,  1.05974E-02,  1.08445E-02,  1.10858E-02,  1.13199E-02,  1.15450E-02,  1.17594E-02,  1.19612E-02,  1.21487E-02,  1.23198E-02,  1.24729E-02,  1.26062E-02,  1.27182E-02,  1.28073E-02,  1.28724E-02,  1.29127E-02,  1.29276E-02,  1.29167E-02,  1.28802E-02,  1.28184E-02,  1.27321E-02,  1.26223E-02,  1.24903E-02,  1.23375E-02,  1.21656E-02,  1.19764E-02,  1.17717E-02,  1.15535E-02,  1.13236E-02,  1.10840E-02,  1.08364E-02,  1.05825E-02,  1.03240E-02,  1.00623E-02,  9.79872E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.64073E-03,  9.91654E-03,  1.01935E-02,  1.04705E-02,  1.07464E-02,  1.10199E-02,  1.12895E-02,  1.15537E-02,  1.18107E-02,  1.20586E-02,  1.22953E-02,  1.25189E-02,  1.27271E-02,  1.29177E-02,  1.30887E-02,  1.32379E-02,  1.33635E-02,  1.34638E-02,  1.35374E-02,  1.35832E-02,  1.36005E-02,  1.35889E-02,  1.35486E-02,  1.34800E-02,  1.33840E-02,  1.32617E-02,  1.31148E-02,  1.29449E-02,  1.27541E-02,  1.25444E-02,  1.23181E-02,  1.20773E-02,  1.18242E-02,  1.15610E-02,  1.12897E-02,  1.10122E-02,  1.07304E-02,  1.04458E-02,  1.01600E-02,  9.87433E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.38500E-03,  9.67553E-03,  9.96978E-03,  1.02670E-02,  1.05661E-02,  1.08662E-02,  1.11659E-02,  1.14639E-02,  1.17586E-02,  1.20482E-02,  1.23308E-02,  1.26043E-02,  1.28663E-02,  1.31145E-02,  1.33464E-02,  1.35593E-02,  1.37508E-02,  1.39185E-02,  1.40600E-02,  1.41733E-02,  1.42568E-02,  1.43091E-02,  1.43293E-02,  1.43170E-02,  1.42724E-02,  1.41959E-02,  1.40886E-02,  1.39521E-02,  1.37880E-02,  1.35986E-02,  1.33861E-02,  1.31531E-02,  1.29021E-02,  1.26358E-02,  1.23565E-02,  1.20669E-02,  1.17691E-02,  1.14654E-02,  1.11578E-02,  1.08481E-02,  1.05378E-02,  1.02285E-02,  9.92147E-03,  9.61771E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.37701E-03,  9.68302E-03,  9.99449E-03,  1.03108E-02,  1.06310E-02,  1.09543E-02,  1.12795E-02,  1.16053E-02,  1.19303E-02,  1.22527E-02,  1.25707E-02,  1.28820E-02,  1.31842E-02,  1.34749E-02,  1.37511E-02,  1.40100E-02,  1.42486E-02,  1.44639E-02,  1.46530E-02,  1.48130E-02,  1.49417E-02,  1.50368E-02,  1.50967E-02,  1.51205E-02,  1.51075E-02,  1.50578E-02,  1.49722E-02,  1.48520E-02,  1.46989E-02,  1.45151E-02,  1.43031E-02,  1.40658E-02,  1.38061E-02,  1.35271E-02,  1.32317E-02,  1.29229E-02,  1.26035E-02,  1.22762E-02,  1.19433E-02,  1.16071E-02,  1.12696E-02,  1.09326E-02,  1.05975E-02,  1.02658E-02,  9.93859E-03,  9.61680E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.34250E-03,  9.66252E-03,  9.98974E-03,  1.03236E-02,  1.06636E-02,  1.10087E-02,  1.13582E-02,  1.17107E-02,  1.20652E-02,  1.24198E-02,  1.27729E-02,  1.31224E-02,  1.34658E-02,  1.38005E-02,  1.41236E-02,  1.44318E-02,  1.47218E-02,  1.49900E-02,  1.52329E-02,  1.54469E-02,  1.56288E-02,  1.57754E-02,  1.58843E-02,  1.59534E-02,  1.59813E-02,  1.59676E-02,  1.59122E-02,  1.58161E-02,  1.56808E-02,  1.55084E-02,  1.53017E-02,  1.50637E-02,  1.47977E-02,  1.45075E-02,  1.41964E-02,  1.38680E-02,  1.35258E-02,  1.31730E-02,  1.28125E-02,  1.24471E-02,  1.20792E-02,  1.17111E-02,  1.13447E-02,  1.09815E-02,  1.06230E-02,  1.02704E-02,  9.92460E-03,  9.58644E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.28140E-03,  9.61375E-03,  9.95501E-03,  1.03048E-02,  1.06627E-02,  1.10279E-02,  1.13999E-02,  1.17777E-02,  1.21600E-02,  1.25457E-02,  1.29330E-02,  1.33200E-02,  1.37045E-02,  1.40839E-02,  1.44552E-02,  1.48151E-02,  1.51600E-02,  1.54857E-02,  1.57883E-02,  1.60633E-02,  1.63066E-02,  1.65141E-02,  1.66820E-02,  1.68072E-02,  1.68873E-02,  1.69205E-02,  1.69060E-02,  1.68440E-02,  1.67355E-02,  1.65825E-02,  1.63877E-02,  1.61542E-02,  1.58860E-02,  1.55870E-02,  1.52615E-02,  1.49137E-02,  1.45478E-02,  1.41677E-02,  1.37772E-02,  1.33795E-02,  1.29779E-02,  1.25750E-02,  1.21731E-02,  1.17744E-02,  1.13805E-02,  1.09929E-02,  1.06129E-02,  1.02413E-02,  9.87893E-03,  9.52638E-03,  9.18406E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,  9.19397E-03,  9.53683E-03,  9.89024E-03,  1.02540E-02,  1.06277E-02,  1.10111E-02,  1.14035E-02,  1.18043E-02,  1.22126E-02,  1.26273E-02,  1.30470E-02,  1.34701E-02,  1.38946E-02,  1.43181E-02,  1.47378E-02,  1.51504E-02,  1.55522E-02,  1.59389E-02,  1.63060E-02,  1.66484E-02,  1.69611E-02,  1.72388E-02,  1.74767E-02,  1.76700E-02,  1.78148E-02,  1.79081E-02,  1.79476E-02,  1.79324E-02,  1.78627E-02,  1.77398E-02,  1.75660E-02,  1.73448E-02,  1.70801E-02,  1.67766E-02,  1.64392E-02,  1.60730E-02,  1.56831E-02,  1.52743E-02,  1.48512E-02,  1.44181E-02,  1.39788E-02,  1.35368E-02,  1.30949E-02,  1.26559E-02,  1.22218E-02,  1.17945E-02,  1.13754E-02,  1.09657E-02,  1.05664E-02,  1.01782E-02,  9.80156E-03,  9.43685E-03,  9.08426E-03,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,  9.08079E-03,  9.43224E-03,  9.79577E-03,  1.01713E-02,  1.05588E-02,  1.09579E-02,  1.13684E-02,  1.17898E-02,  1.22214E-02,  1.26625E-02,  1.31121E-02,  1.35688E-02,  1.40311E-02,  1.44969E-02,  1.49637E-02,  1.54286E-02,  1.58878E-02,  1.63373E-02,  1.67721E-02,  1.71869E-02,  1.75758E-02,  1.79327E-02,  1.82512E-02,  1.85252E-02,  1.87489E-02,  1.89174E-02,  1.90267E-02,  1.90741E-02,  1.90583E-02,  1.89795E-02,  1.88395E-02,  1.86412E-02,  1.83888E-02,  1.80873E-02,  1.77425E-02,  1.73604E-02,  1.69471E-02,  1.65086E-02,  1.60508E-02,  1.55788E-02,  1.50977E-02,  1.46117E-02,  1.41246E-02,  1.36397E-02,  1.31597E-02,  1.26869E-02,  1.22231E-02,  1.17699E-02,  1.13284E-02,  1.08994E-02,  1.04836E-02,  1.00814E-02,  9.69302E-03,  9.31856E-03,  8.95800E-03,NA,NA,NA,NA,NA,NA,NA,
