NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.55205E-03, -1.22671E-03, -9.92383E-04, -8.56615E-04, -8.23689E-04, -8.94589E-04, -1.06689E-03, -1.33488E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -3.19249E-03, -2.52668E-03, -1.90693E-03, -1.34979E-03, -8.71531E-04, -4.87220E-04, -2.09805E-04, -4.87775E-05, -1.00098E-05, -9.46256E-05, -2.99486E-04, -6.17299E-04, -1.03675E-03, -1.54415E-03, -2.12381E-03, -2.75919E-03, -3.43389E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.23277E-03, -4.42239E-03, -3.60746E-03, -2.80342E-03, -2.02819E-03, -1.30142E-03, -6.43882E-04, -7.64923E-05,  3.81558E-04,  7.13210E-04,  9.06007E-04,  9.52165E-04,  8.50113E-04,  6.04008E-04,  2.23728E-04, -2.76073E-04, -8.77318E-04, -1.56009E-03, -2.30342E-03, -3.08699E-03, -3.89198E-03, -4.70139E-03, -5.50078E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -6.91631E-03, -6.06005E-03, -5.16407E-03, -4.23962E-03, -3.30136E-03, -2.36729E-03, -1.45894E-03, -6.00398E-04,  1.82107E-04,  8.61969E-04,  1.41363E-03,  1.81469E-03,  2.04819E-03,  2.10371E-03,  1.97913E-03,  1.68001E-03,  1.21995E-03,  6.18343E-04, -1.00797E-04, -9.11504E-04, -1.78714E-03, -2.70230E-03, -3.63413E-03, -4.56273E-03, -5.47138E-03, -6.34705E-03, -7.17977E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -8.80944E-03, -7.98074E-03, -7.08399E-03, -6.12428E-03, -5.10963E-03, -4.05194E-03, -2.96716E-03, -1.87607E-03, -8.04106E-04,  2.18885E-04,  1.15956E-03,  1.98331E-03,  2.65604E-03,  3.14749E-03,  3.43414E-03,  3.50194E-03,  3.34746E-03,  2.97902E-03,  2.41508E-03,  1.68227E-03,  8.12738E-04, -1.58945E-04, -1.19852E-03, -2.27430E-03, -3.35834E-03, -4.42731E-03, -5.46260E-03, -6.45018E-03, -7.37971E-03, -8.24465E-03, -9.04098E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.07666E-02, -1.00285E-02, -9.20549E-03, -8.29646E-03, -7.30209E-03, -6.22595E-03, -5.07515E-03, -3.86132E-03, -2.60138E-03, -1.31887E-03, -4.37623E-05,  1.18712E-03,  2.33110E-03,  3.34228E-03,  4.17465E-03,  4.78616E-03,  5.14406E-03,  5.22796E-03,  5.03337E-03,  4.57201E-03,  3.87008E-03,  2.96482E-03,  1.90038E-03,  7.23279E-04, -5.22172E-04, -1.79582E-03, -3.06384E-03, -4.29913E-03, -5.48152E-03, -6.59614E-03, -7.63362E-03, -8.58843E-03, -9.45824E-03, -1.02431E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -1.20503E-02, -1.13570E-02, -1.05678E-02, -9.67762E-03, -8.68281E-03, -7.58159E-03, -6.37483E-03, -5.06767E-03, -3.67031E-03, -2.19986E-03, -6.81792E-04,  8.48585E-04,  2.34594E-03,  3.75552E-03,  5.01563E-03,  6.06273E-03,  6.83770E-03,  7.29263E-03,  7.39852E-03,  7.14865E-03,  6.55994E-03,  5.67076E-03,  4.53449E-03,  3.21295E-03,  1.76932E-03,  2.62350E-04, -1.25754E-03, -2.74957E-03, -4.18308E-03, -5.53641E-03, -6.79558E-03, -7.95291E-03, -9.00512E-03, -9.95237E-03, -1.07973E-02, -1.15441E-02, -1.21981E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
