 -1.19429E-02, -1.19991E-02, -1.20543E-02, -1.21085E-02, -1.21615E-02, -1.22134E-02, -1.22640E-02, -1.23133E-02, -1.23613E-02, -1.24079E-02, -1.24531E-02, -1.24967E-02, -1.25388E-02, -1.25794E-02, -1.26182E-02, -1.26554E-02, -1.26909E-02, -1.27246E-02, -1.27565E-02, -1.27865E-02, -1.28147E-02, -1.28409E-02, -1.28652E-02, -1.28875E-02, -1.29079E-02, -1.29261E-02, -1.29424E-02, -1.29566E-02, -1.29686E-02, -1.29786E-02, -1.29865E-02, -1.29923E-02, -1.29959E-02, -1.29974E-02, -1.29968E-02, -1.29941E-02, -1.29893E-02, -1.29823E-02, -1.29733E-02, -1.29621E-02, -1.29489E-02, -1.29337E-02, -1.29164E-02, -1.28971E-02, -1.28758E-02, -1.28526E-02, -1.28274E-02, -1.28004E-02, -1.27715E-02, -1.27407E-02, -1.27082E-02, -1.26739E-02, -1.26379E-02, -1.26003E-02, -1.25610E-02, -1.25201E-02, -1.24778E-02, -1.24339E-02, -1.23886E-02, -1.23419E-02, -1.22938E-02, -1.22445E-02, -1.21939E-02, -1.21422E-02, -1.20893E-02, -1.20353E-02, -1.19803E-02, -1.19244E-02, -1.18675E-02, -1.18097E-02,
 -1.20770E-02, -1.21352E-02, -1.21923E-02, -1.22483E-02, -1.23031E-02, -1.23567E-02, -1.24091E-02, -1.24602E-02, -1.25098E-02, -1.25581E-02, -1.26048E-02, -1.26500E-02, -1.26937E-02, -1.27356E-02, -1.27759E-02, -1.28144E-02, -1.28512E-02, -1.28861E-02, -1.29192E-02, -1.29503E-02, -1.29795E-02, -1.30067E-02, -1.30319E-02, -1.30550E-02, -1.30761E-02, -1.30950E-02, -1.31118E-02, -1.31265E-02, -1.31390E-02, -1.31494E-02, -1.31575E-02, -1.31635E-02, -1.31673E-02, -1.31688E-02, -1.31682E-02, -1.31653E-02, -1.31603E-02, -1.31530E-02, -1.31436E-02, -1.31321E-02, -1.31183E-02, -1.31025E-02, -1.30846E-02, -1.30645E-02, -1.30424E-02, -1.30183E-02, -1.29922E-02, -1.29642E-02, -1.29342E-02, -1.29023E-02, -1.28686E-02, -1.28330E-02, -1.27957E-02, -1.27567E-02, -1.27160E-02, -1.26737E-02, -1.26298E-02, -1.25844E-02, -1.25375E-02, -1.24891E-02, -1.24394E-02, -1.23884E-02, -1.23361E-02, -1.22826E-02, -1.22279E-02, -1.21721E-02, -1.21153E-02, -1.20575E-02, -1.19987E-02, -1.19390E-02,
 -1.22140E-02, -1.22741E-02, -1.23331E-02, -1.23910E-02, -1.24478E-02, -1.25033E-02, -1.25575E-02, -1.26103E-02, -1.26618E-02, -1.27117E-02, -1.27601E-02, -1.28070E-02, -1.28522E-02, -1.28957E-02, -1.29374E-02, -1.29774E-02, -1.30155E-02, -1.30517E-02, -1.30859E-02, -1.31182E-02, -1.31485E-02, -1.31767E-02, -1.32028E-02, -1.32268E-02, -1.32486E-02, -1.32682E-02, -1.32857E-02, -1.33009E-02, -1.33139E-02, -1.33246E-02, -1.33330E-02, -1.33392E-02, -1.33431E-02, -1.33447E-02, -1.33440E-02, -1.33410E-02, -1.33357E-02, -1.33282E-02, -1.33184E-02, -1.33064E-02, -1.32921E-02, -1.32757E-02, -1.32570E-02, -1.32362E-02, -1.32133E-02, -1.31883E-02, -1.31612E-02, -1.31321E-02, -1.31009E-02, -1.30679E-02, -1.30329E-02, -1.29960E-02, -1.29574E-02, -1.29169E-02, -1.28747E-02, -1.28309E-02, -1.27854E-02, -1.27383E-02, -1.26898E-02, -1.26397E-02, -1.25882E-02, -1.25354E-02, -1.24813E-02, -1.24260E-02, -1.23694E-02, -1.23118E-02, -1.22530E-02, -1.21932E-02, -1.21325E-02, -1.20709E-02,
 -1.23538E-02, -1.24159E-02, -1.24770E-02, -1.25369E-02, -1.25956E-02, -1.26531E-02, -1.27092E-02, -1.27639E-02, -1.28172E-02, -1.28690E-02, -1.29192E-02, -1.29677E-02, -1.30145E-02, -1.30596E-02, -1.31029E-02, -1.31443E-02, -1.31838E-02, -1.32214E-02, -1.32569E-02, -1.32904E-02, -1.33218E-02, -1.33510E-02, -1.33781E-02, -1.34030E-02, -1.34256E-02, -1.34460E-02, -1.34641E-02, -1.34799E-02, -1.34933E-02, -1.35044E-02, -1.35132E-02, -1.35195E-02, -1.35235E-02, -1.35252E-02, -1.35244E-02, -1.35213E-02, -1.35158E-02, -1.35080E-02, -1.34978E-02, -1.34853E-02, -1.34704E-02, -1.34533E-02, -1.34340E-02, -1.34124E-02, -1.33885E-02, -1.33625E-02, -1.33344E-02, -1.33042E-02, -1.32719E-02, -1.32376E-02, -1.32013E-02, -1.31630E-02, -1.31229E-02, -1.30810E-02, -1.30373E-02, -1.29918E-02, -1.29447E-02, -1.28959E-02, -1.28456E-02, -1.27937E-02, -1.27404E-02, -1.26858E-02, -1.26298E-02, -1.25725E-02, -1.25140E-02, -1.24543E-02, -1.23936E-02, -1.23318E-02, -1.22691E-02, -1.22054E-02,
 -1.24965E-02, -1.25608E-02, -1.26240E-02, -1.26860E-02, -1.27468E-02, -1.28063E-02, -1.28644E-02, -1.29211E-02, -1.29763E-02, -1.30300E-02, -1.30820E-02, -1.31323E-02, -1.31809E-02, -1.32276E-02, -1.32725E-02, -1.33155E-02, -1.33565E-02, -1.33954E-02, -1.34323E-02, -1.34670E-02, -1.34996E-02, -1.35300E-02, -1.35581E-02, -1.35839E-02, -1.36074E-02, -1.36285E-02, -1.36473E-02, -1.36636E-02, -1.36776E-02, -1.36891E-02, -1.36981E-02, -1.37047E-02, -1.37088E-02, -1.37105E-02, -1.37097E-02, -1.37064E-02, -1.37007E-02, -1.36925E-02, -1.36819E-02, -1.36689E-02, -1.36535E-02, -1.36357E-02, -1.36156E-02, -1.35931E-02, -1.35683E-02, -1.35413E-02, -1.35121E-02, -1.34807E-02, -1.34472E-02, -1.34116E-02, -1.33739E-02, -1.33342E-02, -1.32926E-02, -1.32491E-02, -1.32037E-02, -1.31566E-02, -1.31077E-02, -1.30572E-02, -1.30050E-02, -1.29513E-02, -1.28961E-02, -1.28395E-02, -1.27815E-02, -1.27222E-02, -1.26617E-02, -1.26000E-02, -1.25372E-02, -1.24733E-02, -1.24084E-02, -1.23427E-02,
 -1.26423E-02, -1.27088E-02, -1.27742E-02, -1.28385E-02, -1.29014E-02, -1.29630E-02, -1.30233E-02, -1.30820E-02, -1.31392E-02, -1.31948E-02, -1.32488E-02, -1.33010E-02, -1.33513E-02, -1.33999E-02, -1.34464E-02, -1.34910E-02, -1.35336E-02, -1.35740E-02, -1.36123E-02, -1.36483E-02, -1.36821E-02, -1.37136E-02, -1.37428E-02, -1.37696E-02, -1.37940E-02, -1.38159E-02, -1.38354E-02, -1.38523E-02, -1.38668E-02, -1.38787E-02, -1.38881E-02, -1.38949E-02, -1.38992E-02, -1.39009E-02, -1.39000E-02, -1.38966E-02, -1.38906E-02, -1.38821E-02, -1.38710E-02, -1.38575E-02, -1.38414E-02, -1.38229E-02, -1.38020E-02, -1.37786E-02, -1.37529E-02, -1.37248E-02, -1.36945E-02, -1.36618E-02, -1.36270E-02, -1.35900E-02, -1.35509E-02, -1.35097E-02, -1.34665E-02, -1.34214E-02, -1.33743E-02, -1.33254E-02, -1.32747E-02, -1.32223E-02, -1.31682E-02, -1.31126E-02, -1.30554E-02, -1.29967E-02, -1.29367E-02, -1.28753E-02, -1.28126E-02, -1.27488E-02, -1.26838E-02, -1.26177E-02, -1.25507E-02, -1.24827E-02,
 -1.27912E-02, -1.28601E-02, -1.29278E-02, -1.29943E-02, -1.30595E-02, -1.31234E-02, -1.31858E-02, -1.32467E-02, -1.33060E-02, -1.33637E-02, -1.34197E-02, -1.34738E-02, -1.35261E-02, -1.35764E-02, -1.36248E-02, -1.36711E-02, -1.37152E-02, -1.37572E-02, -1.37969E-02, -1.38344E-02, -1.38695E-02, -1.39022E-02, -1.39325E-02, -1.39603E-02, -1.39856E-02, -1.40084E-02, -1.40286E-02, -1.40462E-02, -1.40612E-02, -1.40736E-02, -1.40833E-02, -1.40904E-02, -1.40948E-02, -1.40965E-02, -1.40955E-02, -1.40919E-02, -1.40857E-02, -1.40768E-02, -1.40653E-02, -1.40512E-02, -1.40345E-02, -1.40152E-02, -1.39934E-02, -1.39691E-02, -1.39424E-02, -1.39132E-02, -1.38816E-02, -1.38477E-02, -1.38115E-02, -1.37731E-02, -1.37324E-02, -1.36897E-02, -1.36448E-02, -1.35979E-02, -1.35491E-02, -1.34983E-02, -1.34458E-02, -1.33914E-02, -1.33353E-02, -1.32776E-02, -1.32183E-02, -1.31575E-02, -1.30953E-02, -1.30317E-02, -1.29669E-02, -1.29008E-02, -1.28335E-02, -1.27652E-02, -1.26958E-02, -1.26255E-02,
 -1.29433E-02, -1.30146E-02, -1.30847E-02, -1.31537E-02, -1.32212E-02, -1.32874E-02, -1.33522E-02, -1.34153E-02, -1.34769E-02, -1.35367E-02, -1.35948E-02, -1.36510E-02, -1.37053E-02, -1.37575E-02, -1.38077E-02, -1.38558E-02, -1.39017E-02, -1.39453E-02, -1.39866E-02, -1.40255E-02, -1.40619E-02, -1.40959E-02, -1.41274E-02, -1.41563E-02, -1.41826E-02, -1.42062E-02, -1.42272E-02, -1.42455E-02, -1.42610E-02, -1.42739E-02, -1.42839E-02, -1.42912E-02, -1.42958E-02, -1.42975E-02, -1.42965E-02, -1.42927E-02, -1.42862E-02, -1.42769E-02, -1.42649E-02, -1.42502E-02, -1.42328E-02, -1.42127E-02, -1.41901E-02, -1.41648E-02, -1.41369E-02, -1.41066E-02, -1.40738E-02, -1.40385E-02, -1.40009E-02, -1.39609E-02, -1.39187E-02, -1.38743E-02, -1.38277E-02, -1.37790E-02, -1.37283E-02, -1.36756E-02, -1.36210E-02, -1.35646E-02, -1.35064E-02, -1.34466E-02, -1.33851E-02, -1.33221E-02, -1.32576E-02, -1.31917E-02, -1.31245E-02, -1.30561E-02, -1.29865E-02, -1.29157E-02, -1.28440E-02, -1.27713E-02,
 -1.30987E-02, -1.31726E-02, -1.32452E-02, -1.33167E-02, -1.33867E-02, -1.34554E-02, -1.35225E-02, -1.35881E-02, -1.36519E-02, -1.37140E-02, -1.37743E-02, -1.38327E-02, -1.38890E-02, -1.39433E-02, -1.39955E-02, -1.40454E-02, -1.40931E-02, -1.41384E-02, -1.41813E-02, -1.42217E-02, -1.42596E-02, -1.42949E-02, -1.43276E-02, -1.43577E-02, -1.43850E-02, -1.44095E-02, -1.44313E-02, -1.44503E-02, -1.44665E-02, -1.44798E-02, -1.44902E-02, -1.44978E-02, -1.45024E-02, -1.45042E-02, -1.45031E-02, -1.44992E-02, -1.44923E-02, -1.44826E-02, -1.44701E-02, -1.44548E-02, -1.44366E-02, -1.44158E-02, -1.43921E-02, -1.43658E-02, -1.43368E-02, -1.43053E-02, -1.42711E-02, -1.42344E-02, -1.41953E-02, -1.41538E-02, -1.41099E-02, -1.40637E-02, -1.40153E-02, -1.39647E-02, -1.39120E-02, -1.38573E-02, -1.38006E-02, -1.37421E-02, -1.36817E-02, -1.36196E-02, -1.35558E-02, -1.34905E-02, -1.34236E-02, -1.33554E-02, -1.32857E-02, -1.32148E-02, -1.31427E-02, -1.30695E-02, -1.29952E-02, -1.29200E-02,
 -1.32575E-02, -1.33340E-02, -1.34094E-02, -1.34834E-02, -1.35561E-02, -1.36273E-02, -1.36970E-02, -1.37650E-02, -1.38313E-02, -1.38958E-02, -1.39584E-02, -1.40190E-02, -1.40776E-02, -1.41340E-02, -1.41882E-02, -1.42401E-02, -1.42897E-02, -1.43368E-02, -1.43814E-02, -1.44234E-02, -1.44628E-02, -1.44995E-02, -1.45335E-02, -1.45647E-02, -1.45931E-02, -1.46186E-02, -1.46413E-02, -1.46610E-02, -1.46777E-02, -1.46915E-02, -1.47024E-02, -1.47102E-02, -1.47150E-02, -1.47168E-02, -1.47156E-02, -1.47115E-02, -1.47043E-02, -1.46942E-02, -1.46811E-02, -1.46651E-02, -1.46462E-02, -1.46244E-02, -1.45998E-02, -1.45724E-02, -1.45423E-02, -1.45094E-02, -1.44738E-02, -1.44357E-02, -1.43950E-02, -1.43518E-02, -1.43061E-02, -1.42581E-02, -1.42078E-02, -1.41552E-02, -1.41004E-02, -1.40436E-02, -1.39847E-02, -1.39239E-02, -1.38613E-02, -1.37968E-02, -1.37307E-02, -1.36629E-02, -1.35935E-02, -1.35227E-02, -1.34506E-02, -1.33771E-02, -1.33024E-02, -1.32266E-02, -1.31497E-02, -1.30718E-02,
