 -1.14247E-02, -1.14877E-02, -1.15501E-02, -1.16120E-02, -1.16733E-02, -1.17339E-02, -1.17938E-02, -1.18529E-02, -1.19112E-02, -1.19687E-02, -1.20253E-02, -1.20808E-02, -1.21354E-02, -1.21889E-02, -1.22412E-02, -1.22924E-02, -1.23422E-02, -1.23908E-02, -1.24381E-02, -1.24839E-02, -1.25282E-02, -1.25710E-02, -1.26123E-02, -1.26519E-02, -1.26898E-02, -1.27260E-02, -1.27604E-02, -1.27930E-02, -1.28237E-02, -1.28525E-02, -1.28793E-02, -1.29041E-02, -1.29269E-02, -1.29476E-02, -1.29661E-02, -1.29826E-02, -1.29968E-02, -1.30089E-02, -1.30188E-02, -1.30264E-02, -1.30318E-02, -1.30350E-02, -1.30358E-02, -1.30344E-02, -1.30308E-02, -1.30248E-02, -1.30166E-02, -1.30062E-02, -1.29935E-02, -1.29786E-02, -1.29615E-02, -1.29422E-02, -1.29208E-02, -1.28973E-02, -1.28716E-02, -1.28440E-02, -1.28143E-02, -1.27826E-02, -1.27490E-02, -1.27136E-02, -1.26763E-02, -1.26372E-02, -1.25964E-02, -1.25539E-02, -1.25098E-02, -1.24641E-02, -1.24169E-02, -1.23682E-02, -1.23182E-02, -1.22668E-02, -1.22142E-02, -1.21603E-02, -1.21053E-02, -1.20492E-02,
 -1.15406E-02, -1.16055E-02, -1.16699E-02, -1.17337E-02, -1.17969E-02, -1.18594E-02, -1.19213E-02, -1.19824E-02, -1.20426E-02, -1.21020E-02, -1.21605E-02, -1.22179E-02, -1.22744E-02, -1.23297E-02, -1.23838E-02, -1.24368E-02, -1.24885E-02, -1.25388E-02, -1.25877E-02, -1.26352E-02, -1.26812E-02, -1.27256E-02, -1.27684E-02, -1.28095E-02, -1.28489E-02, -1.28865E-02, -1.29222E-02, -1.29561E-02, -1.29880E-02, -1.30179E-02, -1.30458E-02, -1.30716E-02, -1.30953E-02, -1.31168E-02, -1.31362E-02, -1.31533E-02, -1.31682E-02, -1.31808E-02, -1.31911E-02, -1.31990E-02, -1.32047E-02, -1.32080E-02, -1.32089E-02, -1.32075E-02, -1.32037E-02, -1.31976E-02, -1.31891E-02, -1.31783E-02, -1.31651E-02, -1.31497E-02, -1.31319E-02, -1.31119E-02, -1.30897E-02, -1.30653E-02, -1.30387E-02, -1.30099E-02, -1.29791E-02, -1.29462E-02, -1.29114E-02, -1.28746E-02, -1.28359E-02, -1.27953E-02, -1.27530E-02, -1.27089E-02, -1.26632E-02, -1.26158E-02, -1.25669E-02, -1.25165E-02, -1.24647E-02, -1.24115E-02, -1.23570E-02, -1.23012E-02, -1.22443E-02, -1.21862E-02,
 -1.16585E-02, -1.17254E-02, -1.17918E-02, -1.18576E-02, -1.19228E-02, -1.19874E-02, -1.20512E-02, -1.21143E-02, -1.21766E-02, -1.22379E-02, -1.22984E-02, -1.23578E-02, -1.24162E-02, -1.24735E-02, -1.25295E-02, -1.25844E-02, -1.26379E-02, -1.26901E-02, -1.27408E-02, -1.27901E-02, -1.28377E-02, -1.28838E-02, -1.29282E-02, -1.29709E-02, -1.30118E-02, -1.30509E-02, -1.30880E-02, -1.31232E-02, -1.31564E-02, -1.31875E-02, -1.32165E-02, -1.32434E-02, -1.32680E-02, -1.32904E-02, -1.33106E-02, -1.33285E-02, -1.33440E-02, -1.33571E-02, -1.33679E-02, -1.33762E-02, -1.33821E-02, -1.33856E-02, -1.33866E-02, -1.33852E-02, -1.33813E-02, -1.33750E-02, -1.33662E-02, -1.33550E-02, -1.33413E-02, -1.33253E-02, -1.33069E-02, -1.32861E-02, -1.32630E-02, -1.32376E-02, -1.32100E-02, -1.31801E-02, -1.31481E-02, -1.31140E-02, -1.30778E-02, -1.30396E-02, -1.29994E-02, -1.29573E-02, -1.29134E-02, -1.28677E-02, -1.28203E-02, -1.27711E-02, -1.27204E-02, -1.26682E-02, -1.26145E-02, -1.25594E-02, -1.25029E-02, -1.24452E-02, -1.23862E-02, -1.23262E-02,
 -1.17784E-02, -1.18473E-02, -1.19158E-02, -1.19837E-02, -1.20510E-02, -1.21177E-02, -1.21836E-02, -1.22488E-02, -1.23131E-02, -1.23766E-02, -1.24391E-02, -1.25006E-02, -1.25610E-02, -1.26203E-02, -1.26784E-02, -1.27352E-02, -1.27907E-02, -1.28447E-02, -1.28973E-02, -1.29484E-02, -1.29979E-02, -1.30458E-02, -1.30919E-02, -1.31362E-02, -1.31787E-02, -1.32193E-02, -1.32579E-02, -1.32945E-02, -1.33290E-02, -1.33614E-02, -1.33916E-02, -1.34195E-02, -1.34452E-02, -1.34686E-02, -1.34896E-02, -1.35082E-02, -1.35244E-02, -1.35381E-02, -1.35494E-02, -1.35581E-02, -1.35643E-02, -1.35680E-02, -1.35691E-02, -1.35676E-02, -1.35636E-02, -1.35571E-02, -1.35480E-02, -1.35363E-02, -1.35222E-02, -1.35055E-02, -1.34864E-02, -1.34648E-02, -1.34408E-02, -1.34145E-02, -1.33857E-02, -1.33547E-02, -1.33215E-02, -1.32860E-02, -1.32484E-02, -1.32088E-02, -1.31670E-02, -1.31233E-02, -1.30777E-02, -1.30303E-02, -1.29811E-02, -1.29301E-02, -1.28775E-02, -1.28233E-02, -1.27676E-02, -1.27105E-02, -1.26520E-02, -1.25922E-02, -1.25312E-02, -1.24690E-02,
 -1.19003E-02, -1.19714E-02, -1.20420E-02, -1.21121E-02, -1.21816E-02, -1.22504E-02, -1.23185E-02, -1.23859E-02, -1.24524E-02, -1.25180E-02, -1.25827E-02, -1.26463E-02, -1.27089E-02, -1.27703E-02, -1.28304E-02, -1.28893E-02, -1.29468E-02, -1.30029E-02, -1.30575E-02, -1.31105E-02, -1.31619E-02, -1.32115E-02, -1.32594E-02, -1.33055E-02, -1.33497E-02, -1.33919E-02, -1.34320E-02, -1.34701E-02, -1.35060E-02, -1.35397E-02, -1.35712E-02, -1.36003E-02, -1.36271E-02, -1.36515E-02, -1.36734E-02, -1.36928E-02, -1.37097E-02, -1.37240E-02, -1.37358E-02, -1.37449E-02, -1.37514E-02, -1.37553E-02, -1.37565E-02, -1.37551E-02, -1.37509E-02, -1.37442E-02, -1.37347E-02, -1.37227E-02, -1.37080E-02, -1.36907E-02, -1.36708E-02, -1.36483E-02, -1.36234E-02, -1.35960E-02, -1.35662E-02, -1.35339E-02, -1.34994E-02, -1.34625E-02, -1.34234E-02, -1.33822E-02, -1.33389E-02, -1.32935E-02, -1.32461E-02, -1.31968E-02, -1.31457E-02, -1.30928E-02, -1.30383E-02, -1.29821E-02, -1.29243E-02, -1.28651E-02, -1.28044E-02, -1.27425E-02, -1.26793E-02, -1.26149E-02,
 -1.20242E-02, -1.20976E-02, -1.21704E-02, -1.22428E-02, -1.23145E-02, -1.23856E-02, -1.24560E-02, -1.25256E-02, -1.25944E-02, -1.26623E-02, -1.27292E-02, -1.27951E-02, -1.28599E-02, -1.29235E-02, -1.29858E-02, -1.30468E-02, -1.31065E-02, -1.31647E-02, -1.32213E-02, -1.32763E-02, -1.33297E-02, -1.33813E-02, -1.34311E-02, -1.34790E-02, -1.35249E-02, -1.35688E-02, -1.36106E-02, -1.36502E-02, -1.36876E-02, -1.37227E-02, -1.37555E-02, -1.37859E-02, -1.38138E-02, -1.38392E-02, -1.38621E-02, -1.38824E-02, -1.39000E-02, -1.39150E-02, -1.39273E-02, -1.39369E-02, -1.39437E-02, -1.39478E-02, -1.39491E-02, -1.39476E-02, -1.39434E-02, -1.39364E-02, -1.39266E-02, -1.39141E-02, -1.38988E-02, -1.38808E-02, -1.38602E-02, -1.38368E-02, -1.38109E-02, -1.37824E-02, -1.37514E-02, -1.37179E-02, -1.36819E-02, -1.36436E-02, -1.36030E-02, -1.35601E-02, -1.35150E-02, -1.34679E-02, -1.34187E-02, -1.33675E-02, -1.33144E-02, -1.32595E-02, -1.32028E-02, -1.31445E-02, -1.30846E-02, -1.30232E-02, -1.29603E-02, -1.28961E-02, -1.28306E-02, -1.27638E-02,
 -1.21503E-02, -1.22260E-02, -1.23012E-02, -1.23758E-02, -1.24499E-02, -1.25234E-02, -1.25961E-02, -1.26681E-02, -1.27393E-02, -1.28095E-02, -1.28788E-02, -1.29470E-02, -1.30141E-02, -1.30800E-02, -1.31446E-02, -1.32079E-02, -1.32698E-02, -1.33301E-02, -1.33889E-02, -1.34461E-02, -1.35015E-02, -1.35551E-02, -1.36069E-02, -1.36567E-02, -1.37045E-02, -1.37502E-02, -1.37937E-02, -1.38349E-02, -1.38739E-02, -1.39105E-02, -1.39447E-02, -1.39764E-02, -1.40055E-02, -1.40320E-02, -1.40559E-02, -1.40771E-02, -1.40955E-02, -1.41112E-02, -1.41241E-02, -1.41341E-02, -1.41413E-02, -1.41456E-02, -1.41471E-02, -1.41456E-02, -1.41412E-02, -1.41340E-02, -1.41238E-02, -1.41108E-02, -1.40950E-02, -1.40763E-02, -1.40548E-02, -1.40305E-02, -1.40035E-02, -1.39739E-02, -1.39416E-02, -1.39067E-02, -1.38693E-02, -1.38295E-02, -1.37872E-02, -1.37426E-02, -1.36958E-02, -1.36467E-02, -1.35955E-02, -1.35423E-02, -1.34872E-02, -1.34302E-02, -1.33713E-02, -1.33108E-02, -1.32486E-02, -1.31848E-02, -1.31196E-02, -1.30530E-02, -1.29851E-02, -1.29160E-02,
 -1.22785E-02, -1.23566E-02, -1.24342E-02, -1.25113E-02, -1.25878E-02, -1.26637E-02, -1.27389E-02, -1.28134E-02, -1.28870E-02, -1.29597E-02, -1.30314E-02, -1.31021E-02, -1.31716E-02, -1.32399E-02, -1.33069E-02, -1.33726E-02, -1.34368E-02, -1.34994E-02, -1.35605E-02, -1.36199E-02, -1.36775E-02, -1.37333E-02, -1.37871E-02, -1.38389E-02, -1.38886E-02, -1.39362E-02, -1.39815E-02, -1.40245E-02, -1.40651E-02, -1.41033E-02, -1.41389E-02, -1.41720E-02, -1.42024E-02, -1.42301E-02, -1.42551E-02, -1.42772E-02, -1.42965E-02, -1.43129E-02, -1.43264E-02, -1.43370E-02, -1.43445E-02, -1.43491E-02, -1.43506E-02, -1.43492E-02, -1.43447E-02, -1.43372E-02, -1.43266E-02, -1.43131E-02, -1.42966E-02, -1.42772E-02, -1.42548E-02, -1.42296E-02, -1.42015E-02, -1.41706E-02, -1.41370E-02, -1.41007E-02, -1.40618E-02, -1.40203E-02, -1.39763E-02, -1.39299E-02, -1.38812E-02, -1.38301E-02, -1.37769E-02, -1.37216E-02, -1.36643E-02, -1.36050E-02, -1.35439E-02, -1.34810E-02, -1.34164E-02, -1.33503E-02, -1.32826E-02, -1.32135E-02, -1.31431E-02, -1.30714E-02,
 -1.24089E-02, -1.24895E-02, -1.25696E-02, -1.26492E-02, -1.27283E-02, -1.28068E-02, -1.28845E-02, -1.29615E-02, -1.30377E-02, -1.31129E-02, -1.31872E-02, -1.32604E-02, -1.33325E-02, -1.34033E-02, -1.34728E-02, -1.35409E-02, -1.36076E-02, -1.36727E-02, -1.37361E-02, -1.37978E-02, -1.38577E-02, -1.39157E-02, -1.39717E-02, -1.40257E-02, -1.40775E-02, -1.41270E-02, -1.41742E-02, -1.42191E-02, -1.42614E-02, -1.43012E-02, -1.43384E-02, -1.43729E-02, -1.44047E-02, -1.44337E-02, -1.44598E-02, -1.44829E-02, -1.45031E-02, -1.45203E-02, -1.45345E-02, -1.45455E-02, -1.45535E-02, -1.45583E-02, -1.45600E-02, -1.45586E-02, -1.45539E-02, -1.45462E-02, -1.45353E-02, -1.45212E-02, -1.45041E-02, -1.44838E-02, -1.44605E-02, -1.44343E-02, -1.44050E-02, -1.43729E-02, -1.43378E-02, -1.43000E-02, -1.42595E-02, -1.42163E-02, -1.41705E-02, -1.41222E-02, -1.40714E-02, -1.40183E-02, -1.39630E-02, -1.39054E-02, -1.38458E-02, -1.37842E-02, -1.37206E-02, -1.36553E-02, -1.35882E-02, -1.35195E-02, -1.34493E-02, -1.33776E-02, -1.33045E-02, -1.32302E-02,
 -1.25415E-02, -1.26246E-02, -1.27074E-02, -1.27896E-02, -1.28714E-02, -1.29525E-02, -1.30329E-02, -1.31126E-02, -1.31914E-02, -1.32693E-02, -1.33463E-02, -1.34221E-02, -1.34968E-02, -1.35703E-02, -1.36425E-02, -1.37132E-02, -1.37824E-02, -1.38500E-02, -1.39159E-02, -1.39801E-02, -1.40424E-02, -1.41028E-02, -1.41611E-02, -1.42172E-02, -1.42712E-02, -1.43228E-02, -1.43720E-02, -1.44188E-02, -1.44630E-02, -1.45046E-02, -1.45434E-02, -1.45795E-02, -1.46127E-02, -1.46429E-02, -1.46702E-02, -1.46945E-02, -1.47156E-02, -1.47337E-02, -1.47485E-02, -1.47601E-02, -1.47685E-02, -1.47737E-02, -1.47755E-02, -1.47740E-02, -1.47693E-02, -1.47612E-02, -1.47499E-02, -1.47353E-02, -1.47175E-02, -1.46964E-02, -1.46722E-02, -1.46448E-02, -1.46143E-02, -1.45808E-02, -1.45443E-02, -1.45049E-02, -1.44627E-02, -1.44177E-02, -1.43699E-02, -1.43196E-02, -1.42668E-02, -1.42115E-02, -1.41539E-02, -1.40940E-02, -1.40319E-02, -1.39678E-02, -1.39018E-02, -1.38338E-02, -1.37641E-02, -1.36927E-02, -1.36198E-02, -1.35454E-02, -1.34696E-02, -1.33925E-02,
 -1.26763E-02, -1.27622E-02, -1.28476E-02, -1.29326E-02, -1.30171E-02, -1.31009E-02, -1.31842E-02, -1.32666E-02, -1.33482E-02, -1.34290E-02, -1.35087E-02, -1.35873E-02, -1.36648E-02, -1.37410E-02, -1.38159E-02, -1.38893E-02, -1.39612E-02, -1.40315E-02, -1.41001E-02, -1.41668E-02, -1.42316E-02, -1.42945E-02, -1.43552E-02, -1.44137E-02, -1.44699E-02, -1.45237E-02, -1.45751E-02, -1.46239E-02, -1.46700E-02, -1.47135E-02, -1.47540E-02, -1.47917E-02, -1.48265E-02, -1.48581E-02, -1.48867E-02, -1.49121E-02, -1.49343E-02, -1.49532E-02, -1.49688E-02, -1.49810E-02, -1.49899E-02, -1.49953E-02, -1.49973E-02, -1.49959E-02, -1.49910E-02, -1.49827E-02, -1.49709E-02, -1.49557E-02, -1.49371E-02, -1.49152E-02, -1.48899E-02, -1.48614E-02, -1.48296E-02, -1.47947E-02, -1.47567E-02, -1.47156E-02, -1.46715E-02, -1.46246E-02, -1.45749E-02, -1.45224E-02, -1.44674E-02, -1.44098E-02, -1.43497E-02, -1.42874E-02, -1.42228E-02, -1.41561E-02, -1.40874E-02, -1.40167E-02, -1.39442E-02, -1.38701E-02, -1.37943E-02, -1.37170E-02, -1.36383E-02, -1.35583E-02,
 -1.28135E-02, -1.29021E-02, -1.29903E-02, -1.30782E-02, -1.31655E-02, -1.32522E-02, -1.33383E-02, -1.34237E-02, -1.35082E-02, -1.35919E-02, -1.36745E-02, -1.37560E-02, -1.38364E-02, -1.39155E-02, -1.39933E-02, -1.40696E-02, -1.41443E-02, -1.42173E-02, -1.42886E-02, -1.43581E-02, -1.44256E-02, -1.44910E-02, -1.45543E-02, -1.46152E-02, -1.46739E-02, -1.47300E-02, -1.47836E-02, -1.48346E-02, -1.48828E-02, -1.49281E-02, -1.49706E-02, -1.50100E-02, -1.50463E-02, -1.50795E-02, -1.51094E-02, -1.51361E-02, -1.51593E-02, -1.51792E-02, -1.51956E-02, -1.52084E-02, -1.52178E-02, -1.52236E-02, -1.52257E-02, -1.52243E-02, -1.52193E-02, -1.52107E-02, -1.51985E-02, -1.51827E-02, -1.51633E-02, -1.51405E-02, -1.51141E-02, -1.50844E-02, -1.50512E-02, -1.50148E-02, -1.49751E-02, -1.49323E-02, -1.48863E-02, -1.48374E-02, -1.47855E-02, -1.47308E-02, -1.46734E-02, -1.46134E-02, -1.45508E-02, -1.44859E-02, -1.44186E-02, -1.43491E-02, -1.42776E-02, -1.42041E-02, -1.41287E-02, -1.40516E-02, -1.39728E-02, -1.38925E-02, -1.38108E-02, -1.37278E-02,
 -1.29529E-02, -1.30444E-02, -1.31356E-02, -1.32264E-02, -1.33167E-02, -1.34064E-02, -1.34955E-02, -1.35839E-02, -1.36715E-02, -1.37581E-02, -1.38438E-02, -1.39284E-02, -1.40118E-02, -1.40939E-02, -1.41747E-02, -1.42539E-02, -1.43316E-02, -1.44076E-02, -1.44818E-02, -1.45541E-02, -1.46244E-02, -1.46925E-02, -1.47585E-02, -1.48221E-02, -1.48832E-02, -1.49419E-02, -1.49978E-02, -1.50511E-02, -1.51014E-02, -1.51489E-02, -1.51932E-02, -1.52345E-02, -1.52725E-02, -1.53073E-02, -1.53387E-02, -1.53666E-02, -1.53910E-02, -1.54119E-02, -1.54291E-02, -1.54427E-02, -1.54526E-02, -1.54587E-02, -1.54611E-02, -1.54597E-02, -1.54546E-02, -1.54456E-02, -1.54329E-02, -1.54165E-02, -1.53963E-02, -1.53725E-02, -1.53450E-02, -1.53140E-02, -1.52794E-02, -1.52414E-02, -1.51999E-02, -1.51552E-02, -1.51073E-02, -1.50562E-02, -1.50021E-02, -1.49450E-02, -1.48851E-02, -1.48225E-02, -1.47573E-02, -1.46896E-02, -1.46195E-02, -1.45472E-02, -1.44727E-02, -1.43961E-02, -1.43177E-02, -1.42375E-02, -1.41556E-02, -1.40721E-02, -1.39873E-02, -1.39010E-02,
 -1.30946E-02, -1.31892E-02, -1.32834E-02, -1.33772E-02, -1.34706E-02, -1.35635E-02, -1.36557E-02, -1.37473E-02, -1.38380E-02, -1.39279E-02, -1.40167E-02, -1.41045E-02, -1.41911E-02, -1.42763E-02, -1.43602E-02, -1.44426E-02, -1.45234E-02, -1.46025E-02, -1.46797E-02, -1.47550E-02, -1.48282E-02, -1.48992E-02, -1.49680E-02, -1.50344E-02, -1.50982E-02, -1.51594E-02, -1.52179E-02, -1.52735E-02, -1.53262E-02, -1.53758E-02, -1.54223E-02, -1.54655E-02, -1.55054E-02, -1.55418E-02, -1.55747E-02, -1.56040E-02, -1.56297E-02, -1.56516E-02, -1.56698E-02, -1.56841E-02, -1.56945E-02, -1.57011E-02, -1.57037E-02, -1.57023E-02, -1.56970E-02, -1.56878E-02, -1.56746E-02, -1.56575E-02, -1.56365E-02, -1.56116E-02, -1.55829E-02, -1.55505E-02, -1.55144E-02, -1.54747E-02, -1.54314E-02, -1.53847E-02, -1.53346E-02, -1.52813E-02, -1.52248E-02, -1.51652E-02, -1.51027E-02, -1.50374E-02, -1.49694E-02, -1.48988E-02, -1.48257E-02, -1.47503E-02, -1.46727E-02, -1.45930E-02, -1.45114E-02, -1.44279E-02, -1.43427E-02, -1.42559E-02, -1.41677E-02, -1.40781E-02,
