NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.38508E-03, -5.35283E-03, -5.31629E-03, -5.27537E-03, -5.23002E-03, -5.18029E-03, -5.12632E-03, -5.06837E-03, -5.00682E-03, -4.94220E-03, -4.87518E-03, -4.80659E-03, -4.73744E-03, -4.66888E-03, -4.60222E-03, -4.53890E-03, -4.48045E-03, -4.42848E-03, -4.38460E-03, -4.35038E-03, -4.32729E-03, -4.31663E-03, -4.31949E-03, -4.33668E-03, -4.36871E-03, -4.41575E-03, -4.47761E-03, -4.55381E-03, -4.64353E-03, -4.74568E-03, -4.85896E-03, -4.98188E-03, -5.11284E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.43281E-03, -5.40590E-03, -5.37457E-03, -5.33856E-03, -5.29762E-03, -5.25160E-03, -5.20038E-03, -5.14397E-03, -5.08245E-03, -5.01607E-03, -4.94520E-03, -4.87037E-03, -4.79230E-03, -4.71191E-03, -4.63032E-03, -4.54884E-03, -4.46897E-03, -4.39241E-03, -4.32098E-03, -4.25660E-03, -4.20123E-03, -4.15678E-03, -4.12506E-03, -4.10770E-03, -4.10604E-03, -4.12109E-03, -4.15351E-03, -4.20349E-03, -4.27083E-03, -4.35492E-03, -4.45475E-03, -4.56899E-03, -4.69604E-03, -4.83410E-03, -4.98124E-03, -5.13547E-03, -5.29480E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.47217E-03, -5.45133E-03, -5.42631E-03, -5.39670E-03, -5.36214E-03, -5.32225E-03, -5.27672E-03, -5.22531E-03, -5.16782E-03, -5.10419E-03, -5.03445E-03, -4.95879E-03, -4.87756E-03, -4.79129E-03, -4.70075E-03, -4.60691E-03, -4.51101E-03, -4.41454E-03, -4.31924E-03, -4.22708E-03, -4.14023E-03, -4.06100E-03, -3.99175E-03, -3.93486E-03, -3.89256E-03, -3.86687E-03, -3.85948E-03, -3.87167E-03, -3.90424E-03, -3.95746E-03, -4.03109E-03, -4.12435E-03, -4.23599E-03, -4.36436E-03, -4.50750E-03, -4.66320E-03, -4.82912E-03, -5.00288E-03, -5.18211E-03, -5.36453E-03, -5.54801E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.48609E-03, -5.46762E-03, -5.44505E-03, -5.41788E-03, -5.38563E-03, -5.34782E-03, -5.30398E-03, -5.25372E-03, -5.19666E-03, -5.13253E-03, -5.06116E-03, -4.98251E-03, -4.89669E-03, -4.80400E-03, -4.70497E-03, -4.60036E-03, -4.49123E-03, -4.37891E-03, -4.26509E-03, -4.15175E-03, -4.04119E-03, -3.93600E-03, -3.83895E-03, -3.75293E-03, -3.68087E-03, -3.62555E-03, -3.58951E-03, -3.57486E-03, -3.58325E-03, -3.61567E-03, -3.67249E-03, -3.75338E-03, -3.85736E-03, -3.98288E-03, -4.12787E-03, -4.28990E-03, -4.46626E-03, -4.65410E-03, -4.85053E-03, -5.05272E-03, -5.25801E-03, -5.46390E-03, -5.66816E-03, -5.86879E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.50875E-03, -5.49631E-03, -5.48049E-03, -5.46079E-03, -5.43663E-03, -5.40745E-03, -5.37266E-03, -5.33166E-03, -5.28387E-03, -5.22877E-03, -5.16586E-03, -5.09476E-03, -5.01516E-03, -4.92692E-03, -4.83005E-03, -4.72477E-03, -4.61156E-03, -4.49117E-03, -4.36469E-03, -4.23357E-03, -4.09967E-03, -3.96526E-03, -3.83300E-03, -3.70597E-03, -3.58750E-03, -3.48116E-03, -3.39054E-03, -3.31916E-03, -3.27020E-03, -3.24638E-03, -3.24975E-03, -3.28163E-03, -3.34245E-03, -3.43180E-03, -3.54844E-03, -3.69038E-03, -3.85505E-03, -4.03938E-03, -4.24003E-03, -4.45352E-03, -4.67635E-03, -4.90514E-03, -5.13674E-03, -5.36824E-03, -5.59709E-03, -5.82106E-03, -6.03825E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.51198E-03, -5.50187E-03, -5.48878E-03, -5.47216E-03, -5.45142E-03, -5.42589E-03, -5.39491E-03, -5.35775E-03, -5.31370E-03, -5.26203E-03, -5.20208E-03, -5.13320E-03, -5.05486E-03, -4.96660E-03, -4.86812E-03, -4.75932E-03, -4.64030E-03, -4.51143E-03, -4.37342E-03, -4.22735E-03, -4.07477E-03, -3.91769E-03, -3.75867E-03, -3.60082E-03, -3.44774E-03, -3.30348E-03, -3.17242E-03, -3.05905E-03, -2.96778E-03, -2.90267E-03, -2.86720E-03, -2.86402E-03, -2.89481E-03, -2.96013E-03, -3.05944E-03, -3.19112E-03, -3.35265E-03, -3.54073E-03, -3.75154E-03, -3.98090E-03, -4.22453E-03, -4.47819E-03, -4.73783E-03, -4.99974E-03, -5.26055E-03, -5.51733E-03, -5.76758E-03, -6.00924E-03, -6.24065E-03, -6.46052E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.51603E-03, -5.50999E-03, -5.50194E-03, -5.49143E-03, -5.47789E-03, -5.46071E-03, -5.43920E-03, -5.41260E-03, -5.38010E-03, -5.34085E-03, -5.29398E-03, -5.23861E-03, -5.17390E-03, -5.09903E-03, -5.01326E-03, -4.91599E-03, -4.80672E-03, -4.68515E-03, -4.55123E-03, -4.40519E-03, -4.24763E-03, -4.07958E-03, -3.90259E-03, -3.71884E-03, -3.53116E-03, -3.34312E-03, -3.15896E-03, -2.98359E-03, -2.82238E-03, -2.68097E-03, -2.56496E-03, -2.47957E-03, -2.42929E-03, -2.41756E-03, -2.44655E-03, -2.51698E-03, -2.62811E-03, -2.77784E-03, -2.96289E-03, -3.17905E-03, -3.42145E-03, -3.68489E-03, -3.96407E-03, -4.25383E-03, -4.54934E-03, -4.84620E-03, -5.14052E-03, -5.42899E-03, -5.70884E-03, -5.97782E-03, -6.23419E-03, -6.47666E-03, -6.70433E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.50738E-03, -5.50237E-03, -5.49591E-03, -5.48758E-03, -5.47685E-03, -5.46312E-03, -5.44569E-03, -5.42376E-03, -5.39645E-03, -5.36283E-03, -5.32187E-03, -5.27253E-03, -5.21376E-03, -5.14450E-03, -5.06373E-03, -4.97051E-03, -4.86399E-03, -4.74345E-03, -4.60839E-03, -4.45850E-03, -4.29382E-03, -4.11474E-03, -3.92217E-03, -3.71761E-03, -3.50330E-03, -3.28233E-03, -3.05872E-03, -2.83747E-03, -2.62447E-03, -2.42637E-03, -2.25027E-03, -2.10335E-03, -1.99237E-03, -1.92318E-03, -1.90030E-03, -1.92654E-03, -2.00283E-03, -2.12816E-03, -2.29974E-03, -2.51327E-03, -2.76329E-03, -3.04362E-03, -3.34769E-03, -3.66893E-03, -4.00107E-03, -4.33832E-03, -4.67550E-03, -5.00817E-03, -5.33256E-03, -5.64565E-03, -5.94506E-03, -6.22899E-03, -6.49618E-03, -6.74582E-03, -6.97748E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.49373E-03, -5.48902E-03, -5.48344E-03, -5.47663E-03, -5.46815E-03, -5.45744E-03, -5.44382E-03, -5.42651E-03, -5.40459E-03, -5.37706E-03, -5.34281E-03, -5.30066E-03, -5.24936E-03, -5.18763E-03, -5.11419E-03, -5.02778E-03, -4.92721E-03, -4.81137E-03, -4.67927E-03, -4.53012E-03, -4.36334E-03, -4.17865E-03, -3.97616E-03, -3.75652E-03, -3.52106E-03, -3.27196E-03, -3.01248E-03, -2.74708E-03, -2.48155E-03, -2.22298E-03, -1.97959E-03, -1.76039E-03, -1.57463E-03, -1.43116E-03, -1.33770E-03, -1.30024E-03, -1.32248E-03, -1.40558E-03, -1.54815E-03, -1.74643E-03, -1.99472E-03, -2.28590E-03, -2.61199E-03, -2.96470E-03, -3.33587E-03, -3.71785E-03, -4.10371E-03, -4.48742E-03, -4.86387E-03, -5.22891E-03, -5.57925E-03, -5.91242E-03, -6.22665E-03, -6.52077E-03, -6.79412E-03, -7.04646E-03, -7.27788E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.47546E-03, -5.47015E-03, -5.46453E-03, -5.45836E-03, -5.45127E-03, -5.44281E-03, -5.43237E-03, -5.41921E-03, -5.40245E-03, -5.38107E-03, -5.35391E-03, -5.31969E-03, -5.27701E-03, -5.22440E-03, -5.16033E-03, -5.08327E-03, -4.99167E-03, -4.88406E-03, -4.75903E-03, -4.61529E-03, -4.45170E-03, -4.26732E-03, -4.06148E-03, -3.83387E-03, -3.58474E-03, -3.31503E-03, -3.02669E-03, -2.72297E-03, -2.40865E-03, -2.09036E-03, -1.77654E-03, -1.47738E-03, -1.20435E-03, -9.69490E-04, -7.84495E-04, -6.59700E-04, -6.03107E-04, -6.19655E-04, -7.10817E-04, -8.74586E-04, -1.10583E-03, -1.39689E-03, -1.73839E-03, -2.11999E-03, -2.53116E-03, -2.96174E-03, -3.40240E-03, -3.84489E-03, -4.28220E-03, -4.70858E-03, -5.11947E-03, -5.51140E-03, -5.88188E-03, -6.22924E-03, -6.55250E-03, -6.85126E-03, -7.12553E-03, -7.37572E-03, -7.60247E-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
