 -4.74969E-04, -4.82542E-04, -4.86623E-04, -4.86857E-04, -4.82877E-04, -4.74322E-04, -4.60820E-04, -4.41984E-04, -4.17445E-04, -3.86850E-04, -3.49832E-04, -3.06082E-04, -2.55317E-04, -1.97299E-04, -1.31851E-04, -5.88747E-05,  2.16410E-05,  1.09595E-04,  2.04760E-04,  3.06763E-04,  4.15062E-04,  5.28937E-04,  6.47464E-04,  7.69506E-04,  8.93705E-04,  1.01847E-03,  1.14201E-03,  1.26230E-03,  1.37713E-03,  1.48417E-03,  1.58097E-03,  1.66503E-03,  1.73390E-03,  1.78522E-03,  1.81683E-03,  1.82685E-03,  1.81375E-03,  1.77645E-03,  1.71435E-03,  1.62739E-03,  1.51604E-03,  1.38131E-03,  1.22478E-03,  1.04843E-03,  8.54654E-04,  6.46151E-04,  4.25834E-04,  1.96752E-04, -3.80463E-05, -2.75560E-04, -5.12922E-04, -7.47465E-04, -9.76765E-04, -1.19867E-03, -1.41134E-03, -1.61322E-03, -1.80307E-03, -1.97993E-03, -2.14310E-03, -2.29216E-03, -2.42688E-03, -2.54725E-03, -2.65342E-03, -2.74568E-03, -2.82445E-03, -2.89023E-03, -2.94362E-03, -2.98525E-03, -3.01580E-03, -3.03599E-03, -3.04653E-03, -3.04813E-03, -3.04152E-03, -3.02738E-03, -3.00640E-03, -2.97925E-03, -2.94653E-03, -2.90885E-03, -2.86677E-03, -2.82081E-03, -2.77148E-03, -2.71924E-03, -2.66452E-03, -2.60769E-03, -2.54915E-03, -2.48921E-03, -2.42819E-03, -2.36636E-03, -2.30398E-03,
 -4.95195E-04, -5.03383E-04, -5.07835E-04, -5.08157E-04, -5.03953E-04, -4.94783E-04, -4.80214E-04, -4.59831E-04, -4.33164E-04, -3.99780E-04, -3.59273E-04, -3.11224E-04, -2.55273E-04, -1.91096E-04, -1.18431E-04, -3.70949E-05,  5.29986E-05,  1.51819E-04,  2.59198E-04,  3.74801E-04,  4.98106E-04,  6.28384E-04,  7.64665E-04,  9.05731E-04,  1.05009E-03,  1.19598E-03,  1.34136E-03,  1.48389E-03,  1.62105E-03,  1.75007E-03,  1.86803E-03,  1.97194E-03,  2.05885E-03,  2.12584E-03,  2.17026E-03,  2.18977E-03,  2.18244E-03,  2.14689E-03,  2.08231E-03,  1.98855E-03,  1.86618E-03,  1.71638E-03,  1.54101E-03,  1.34251E-03,  1.12374E-03,  8.87998E-04,  6.38776E-04,  3.79725E-04,  1.14478E-04, -1.53398E-04, -4.20544E-04, -6.83857E-04, -9.40551E-04, -1.18819E-03, -1.42471E-03, -1.64840E-03, -1.85795E-03, -2.05234E-03, -2.23093E-03, -2.39330E-03, -2.53934E-03, -2.66911E-03, -2.78289E-03, -2.88112E-03, -2.96434E-03, -3.03318E-03, -3.08839E-03, -3.13074E-03, -3.16103E-03, -3.18009E-03, -3.18876E-03, -3.18787E-03, -3.17822E-03, -3.16061E-03, -3.13580E-03, -3.10452E-03, -3.06745E-03, -3.02525E-03, -2.97854E-03, -2.92790E-03, -2.87386E-03, -2.81690E-03, -2.75750E-03, -2.69607E-03, -2.63300E-03, -2.56864E-03, -2.50331E-03, -2.43728E-03, -2.37084E-03,
 -5.17214E-04, -5.26212E-04, -5.31234E-04, -5.31847E-04, -5.27594E-04, -5.17978E-04, -5.02517E-04, -4.80694E-04, -4.51982E-04, -4.15866E-04, -3.71841E-04, -3.19405E-04, -2.58086E-04, -1.87460E-04, -1.07163E-04, -1.69046E-05,  8.35017E-05,  1.94121E-04,  3.14863E-04,  4.45463E-04,  5.85441E-04,  7.34077E-04,  8.90377E-04,  1.05305E-03,  1.22048E-03,  1.39071E-03,  1.56143E-03,  1.72999E-03,  1.89344E-03,  2.04853E-03,  2.19180E-03,  2.31966E-03,  2.42846E-03,  2.51471E-03,  2.57508E-03,  2.60663E-03,  2.60693E-03,  2.57420E-03,  2.50735E-03,  2.40615E-03,  2.27122E-03,  2.10397E-03,  1.90666E-03,  1.68222E-03,  1.43418E-03,  1.16653E-03,  8.83488E-04,  5.89469E-04,  2.88842E-04, -1.41831E-05, -3.15644E-04, -6.11929E-04, -8.99838E-04, -1.17661E-03, -1.43996E-03, -1.68802E-03, -1.91940E-03, -2.13309E-03, -2.32846E-03, -2.50520E-03, -2.66329E-03, -2.80297E-03, -2.92463E-03, -3.02890E-03, -3.11645E-03, -3.18814E-03, -3.24483E-03, -3.28747E-03, -3.31701E-03, -3.33441E-03, -3.34065E-03, -3.33667E-03, -3.32339E-03, -3.30170E-03, -3.27245E-03, -3.23646E-03, -3.19448E-03, -3.14722E-03, -3.09538E-03, -3.03955E-03, -2.98032E-03, -2.91822E-03, -2.85374E-03, -2.78731E-03, -2.71936E-03, -2.65024E-03, -2.58029E-03, -2.50980E-03, -2.43904E-03,
 -5.41140E-04, -5.51182E-04, -5.57012E-04, -5.58146E-04, -5.54071E-04, -5.44239E-04, -5.28070E-04, -5.04987E-04, -4.74373E-04, -4.35624E-04, -3.88114E-04, -3.31243E-04, -2.64422E-04, -1.87101E-04, -9.87882E-05,  9.35616E-07,  1.12387E-04,  2.35753E-04,  3.71063E-04,  5.18144E-04,  6.76592E-04,  8.45729E-04,  1.02456E-03,  1.21175E-03,  1.40555E-03,  1.60381E-03,  1.80397E-03,  2.00300E-03,  2.19745E-03,  2.38353E-03,  2.55713E-03,  2.71391E-03,  2.84944E-03,  2.95939E-03,  3.03963E-03,  3.08647E-03,  3.09681E-03,  3.06832E-03,  2.99961E-03,  2.89025E-03,  2.74095E-03,  2.55339E-03,  2.33034E-03,  2.07539E-03,  1.79285E-03,  1.48760E-03,  1.16483E-03,  8.29862E-04,  4.87928E-04,  1.44081E-04, -1.97026E-04, -5.31184E-04, -8.54720E-04, -1.16452E-03, -1.45805E-03, -1.73333E-03, -1.98889E-03, -2.22374E-03, -2.43736E-03, -2.62954E-03, -2.80043E-03, -2.95044E-03, -3.08018E-03, -3.19045E-03, -3.28217E-03, -3.35636E-03, -3.41408E-03, -3.45647E-03, -3.48465E-03, -3.49976E-03, -3.50289E-03, -3.49513E-03, -3.47753E-03, -3.45109E-03, -3.41674E-03, -3.37538E-03, -3.32787E-03, -3.27497E-03, -3.21740E-03, -3.15585E-03, -3.09095E-03, -3.02322E-03, -2.95322E-03, -2.88139E-03, -2.80818E-03, -2.73395E-03, -2.65906E-03, -2.58380E-03, -2.50847E-03,
 -5.67100E-04, -5.78440E-04, -5.85354E-04, -5.87291E-04, -5.83670E-04, -5.73872E-04, -5.57259E-04, -5.33146E-04, -5.00834E-04, -4.59602E-04, -4.08712E-04, -3.47423E-04, -2.75033E-04, -1.90831E-04, -9.41703E-05,  1.55244E-05,  1.38733E-04,  2.75803E-04,  4.26914E-04,  5.92035E-04,  7.70879E-04,  9.62850E-04,  1.16699E-03,  1.38194E-03,  1.60586E-03,  1.83642E-03,  2.07076E-03,  2.30545E-03,  2.53653E-03,  2.75953E-03,  2.96955E-03,  3.16137E-03,  3.32959E-03,  3.46882E-03,  3.57392E-03,  3.64021E-03,  3.66373E-03,  3.64143E-03,  3.57146E-03,  3.45318E-03,  3.28735E-03,  3.07604E-03,  2.82261E-03,  2.53150E-03,  2.20807E-03,  1.85831E-03,  1.48859E-03,  1.10539E-03,  7.15072E-04,  3.23625E-04, -6.34168E-05, -4.41174E-04, -8.05437E-04, -1.15271E-03, -1.48022E-03, -1.78586E-03, -2.06816E-03, -2.32620E-03, -2.55957E-03, -2.76826E-03, -2.95265E-03, -3.11336E-03, -3.25127E-03, -3.36742E-03, -3.46297E-03, -3.53919E-03, -3.59737E-03, -3.63885E-03, -3.66496E-03, -3.67699E-03, -3.67623E-03, -3.66391E-03, -3.64120E-03, -3.60922E-03, -3.56903E-03, -3.52160E-03, -3.46785E-03, -3.40863E-03, -3.34475E-03, -3.27689E-03, -3.20575E-03, -3.13191E-03, -3.05592E-03, -2.97826E-03, -2.89939E-03, -2.81969E-03, -2.73953E-03, -2.65921E-03, -2.57901E-03,
 -5.95188E-04, -6.08138E-04, -6.16442E-04, -6.19494E-04, -6.16650E-04, -6.07216E-04, -5.90474E-04, -5.65631E-04, -5.31887E-04, -4.88403E-04, -4.34310E-04, -3.68727E-04, -2.90767E-04, -1.99571E-04, -9.43038E-05,  2.58071E-05,  1.61440E-04,  3.13148E-04,  4.81313E-04,  6.66093E-04,  8.67372E-04,  1.08469E-03,  1.31719E-03,  1.56352E-03,  1.82181E-03,  2.08954E-03,  2.36358E-03,  2.64007E-03,  2.91445E-03,  3.18150E-03,  3.43539E-03,  3.66980E-03,  3.87813E-03,  4.05370E-03,  4.19001E-03,  4.28112E-03,  4.32193E-03,  4.30846E-03,  4.23818E-03,  4.11018E-03,  3.92526E-03,  3.68596E-03,  3.39642E-03,  3.06219E-03,  2.68995E-03,  2.28715E-03,  1.86165E-03,  1.42140E-03,  9.74110E-04,  5.26989E-04,  8.65405E-05, -3.41522E-04, -7.52414E-04, -1.14224E-03, -1.50799E-03, -1.84749E-03, -2.15931E-03, -2.44266E-03, -2.69734E-03, -2.92361E-03, -3.12210E-03, -3.29378E-03, -3.43982E-03, -3.56157E-03, -3.66049E-03, -3.73811E-03, -3.79602E-03, -3.83577E-03, -3.85892E-03, -3.86699E-03, -3.86143E-03, -3.84364E-03, -3.81492E-03, -3.77655E-03, -3.72966E-03, -3.67535E-03, -3.61461E-03, -3.54838E-03, -3.47750E-03, -3.40272E-03, -3.32476E-03, -3.24426E-03, -3.16178E-03, -3.07784E-03, -2.99289E-03, -2.90735E-03, -2.82157E-03, -2.73589E-03, -2.65055E-03,
 -6.25502E-04, -6.40402E-04, -6.50453E-04, -6.54987E-04, -6.53306E-04, -6.44616E-04, -6.28120E-04, -6.02926E-04, -5.68098E-04, -5.22683E-04, -4.65656E-04, -3.95973E-04, -3.12561E-04, -2.14362E-04, -1.00323E-04,  3.05603E-05,  1.79215E-04,  3.46449E-04,  5.32902E-04,  7.38990E-04,  9.64835E-04,  1.21019E-03,  1.47436E-03,  1.75608E-03,  2.05351E-03,  2.36400E-03,  2.68414E-03,  3.00964E-03,  3.33530E-03,  3.65503E-03,  3.96189E-03,  4.24827E-03,  4.50602E-03,  4.72685E-03,  4.90255E-03,  5.02549E-03,  5.08902E-03,  5.08795E-03,  5.01882E-03,  4.88028E-03,  4.67320E-03,  4.40067E-03,  4.06790E-03,  3.68186E-03,  3.25095E-03,  2.78451E-03,  2.29233E-03,  1.78420E-03,  1.26954E-03,  7.57010E-04,  2.54309E-04, -2.31943E-04, -6.96301E-04, -1.13447E-03, -1.54326E-03, -1.92047E-03, -2.26479E-03, -2.57569E-03, -2.85325E-03, -3.09809E-03, -3.31122E-03, -3.49400E-03, -3.64797E-03, -3.77485E-03, -3.87647E-03, -3.95470E-03, -4.01141E-03, -4.04845E-03, -4.06763E-03, -4.07067E-03, -4.05926E-03, -4.03495E-03, -3.99923E-03, -3.95348E-03, -3.89898E-03, -3.83691E-03, -3.76836E-03, -3.69432E-03, -3.61571E-03, -3.53334E-03, -3.44795E-03, -3.36022E-03, -3.27074E-03, -3.18002E-03, -3.08857E-03, -2.99679E-03, -2.90505E-03, -2.81366E-03, -2.72291E-03,
 -6.58125E-04, -6.75345E-04, -6.87545E-04, -6.93990E-04, -6.93895E-04, -6.86408E-04, -6.70613E-04, -6.45520E-04, -6.10063E-04, -5.63142E-04, -5.03550E-04, -4.30086E-04, -3.41453E-04, -2.36364E-04, -1.13513E-04,  2.83829E-05,  1.90548E-04,  3.74109E-04,  5.80034E-04,  8.09072E-04,  1.06168E-03,  1.33790E-03,  1.63731E-03,  1.95886E-03,  2.30075E-03,  2.66034E-03,  3.03401E-03,  3.41701E-03,  3.80348E-03,  4.18633E-03,  4.55737E-03,  4.90736E-03,  5.22632E-03,  5.50383E-03,  5.72948E-03,  5.89342E-03,  5.98698E-03,  6.00318E-03,  5.93737E-03,  5.78753E-03,  5.55457E-03,  5.24232E-03,  4.85734E-03,  4.40852E-03,  3.90653E-03,  3.36317E-03,  2.79073E-03,  2.20139E-03,  1.60664E-03,  1.01694E-03,  4.41423E-04, -1.12282E-04, -6.38024E-04, -1.13114E-03, -1.58833E-03, -2.00747E-03, -2.38752E-03, -2.72827E-03, -3.03026E-03, -3.29457E-03, -3.52273E-03, -3.71652E-03, -3.87802E-03, -4.00938E-03, -4.11283E-03, -4.19064E-03, -4.24503E-03, -4.27817E-03, -4.29215E-03, -4.28897E-03, -4.27049E-03, -4.23850E-03, -4.19464E-03, -4.14043E-03, -4.07728E-03, -4.00648E-03, -3.92921E-03, -3.84653E-03, -3.75942E-03, -3.66873E-03, -3.57525E-03, -3.47969E-03, -3.38264E-03, -3.28467E-03, -3.18627E-03, -3.08784E-03, -2.98976E-03, -2.89236E-03, -2.79589E-03,
 -6.93114E-04, -7.13071E-04, -7.27861E-04, -7.36685E-04, -7.38689E-04, -7.32923E-04, -7.18373E-04, -6.93921E-04, -6.58384E-04, -6.10480E-04, -5.48846E-04, -4.72038E-04, -3.78569E-04, -2.66856E-04, -1.35308E-04,  1.76823E-05,  1.93699E-04,  3.94256E-04,  6.20735E-04,  8.74312E-04,  1.15588E-03,  1.46591E-03,  1.80438E-03,  2.17054E-03,  2.56286E-03,  2.97877E-03,  3.41451E-03,  3.86499E-03,  4.32364E-03,  4.78231E-03,  5.23132E-03,  5.65954E-03,  6.05465E-03,  6.40356E-03,  6.69297E-03,  6.91010E-03,  7.04346E-03,  7.08372E-03,  7.02444E-03,  6.86266E-03,  6.59930E-03,  6.23913E-03,  5.79054E-03,  5.26496E-03,  4.67608E-03,  4.03901E-03,  3.36930E-03,  2.68213E-03,  1.99167E-03,  1.31056E-03,  6.49563E-04,  1.74937E-05, -5.78829E-04, -1.13443E-03, -1.64599E-03, -2.11168E-03, -2.53084E-03, -2.90380E-03, -3.23172E-03, -3.51627E-03, -3.75960E-03, -3.96415E-03, -4.13252E-03, -4.26741E-03, -4.37158E-03, -4.44770E-03, -4.49841E-03, -4.52625E-03, -4.53363E-03, -4.52279E-03, -4.49589E-03, -4.45489E-03, -4.40161E-03, -4.33774E-03, -4.26482E-03, -4.18424E-03, -4.09727E-03, -4.00504E-03, -3.90859E-03, -3.80882E-03, -3.70656E-03, -3.60252E-03, -3.49736E-03, -3.39161E-03, -3.28579E-03, -3.18029E-03, -3.07551E-03, -2.97176E-03, -2.86928E-03,
 -7.30481E-04, -7.53648E-04, -7.71529E-04, -7.83267E-04, -7.87930E-04, -7.84481E-04, -7.71801E-04, -7.48641E-04, -7.13680E-04, -6.65450E-04, -6.02416E-04, -5.22886E-04, -4.25113E-04, -3.07231E-04, -1.67298E-04, -3.32825E-06,  1.86684E-04,  4.04721E-04,  6.52672E-04,  9.32259E-04,  1.24493E-03,  1.59177E-03,  1.97328E-03,  2.38925E-03,  2.83855E-03,  3.31889E-03,  3.82657E-03,  4.35622E-03,  4.90065E-03,  5.45058E-03,  5.99465E-03,  6.51947E-03,  7.00983E-03,  7.44925E-03,  7.82061E-03,  8.10719E-03,  8.29367E-03,  8.36740E-03,  8.31940E-03,  8.14536E-03,  7.84607E-03,  7.42753E-03,  6.90063E-03,  6.28025E-03,  5.58422E-03,  4.83199E-03,  4.04342E-03,  3.23764E-03,  2.43215E-03,  1.64223E-03,  8.80576E-04,  1.57227E-04, -5.20327E-04, -1.14696E-03, -1.71957E-03, -2.23678E-03, -2.69861E-03, -3.10616E-03, -3.46135E-03, -3.76671E-03, -4.02515E-03, -4.23987E-03, -4.41416E-03, -4.55138E-03, -4.65483E-03, -4.72773E-03, -4.77314E-03, -4.79404E-03, -4.79316E-03, -4.77307E-03, -4.73619E-03, -4.68468E-03, -4.62059E-03, -4.54575E-03, -4.46182E-03, -4.37031E-03, -4.27257E-03, -4.16982E-03, -4.06314E-03, -3.95349E-03, -3.84170E-03, -3.72854E-03, -3.61465E-03, -3.50060E-03, -3.38688E-03, -3.27390E-03, -3.16205E-03, -3.05160E-03, -2.94283E-03,
