 -1.65075E-03, -1.66350E-03, -1.67567E-03, -1.68725E-03, -1.69822E-03, -1.70858E-03, -1.71833E-03, -1.72747E-03, -1.73603E-03, -1.74400E-03, -1.75142E-03, -1.75831E-03, -1.76469E-03, -1.77059E-03, -1.77601E-03, -1.78097E-03, -1.78545E-03, -1.78940E-03, -1.79277E-03, -1.79545E-03, -1.79727E-03, -1.79805E-03, -1.79749E-03, -1.79527E-03, -1.79099E-03, -1.78415E-03, -1.77421E-03, -1.76056E-03, -1.74253E-03, -1.71942E-03, -1.69050E-03, -1.65506E-03, -1.61240E-03, -1.56191E-03, -1.50303E-03, -1.43536E-03, -1.35860E-03, -1.27264E-03, -1.17753E-03, -1.07353E-03, -9.61064E-04, -8.40747E-04, -7.13361E-04, -5.79838E-04, -4.41229E-04, -2.98678E-04, -1.53390E-04, -6.59614E-06,  1.40476E-04,  2.86635E-04,  4.30752E-04,  5.71784E-04,  7.08789E-04,  8.40945E-04,  9.67552E-04,  1.08804E-03,  1.20196E-03,  1.30900E-03,  1.40894E-03,  1.50168E-03,  1.58721E-03,  1.66561E-03,  1.73699E-03,  1.80157E-03,  1.85956E-03,  1.91125E-03,  1.95691E-03,  1.99686E-03,  2.03140E-03,  2.06086E-03,  2.08555E-03,  2.10577E-03,  2.12183E-03,  2.13401E-03,  2.14259E-03,
 -1.69799E-03, -1.71170E-03, -1.72481E-03, -1.73732E-03, -1.74921E-03, -1.76048E-03, -1.77114E-03, -1.78119E-03, -1.79066E-03, -1.79959E-03, -1.80800E-03, -1.81594E-03, -1.82346E-03, -1.83060E-03, -1.83741E-03, -1.84392E-03, -1.85014E-03, -1.85607E-03, -1.86167E-03, -1.86684E-03, -1.87146E-03, -1.87533E-03, -1.87816E-03, -1.87961E-03, -1.87922E-03, -1.87646E-03, -1.87070E-03, -1.86122E-03, -1.84725E-03, -1.82792E-03, -1.80238E-03, -1.76972E-03, -1.72911E-03, -1.67973E-03, -1.62092E-03, -1.55210E-03, -1.47289E-03, -1.38310E-03, -1.28276E-03, -1.17213E-03, -1.05168E-03, -9.22123E-04, -7.84374E-04, -6.39523E-04, -4.88809E-04, -3.33583E-04, -1.75263E-04, -1.52974E-05,  1.44877E-04,  3.03873E-04,  4.60383E-04,  6.13209E-04,  7.61283E-04,  9.03681E-04,  1.03963E-03,  1.16851E-03,  1.28987E-03,  1.40337E-03,  1.50883E-03,  1.60619E-03,  1.69548E-03,  1.77683E-03,  1.85043E-03,  1.91655E-03,  1.97548E-03,  2.02756E-03,  2.07315E-03,  2.11260E-03,  2.14628E-03,  2.17457E-03,  2.19781E-03,  2.21637E-03,  2.23057E-03,  2.24074E-03,  2.24718E-03,
 -1.74641E-03, -1.76111E-03, -1.77518E-03, -1.78863E-03, -1.80143E-03, -1.81359E-03, -1.82513E-03, -1.83606E-03, -1.84641E-03, -1.85624E-03, -1.86559E-03, -1.87454E-03, -1.88315E-03, -1.89150E-03, -1.89968E-03, -1.90774E-03, -1.91575E-03, -1.92373E-03, -1.93169E-03, -1.93957E-03, -1.94727E-03, -1.95460E-03, -1.96129E-03, -1.96698E-03, -1.97117E-03, -1.97328E-03, -1.97258E-03, -1.96825E-03, -1.95936E-03, -1.94489E-03, -1.92379E-03, -1.89496E-03, -1.85734E-03, -1.80992E-03, -1.75183E-03, -1.68234E-03, -1.60092E-03, -1.50729E-03, -1.40143E-03, -1.28359E-03, -1.15433E-03, -1.01447E-03, -8.65061E-04, -7.07410E-04, -5.42981E-04, -3.73377E-04, -2.00277E-04, -2.53922E-05,  1.49589E-04,  3.23044E-04,  4.93457E-04,  6.59448E-04,  8.19804E-04,  9.73488E-04,  1.11965E-03,  1.25763E-03,  1.38695E-03,  1.50730E-03,  1.61853E-03,  1.72061E-03,  1.81366E-03,  1.89787E-03,  1.97353E-03,  2.04096E-03,  2.10055E-03,  2.15272E-03,  2.19789E-03,  2.23649E-03,  2.26895E-03,  2.29570E-03,  2.31715E-03,  2.33369E-03,  2.34569E-03,  2.35351E-03,  2.35748E-03,
 -1.79607E-03, -1.81176E-03, -1.82680E-03, -1.84117E-03, -1.85488E-03, -1.86791E-03, -1.88029E-03, -1.89205E-03, -1.90323E-03, -1.91389E-03, -1.92411E-03, -1.93397E-03, -1.94360E-03, -1.95308E-03, -1.96256E-03, -1.97213E-03, -1.98191E-03, -1.99199E-03, -2.00241E-03, -2.01318E-03, -2.02423E-03, -2.03541E-03, -2.04646E-03, -2.05702E-03, -2.06657E-03, -2.07445E-03, -2.07985E-03, -2.08183E-03, -2.07927E-03, -2.07097E-03, -2.05564E-03, -2.03193E-03, -1.99851E-03, -1.95413E-03, -1.89765E-03, -1.82813E-03, -1.74486E-03, -1.64743E-03, -1.53576E-03, -1.41010E-03, -1.27108E-03, -1.11965E-03, -9.57074E-04, -7.84886E-04, -6.04840E-04, -4.18847E-04, -2.28908E-04, -3.70516E-05,  1.54727E-04,  3.44526E-04,  5.30579E-04,  7.11299E-04,  8.85305E-04,  1.05144E-03,  1.20877E-03,  1.35659E-03,  1.49442E-03,  1.62199E-03,  1.73918E-03,  1.84606E-03,  1.94281E-03,  2.02973E-03,  2.10719E-03,  2.17564E-03,  2.23554E-03,  2.28741E-03,  2.33176E-03,  2.36910E-03,  2.39992E-03,  2.42472E-03,  2.44396E-03,  2.45808E-03,  2.46749E-03,  2.47259E-03,  2.47375E-03,
 -1.84698E-03, -1.86368E-03, -1.87969E-03, -1.89499E-03, -1.90957E-03, -1.92344E-03, -1.93662E-03, -1.94914E-03, -1.96106E-03, -1.97245E-03, -1.98342E-03, -1.99409E-03, -2.00459E-03, -2.01508E-03, -2.02574E-03, -2.03673E-03, -2.04822E-03, -2.06038E-03, -2.07332E-03, -2.08711E-03, -2.10176E-03, -2.11716E-03, -2.13310E-03, -2.14921E-03, -2.16497E-03, -2.17967E-03, -2.19239E-03, -2.20204E-03, -2.20733E-03, -2.20680E-03, -2.19888E-03, -2.18191E-03, -2.15425E-03, -2.11429E-03, -2.06059E-03, -1.99190E-03, -1.90730E-03, -1.80621E-03, -1.68846E-03, -1.55429E-03, -1.40441E-03, -1.23995E-03, -1.06240E-03, -8.73612E-04, -6.75687E-04, -4.70918E-04, -2.61701E-04, -5.04551E-05,  1.60455E-04,  3.68788E-04,  5.72487E-04,  7.69721E-04,  9.58919E-04,  1.13879E-03,  1.30831E-03,  1.46677E-03,  1.61367E-03,  1.74879E-03,  1.87211E-03,  1.98378E-03,  2.08409E-03,  2.17347E-03,  2.25241E-03,  2.32148E-03,  2.38126E-03,  2.43237E-03,  2.47542E-03,  2.51100E-03,  2.53970E-03,  2.56208E-03,  2.57864E-03,  2.58990E-03,  2.59630E-03,  2.59827E-03,  2.59622E-03,
 -1.89919E-03, -1.91692E-03, -1.93390E-03, -1.95012E-03, -1.96555E-03, -1.98021E-03, -1.99411E-03, -2.00730E-03, -2.01985E-03, -2.03185E-03, -2.04342E-03, -2.05472E-03, -2.06591E-03, -2.07722E-03, -2.08887E-03, -2.10110E-03, -2.11416E-03, -2.12831E-03, -2.14374E-03, -2.16064E-03, -2.17908E-03, -2.19905E-03, -2.22040E-03, -2.24280E-03, -2.26573E-03, -2.28843E-03, -2.30989E-03, -2.32885E-03, -2.34380E-03, -2.35299E-03, -2.35452E-03, -2.34635E-03, -2.32640E-03, -2.29265E-03, -2.24323E-03, -2.17656E-03, -2.09138E-03, -1.98689E-03, -1.86280E-03, -1.71935E-03, -1.55734E-03, -1.37810E-03, -1.18344E-03, -9.75584E-04, -7.57074E-04, -5.30678E-04, -2.99282E-04, -6.57852E-05,  1.66999E-04,  3.96426E-04,  6.20088E-04,  8.35874E-04,  1.04200E-03,  1.23703E-03,  1.41986E-03,  1.58976E-03,  1.74628E-03,  1.88927E-03,  2.01880E-03,  2.13516E-03,  2.23880E-03,  2.33028E-03,  2.41026E-03,  2.47944E-03,  2.53856E-03,  2.58834E-03,  2.62952E-03,  2.66279E-03,  2.68881E-03,  2.70823E-03,  2.72161E-03,  2.72950E-03,  2.73242E-03,  2.73082E-03,  2.72514E-03,
 -1.95275E-03, -1.97152E-03, -1.98948E-03, -2.00659E-03, -2.02284E-03, -2.03823E-03, -2.05278E-03, -2.06653E-03, -2.07957E-03, -2.09201E-03, -2.10398E-03, -2.11567E-03, -2.12732E-03, -2.13917E-03, -2.15154E-03, -2.16474E-03, -2.17913E-03, -2.19506E-03, -2.21287E-03, -2.23284E-03, -2.25520E-03, -2.28004E-03, -2.30732E-03, -2.33678E-03, -2.36792E-03, -2.39995E-03, -2.43179E-03, -2.46199E-03, -2.48879E-03, -2.51012E-03, -2.52363E-03, -2.52682E-03, -2.51707E-03, -2.49182E-03, -2.44869E-03, -2.38558E-03, -2.30085E-03, -2.19340E-03, -2.06277E-03, -1.90917E-03, -1.73354E-03, -1.53745E-03, -1.32311E-03, -1.09321E-03, -8.50852E-04, -5.99409E-04, -3.42368E-04, -8.32174E-05,  1.74679E-04,  4.28190E-04,  6.74497E-04,  9.11162E-04,  1.13616E-03,  1.34791E-03,  1.54525E-03,  1.72743E-03,  1.89408E-03,  2.04515E-03,  2.18088E-03,  2.30172E-03,  2.40831E-03,  2.50141E-03,  2.58186E-03,  2.65053E-03,  2.70832E-03,  2.75611E-03,  2.79475E-03,  2.82505E-03,  2.84777E-03,  2.86361E-03,  2.87323E-03,  2.87723E-03,  2.87616E-03,  2.87050E-03,  2.86073E-03,
 -2.00774E-03, -2.02756E-03, -2.04649E-03, -2.06448E-03, -2.08151E-03, -2.09756E-03, -2.11265E-03, -2.12684E-03, -2.14020E-03, -2.15286E-03, -2.16498E-03, -2.17679E-03, -2.18855E-03, -2.20059E-03, -2.21329E-03, -2.22708E-03, -2.24242E-03, -2.25980E-03, -2.27971E-03, -2.30261E-03, -2.32889E-03, -2.35881E-03, -2.39247E-03, -2.42975E-03, -2.47021E-03, -2.51308E-03, -2.55719E-03, -2.60091E-03, -2.64221E-03, -2.67861E-03, -2.70725E-03, -2.72503E-03, -2.72868E-03, -2.71491E-03, -2.68065E-03, -2.62319E-03, -2.54033E-03, -2.43058E-03, -2.29326E-03, -2.12855E-03, -1.93751E-03, -1.72208E-03, -1.48493E-03, -1.22938E-03, -9.59241E-04, -6.78619E-04, -3.91768E-04, -1.02906E-04,  1.83934E-04,  4.65033E-04,  7.37089E-04,  9.97289E-04,  1.24335E-03,  1.47353E-03,  1.68662E-03,  1.88191E-03,  2.05913E-03,  2.21841E-03,  2.36018E-03,  2.48513E-03,  2.59415E-03,  2.68821E-03,  2.76838E-03,  2.83576E-03,  2.89143E-03,  2.93643E-03,  2.97176E-03,  2.99835E-03,  3.01705E-03,  3.02866E-03,  3.03389E-03,  3.03340E-03,  3.02778E-03,  3.01755E-03,  3.00321E-03,
 -2.06421E-03, -2.08512E-03, -2.10502E-03, -2.12387E-03, -2.14162E-03, -2.15826E-03, -2.17379E-03, -2.18825E-03, -2.20173E-03, -2.21436E-03, -2.22632E-03, -2.23788E-03, -2.24934E-03, -2.26110E-03, -2.27363E-03, -2.28746E-03, -2.30321E-03, -2.32153E-03, -2.34310E-03, -2.36858E-03, -2.39860E-03, -2.43366E-03, -2.47406E-03, -2.51988E-03, -2.57082E-03, -2.62617E-03, -2.68471E-03, -2.74465E-03, -2.80363E-03, -2.85870E-03, -2.90641E-03, -2.94288E-03, -2.96397E-03, -2.96553E-03, -2.94355E-03, -2.89449E-03, -2.81543E-03, -2.70437E-03, -2.56031E-03, -2.38337E-03, -2.17482E-03, -1.93700E-03, -1.67324E-03, -1.38764E-03, -1.08489E-03, -7.70080E-04, -4.48394E-04, -1.24960E-04,  1.95368E-04,  5.08169E-04,  8.09567E-04,  1.09632E-03,  1.36587E-03,  1.61632E-03,  1.84646E-03,  2.05564E-03,  2.24378E-03,  2.41123E-03,  2.55872E-03,  2.68722E-03,  2.79791E-03,  2.89207E-03,  2.97106E-03,  3.03620E-03,  3.08880E-03,  3.13008E-03,  3.16121E-03,  3.18324E-03,  3.19713E-03,  3.20377E-03,  3.20392E-03,  3.19830E-03,  3.18753E-03,  3.17219E-03,  3.15276E-03,
 -2.12225E-03, -2.14427E-03, -2.16516E-03, -2.18486E-03, -2.20329E-03, -2.22043E-03, -2.23626E-03, -2.25082E-03, -2.26419E-03, -2.27649E-03, -2.28793E-03, -2.29879E-03, -2.30943E-03, -2.32032E-03, -2.33201E-03, -2.34518E-03, -2.36059E-03, -2.37911E-03, -2.40163E-03, -2.42910E-03, -2.46244E-03, -2.50246E-03, -2.54979E-03, -2.60477E-03, -2.66734E-03, -2.73694E-03, -2.81235E-03, -2.89165E-03, -2.97214E-03, -3.05032E-03, -3.12199E-03, -3.18232E-03, -3.22610E-03, -3.24797E-03, -3.24274E-03, -3.20573E-03, -3.13311E-03, -3.02214E-03, -2.87142E-03, -2.68098E-03, -2.45234E-03, -2.18841E-03, -1.89333E-03, -1.57224E-03, -1.23100E-03, -8.75867E-04, -5.13257E-04, -1.49413E-04,  2.09810E-04,  5.59140E-04,  8.94036E-04,  1.21078E-03,  1.50650E-03,  1.77920E-03,  2.02767E-03,  2.25144E-03,  2.45068E-03,  2.62607E-03,  2.77868E-03,  2.90990E-03,  3.02128E-03,  3.11446E-03,  3.19111E-03,  3.25287E-03,  3.30127E-03,  3.33777E-03,  3.36369E-03,  3.38022E-03,  3.38843E-03,  3.38928E-03,  3.38362E-03,  3.37218E-03,  3.35565E-03,  3.33459E-03,  3.30955E-03,
