 -1.64595E-03, -1.65816E-03, -1.66977E-03, -1.68076E-03, -1.69112E-03, -1.70085E-03, -1.70994E-03, -1.71840E-03, -1.72625E-03, -1.73350E-03, -1.74019E-03, -1.74633E-03, -1.75195E-03, -1.75709E-03, -1.76176E-03, -1.76596E-03, -1.76970E-03, -1.77295E-03, -1.77564E-03, -1.77767E-03, -1.77890E-03, -1.77913E-03, -1.77810E-03, -1.77549E-03, -1.77090E-03, -1.76385E-03, -1.75380E-03, -1.74015E-03, -1.72224E-03, -1.69938E-03, -1.67083E-03, -1.63587E-03, -1.59383E-03, -1.54407E-03, -1.48603E-03, -1.41928E-03, -1.34352E-03, -1.25861E-03, -1.16460E-03, -1.06171E-03, -9.50334E-04, -8.31076E-04, -7.04691E-04, -5.72090E-04, -4.34305E-04, -2.92466E-04, -1.47768E-04, -1.43437E-06,  1.45309E-04,  2.91268E-04,  4.35308E-04,  5.76377E-04,  7.13521E-04,  8.45902E-04,  9.72807E-04,  1.09365E-03,  1.20797E-03,  1.31542E-03,  1.41580E-03,  1.50898E-03,  1.59493E-03,  1.67373E-03,  1.74550E-03,  1.81042E-03,  1.86872E-03,  1.92068E-03,  1.96657E-03,  2.00671E-03,  2.04141E-03,  2.07099E-03,  2.09575E-03,  2.11602E-03,  2.13209E-03,  2.14426E-03,  2.15280E-03,
 -1.69308E-03, -1.70622E-03, -1.71874E-03, -1.73063E-03, -1.74186E-03, -1.75245E-03, -1.76239E-03, -1.77170E-03, -1.78041E-03, -1.78855E-03, -1.79616E-03, -1.80328E-03, -1.80997E-03, -1.81627E-03, -1.82224E-03, -1.82792E-03, -1.83332E-03, -1.83845E-03, -1.84328E-03, -1.84772E-03, -1.85167E-03, -1.85492E-03, -1.85720E-03, -1.85819E-03, -1.85744E-03, -1.85442E-03, -1.84852E-03, -1.83903E-03, -1.82518E-03, -1.80612E-03, -1.78099E-03, -1.74889E-03, -1.70898E-03, -1.66045E-03, -1.60259E-03, -1.53485E-03, -1.45681E-03, -1.36827E-03, -1.26921E-03, -1.15988E-03, -1.04071E-03, -9.12403E-04, -7.75829E-04, -6.32057E-04, -4.82303E-04, -3.27901E-04, -1.70255E-04, -1.08070E-05,  1.49009E-04,  3.07802E-04,  4.64256E-04,  6.17162E-04,  7.65434E-04,  9.08132E-04,  1.04446E-03,  1.17379E-03,  1.29564E-03,  1.40965E-03,  1.51564E-03,  1.61352E-03,  1.70332E-03,  1.78514E-03,  1.85918E-03,  1.92570E-03,  1.98499E-03,  2.03738E-03,  2.08323E-03,  2.12289E-03,  2.15675E-03,  2.18516E-03,  2.20849E-03,  2.22709E-03,  2.24130E-03,  2.25145E-03,  2.25784E-03,
 -1.74141E-03, -1.75550E-03, -1.76894E-03, -1.78172E-03, -1.79382E-03, -1.80525E-03, -1.81602E-03, -1.82615E-03, -1.83568E-03, -1.84465E-03, -1.85313E-03, -1.86117E-03, -1.86887E-03, -1.87630E-03, -1.88354E-03, -1.89067E-03, -1.89776E-03, -1.90485E-03, -1.91194E-03, -1.91899E-03, -1.92591E-03, -1.93254E-03, -1.93860E-03, -1.94374E-03, -1.94750E-03, -1.94929E-03, -1.94842E-03, -1.94405E-03, -1.93528E-03, -1.92111E-03, -1.90046E-03, -1.87226E-03, -1.83544E-03, -1.78899E-03, -1.73202E-03, -1.66378E-03, -1.58373E-03, -1.49155E-03, -1.38720E-03, -1.27090E-03, -1.14316E-03, -1.00476E-03, -8.56744E-04, -7.00360E-04, -5.37054E-04, -3.68405E-04, -1.96078E-04, -2.17738E-05,  1.52820E-04,  3.26074E-04,  4.96463E-04,  6.62591E-04,  8.23224E-04,  9.77303E-04,  1.12395E-03,  1.26249E-03,  1.39242E-03,  1.51339E-03,  1.62525E-03,  1.72796E-03,  1.82161E-03,  1.90638E-03,  1.98255E-03,  2.05044E-03,  2.11045E-03,  2.16297E-03,  2.20843E-03,  2.24727E-03,  2.27992E-03,  2.30680E-03,  2.32833E-03,  2.34491E-03,  2.35691E-03,  2.36470E-03,  2.36862E-03,
 -1.79097E-03, -1.80603E-03, -1.82040E-03, -1.83406E-03, -1.84702E-03, -1.85926E-03, -1.87082E-03, -1.88171E-03, -1.89199E-03, -1.90173E-03, -1.91098E-03, -1.91987E-03, -1.92848E-03, -1.93695E-03, -1.94539E-03, -1.95393E-03, -1.96268E-03, -1.97175E-03, -1.98119E-03, -1.99102E-03, -2.00118E-03, -2.01153E-03, -2.02185E-03, -2.03177E-03, -2.04080E-03, -2.04829E-03, -2.05347E-03, -2.05537E-03, -2.05293E-03, -2.04493E-03, -2.03010E-03, -2.00710E-03, -1.97460E-03, -1.93133E-03, -1.87615E-03, -1.80809E-03, -1.72642E-03, -1.63070E-03, -1.52081E-03, -1.39697E-03, -1.25975E-03, -1.11006E-03, -9.49116E-04, -7.78421E-04, -5.99692E-04, -4.14809E-04, -2.25757E-04, -3.45531E-05,  1.56809E-04,  3.46417E-04,  5.32493E-04,  7.13427E-04,  8.87812E-04,  1.05446E-03,  1.21241E-03,  1.36093E-03,  1.49951E-03,  1.62784E-03,  1.74580E-03,  1.85342E-03,  1.95087E-03,  2.03845E-03,  2.11651E-03,  2.18549E-03,  2.24586E-03,  2.29813E-03,  2.34281E-03,  2.38040E-03,  2.41143E-03,  2.43637E-03,  2.45569E-03,  2.46985E-03,  2.47926E-03,  2.48431E-03,  2.48539E-03,
 -1.84182E-03, -1.85784E-03, -1.87314E-03, -1.88769E-03, -1.90147E-03, -1.91449E-03, -1.92678E-03, -1.93837E-03, -1.94931E-03, -1.95970E-03, -1.96962E-03, -1.97921E-03, -1.98860E-03, -1.99797E-03, -2.00747E-03, -2.01731E-03, -2.02765E-03, -2.03867E-03, -2.05050E-03, -2.06321E-03, -2.07684E-03, -2.09129E-03, -2.10637E-03, -2.12173E-03, -2.13687E-03, -2.15109E-03, -2.16351E-03, -2.17304E-03, -2.17842E-03, -2.17820E-03, -2.17083E-03, -2.15466E-03, -2.12803E-03, -2.08934E-03, -2.03714E-03, -1.97016E-03, -1.88744E-03, -1.78837E-03, -1.67272E-03, -1.54071E-03, -1.39297E-03, -1.23057E-03, -1.05497E-03, -8.67944E-04, -6.71567E-04, -4.68094E-04, -2.59897E-04, -4.93838E-05,  1.61082E-04,  3.69248E-04,  5.73036E-04,  7.70587E-04,  9.60296E-04,  1.14083E-03,  1.31115E-03,  1.47047E-03,  1.61829E-03,  1.75435E-03,  1.87859E-03,  1.99114E-03,  2.09229E-03,  2.18243E-03,  2.26207E-03,  2.33174E-03,  2.39205E-03,  2.44361E-03,  2.48702E-03,  2.52289E-03,  2.55181E-03,  2.57433E-03,  2.59098E-03,  2.60227E-03,  2.60865E-03,  2.61056E-03,  2.60840E-03,
 -1.89397E-03, -1.91099E-03, -1.92722E-03, -1.94263E-03, -1.95721E-03, -1.97096E-03, -1.98391E-03, -1.99610E-03, -2.00759E-03, -2.01849E-03, -2.02892E-03, -2.03903E-03, -2.04901E-03, -2.05907E-03, -2.06944E-03, -2.08039E-03, -2.09216E-03, -2.10502E-03, -2.11919E-03, -2.13485E-03, -2.15212E-03, -2.17099E-03, -2.19133E-03, -2.21285E-03, -2.23503E-03, -2.25714E-03, -2.27820E-03, -2.29697E-03, -2.31197E-03, -2.32148E-03, -2.32360E-03, -2.31630E-03, -2.29751E-03, -2.26522E-03, -2.21754E-03, -2.15286E-03, -2.06988E-03, -1.96778E-03, -1.84619E-03, -1.70531E-03, -1.54585E-03, -1.36908E-03, -1.17673E-03, -9.70976E-04, -7.54296E-04, -5.29419E-04, -2.99199E-04, -6.65228E-05,  1.65795E-04,  3.95092E-04,  6.18937E-04,  8.35177E-04,  1.04199E-03,  1.23788E-03,  1.42171E-03,  1.59269E-03,  1.75034E-03,  1.89446E-03,  2.02509E-03,  2.14251E-03,  2.24713E-03,  2.33951E-03,  2.42029E-03,  2.49017E-03,  2.54989E-03,  2.60017E-03,  2.64175E-03,  2.67533E-03,  2.70158E-03,  2.72114E-03,  2.73460E-03,  2.74251E-03,  2.74540E-03,  2.74372E-03,  2.73791E-03,
 -1.94751E-03, -1.96553E-03, -1.98268E-03, -1.99894E-03, -2.01428E-03, -2.02870E-03, -2.04222E-03, -2.05489E-03, -2.06680E-03, -2.07804E-03, -2.08876E-03, -2.09916E-03, -2.10946E-03, -2.11994E-03, -2.13089E-03, -2.14265E-03, -2.15559E-03, -2.17007E-03, -2.18644E-03, -2.20501E-03, -2.22602E-03, -2.24958E-03, -2.27568E-03, -2.30407E-03, -2.33430E-03, -2.36561E-03, -2.39693E-03, -2.42685E-03, -2.45365E-03, -2.47527E-03, -2.48940E-03, -2.49354E-03, -2.48511E-03, -2.46152E-03, -2.42039E-03, -2.35961E-03, -2.27747E-03, -2.17285E-03, -2.04519E-03, -1.89466E-03, -1.72208E-03, -1.52895E-03, -1.31738E-03, -1.08999E-03, -8.49811E-04, -6.00153E-04, -3.44471E-04, -8.62395E-05,  1.71176E-04,  4.24619E-04,  6.71237E-04,  9.08539E-04,  1.13445E-03,  1.34731E-03,  1.54591E-03,  1.72944E-03,  1.89747E-03,  2.04991E-03,  2.18697E-03,  2.30906E-03,  2.41681E-03,  2.51095E-03,  2.59232E-03,  2.66179E-03,  2.72025E-03,  2.76859E-03,  2.80767E-03,  2.83830E-03,  2.86125E-03,  2.87725E-03,  2.88694E-03,  2.89094E-03,  2.88981E-03,  2.88405E-03,  2.87412E-03,
 -2.00248E-03, -2.02152E-03, -2.03960E-03, -2.05669E-03, -2.07274E-03, -2.08776E-03, -2.10175E-03, -2.11477E-03, -2.12690E-03, -2.13827E-03, -2.14903E-03, -2.15942E-03, -2.16970E-03, -2.18022E-03, -2.19135E-03, -2.20353E-03, -2.21725E-03, -2.23299E-03, -2.25127E-03, -2.27256E-03, -2.29728E-03, -2.32571E-03, -2.35798E-03, -2.39400E-03, -2.43335E-03, -2.47532E-03, -2.51875E-03, -2.56208E-03, -2.60328E-03, -2.63993E-03, -2.66921E-03, -2.68803E-03, -2.69313E-03, -2.68125E-03, -2.64930E-03, -2.59454E-03, -2.51474E-03, -2.40834E-03, -2.27458E-03, -2.11354E-03, -1.92619E-03, -1.71432E-03, -1.48051E-03, -1.22798E-03, -9.60431E-04, -6.81917E-04, -3.96643E-04, -1.08807E-04,  1.77550E-04,  4.58677E-04,  7.31220E-04,  9.92298E-04,  1.23955E-03,  1.47116E-03,  1.68584E-03,  1.88281E-03,  2.06173E-03,  2.22267E-03,  2.36604E-03,  2.49248E-03,  2.60284E-03,  2.69811E-03,  2.77935E-03,  2.84763E-03,  2.90405E-03,  2.94966E-03,  2.98546E-03,  3.01240E-03,  3.03134E-03,  3.04309E-03,  3.04838E-03,  3.04787E-03,  3.04216E-03,  3.03179E-03,  3.01726E-03,
 -2.05897E-03, -2.07905E-03, -2.09807E-03, -2.11596E-03, -2.13268E-03, -2.14821E-03, -2.16256E-03, -2.17577E-03, -2.18792E-03, -2.19915E-03, -2.20963E-03, -2.21963E-03, -2.22947E-03, -2.23955E-03, -2.25033E-03, -2.26238E-03, -2.27630E-03, -2.29277E-03, -2.31248E-03, -2.33613E-03, -2.36435E-03, -2.39767E-03, -2.43644E-03, -2.48075E-03, -2.53035E-03, -2.58457E-03, -2.64224E-03, -2.70161E-03, -2.76037E-03, -2.81562E-03, -2.86395E-03, -2.90151E-03, -2.92422E-03, -2.92790E-03, -2.90858E-03, -2.86267E-03, -2.78722E-03, -2.68015E-03, -2.54035E-03, -2.36784E-03, -2.16373E-03, -1.93024E-03, -1.67052E-03, -1.38856E-03, -1.08894E-03, -7.76628E-04, -4.56776E-04, -1.34484E-04,  1.85380E-04,  4.98348E-04,  8.00475E-04,  1.08843E-03,  1.35955E-03,  1.61184E-03,  1.84398E-03,  2.05524E-03,  2.24547E-03,  2.41494E-03,  2.56433E-03,  2.69458E-03,  2.80685E-03,  2.90242E-03,  2.98261E-03,  3.04876E-03,  3.10220E-03,  3.14415E-03,  3.17578E-03,  3.19818E-03,  3.21231E-03,  3.21907E-03,  3.21926E-03,  3.21358E-03,  3.20270E-03,  3.18717E-03,  3.16752E-03,
 -2.11707E-03, -2.13822E-03, -2.15818E-03, -2.17685E-03, -2.19420E-03, -2.21016E-03, -2.22473E-03, -2.23795E-03, -2.24988E-03, -2.26067E-03, -2.27050E-03, -2.27966E-03, -2.28852E-03, -2.29754E-03, -2.30731E-03, -2.31848E-03, -2.33184E-03, -2.34827E-03, -2.36868E-03, -2.39405E-03, -2.42531E-03, -2.46330E-03, -2.50870E-03, -2.56188E-03, -2.62283E-03, -2.69103E-03, -2.76531E-03, -2.84382E-03, -2.92391E-03, -3.00215E-03, -3.07438E-03, -3.13584E-03, -3.18136E-03, -3.20561E-03, -3.20342E-03, -3.17009E-03, -3.10172E-03, -2.99551E-03, -2.84991E-03, -2.66483E-03, -2.44161E-03, -2.18295E-03, -1.89282E-03, -1.57616E-03, -1.23868E-03, -8.86544E-04, -5.26075E-04, -1.63496E-04,  1.95311E-04,  5.45013E-04,  8.80968E-04,  1.19933E-03,  1.49712E-03,  1.77217E-03,  2.02317E-03,  2.24953E-03,  2.45132E-03,  2.62914E-03,  2.78403E-03,  2.91732E-03,  3.03054E-03,  3.12533E-03,  3.20335E-03,  3.26624E-03,  3.31557E-03,  3.35279E-03,  3.37924E-03,  3.39614E-03,  3.40459E-03,  3.40554E-03,  3.39987E-03,  3.38835E-03,  3.37165E-03,  3.35037E-03,  3.32505E-03,
