 -2.09411E-02, -2.11726E-02, -2.14058E-02, -2.16405E-02, -2.18766E-02, -2.21138E-02, -2.23519E-02, -2.25906E-02, -2.28298E-02, -2.30691E-02, -2.33083E-02, -2.35469E-02, -2.37848E-02, -2.40215E-02, -2.42567E-02, -2.44900E-02, -2.47209E-02, -2.49490E-02, -2.51740E-02, -2.53953E-02, -2.56124E-02, -2.58249E-02, -2.60323E-02, -2.62341E-02, -2.64297E-02, -2.66186E-02, -2.68002E-02, -2.69742E-02, -2.71398E-02, -2.72966E-02, -2.74441E-02, -2.75817E-02, -2.77089E-02, -2.78253E-02, -2.79304E-02, -2.80237E-02, -2.81048E-02, -2.81733E-02, -2.82290E-02, -2.82714E-02, -2.83003E-02, -2.83156E-02, -2.83170E-02, -2.83045E-02, -2.82781E-02, -2.82378E-02, -2.81836E-02, -2.81157E-02, -2.80344E-02, -2.79399E-02, -2.78327E-02, -2.77129E-02, -2.75812E-02, -2.74380E-02, -2.72839E-02, -2.71193E-02, -2.69450E-02, -2.67614E-02, -2.65693E-02, -2.63693E-02, -2.61620E-02, -2.59481E-02, -2.57282E-02, -2.55029E-02, -2.52729E-02, -2.50387E-02, -2.48010E-02, -2.45602E-02, -2.43169E-02, -2.40716E-02, -2.38248E-02, -2.35768E-02, -2.33283E-02, -2.30794E-02, -2.28306E-02, -2.25823E-02, -2.23346E-02, -2.20880E-02,
 -2.11726E-02, -2.14118E-02, -2.16528E-02, -2.18956E-02, -2.21400E-02, -2.23857E-02, -2.26324E-02, -2.28801E-02, -2.31283E-02, -2.33769E-02, -2.36255E-02, -2.38737E-02, -2.41213E-02, -2.43679E-02, -2.46131E-02, -2.48564E-02, -2.50975E-02, -2.53358E-02, -2.55710E-02, -2.58026E-02, -2.60300E-02, -2.62527E-02, -2.64702E-02, -2.66819E-02, -2.68874E-02, -2.70860E-02, -2.72772E-02, -2.74605E-02, -2.76351E-02, -2.78007E-02, -2.79565E-02, -2.81021E-02, -2.82369E-02, -2.83604E-02, -2.84720E-02, -2.85713E-02, -2.86579E-02, -2.87312E-02, -2.87909E-02, -2.88368E-02, -2.88684E-02, -2.88855E-02, -2.88880E-02, -2.88757E-02, -2.88487E-02, -2.88069E-02, -2.87504E-02, -2.86794E-02, -2.85941E-02, -2.84948E-02, -2.83820E-02, -2.82559E-02, -2.81172E-02, -2.79663E-02, -2.78038E-02, -2.76304E-02, -2.74466E-02, -2.72533E-02, -2.70509E-02, -2.68404E-02, -2.66223E-02, -2.63973E-02, -2.61662E-02, -2.59296E-02, -2.56881E-02, -2.54425E-02, -2.51934E-02, -2.49412E-02, -2.46866E-02, -2.44302E-02, -2.41724E-02, -2.39136E-02, -2.36544E-02, -2.33951E-02, -2.31361E-02, -2.28778E-02, -2.26204E-02, -2.23643E-02,
 -2.14058E-02, -2.16528E-02, -2.19020E-02, -2.21531E-02, -2.24060E-02, -2.26604E-02, -2.29162E-02, -2.31730E-02, -2.34307E-02, -2.36888E-02, -2.39472E-02, -2.42054E-02, -2.44631E-02, -2.47199E-02, -2.49754E-02, -2.52293E-02, -2.54809E-02, -2.57299E-02, -2.59758E-02, -2.62180E-02, -2.64561E-02, -2.66895E-02, -2.69176E-02, -2.71399E-02, -2.73558E-02, -2.75646E-02, -2.77659E-02, -2.79589E-02, -2.81431E-02, -2.83179E-02, -2.84826E-02, -2.86367E-02, -2.87795E-02, -2.89106E-02, -2.90293E-02, -2.91351E-02, -2.92275E-02, -2.93061E-02, -2.93704E-02, -2.94199E-02, -2.94545E-02, -2.94738E-02, -2.94776E-02, -2.94657E-02, -2.94382E-02, -2.93949E-02, -2.93361E-02, -2.92619E-02, -2.91724E-02, -2.90682E-02, -2.89494E-02, -2.88167E-02, -2.86705E-02, -2.85114E-02, -2.83401E-02, -2.81573E-02, -2.79636E-02, -2.77597E-02, -2.75466E-02, -2.73248E-02, -2.70952E-02, -2.68585E-02, -2.66155E-02, -2.63668E-02, -2.61134E-02, -2.58557E-02, -2.55945E-02, -2.53304E-02, -2.50639E-02, -2.47958E-02, -2.45264E-02, -2.42563E-02, -2.39859E-02, -2.37157E-02, -2.34461E-02, -2.31774E-02, -2.29099E-02, -2.26440E-02,
 -2.16405E-02, -2.18956E-02, -2.21531E-02, -2.24128E-02, -2.26745E-02, -2.29379E-02, -2.32029E-02, -2.34693E-02, -2.37366E-02, -2.40047E-02, -2.42732E-02, -2.45417E-02, -2.48099E-02, -2.50773E-02, -2.53436E-02, -2.56084E-02, -2.58710E-02, -2.61311E-02, -2.63881E-02, -2.66416E-02, -2.68908E-02, -2.71354E-02, -2.73746E-02, -2.76079E-02, -2.78346E-02, -2.80542E-02, -2.82660E-02, -2.84693E-02, -2.86636E-02, -2.88481E-02, -2.90223E-02, -2.91854E-02, -2.93369E-02, -2.94760E-02, -2.96023E-02, -2.97152E-02, -2.98139E-02, -2.98982E-02, -2.99674E-02, -3.00212E-02, -3.00591E-02, -3.00808E-02, -3.00862E-02, -3.00749E-02, -3.00470E-02, -3.00025E-02, -2.99413E-02, -2.98637E-02, -2.97700E-02, -2.96605E-02, -2.95356E-02, -2.93958E-02, -2.92417E-02, -2.90740E-02, -2.88934E-02, -2.87005E-02, -2.84962E-02, -2.82813E-02, -2.80565E-02, -2.78228E-02, -2.75810E-02, -2.73319E-02, -2.70763E-02, -2.68150E-02, -2.65487E-02, -2.62783E-02, -2.60044E-02, -2.57276E-02, -2.54487E-02, -2.51683E-02, -2.48868E-02, -2.46048E-02, -2.43228E-02, -2.40412E-02, -2.37605E-02, -2.34810E-02, -2.32030E-02, -2.29268E-02,
 -2.18766E-02, -2.21400E-02, -2.24060E-02, -2.26745E-02, -2.29452E-02, -2.32179E-02, -2.34925E-02, -2.37686E-02, -2.40460E-02, -2.43243E-02, -2.46033E-02, -2.48825E-02, -2.51615E-02, -2.54400E-02, -2.57175E-02, -2.59935E-02, -2.62676E-02, -2.65393E-02, -2.68079E-02, -2.70729E-02, -2.73338E-02, -2.75900E-02, -2.78408E-02, -2.80856E-02, -2.83237E-02, -2.85546E-02, -2.87774E-02, -2.89916E-02, -2.91965E-02, -2.93913E-02, -2.95754E-02, -2.97481E-02, -2.99087E-02, -3.00566E-02, -3.01910E-02, -3.03114E-02, -3.04171E-02, -3.05076E-02, -3.05822E-02, -3.06406E-02, -3.06823E-02, -3.07069E-02, -3.07141E-02, -3.07038E-02, -3.06757E-02, -3.06299E-02, -3.05665E-02, -3.04856E-02, -3.03874E-02, -3.02724E-02, -3.01411E-02, -2.99939E-02, -2.98315E-02, -2.96546E-02, -2.94640E-02, -2.92605E-02, -2.90449E-02, -2.88182E-02, -2.85812E-02, -2.83349E-02, -2.80801E-02, -2.78178E-02, -2.75488E-02, -2.72740E-02, -2.69943E-02, -2.67104E-02, -2.64231E-02, -2.61331E-02, -2.58410E-02, -2.55477E-02, -2.52535E-02, -2.49590E-02, -2.46649E-02, -2.43714E-02, -2.40791E-02, -2.37883E-02, -2.34994E-02, -2.32126E-02,
 -2.21138E-02, -2.23857E-02, -2.26604E-02, -2.29379E-02, -2.32179E-02, -2.35003E-02, -2.37847E-02, -2.40709E-02, -2.43586E-02, -2.46475E-02, -2.49373E-02, -2.52275E-02, -2.55178E-02, -2.58077E-02, -2.60968E-02, -2.63846E-02, -2.66705E-02, -2.69541E-02, -2.72347E-02, -2.75119E-02, -2.77849E-02, -2.80531E-02, -2.83160E-02, -2.85728E-02, -2.88228E-02, -2.90654E-02, -2.92998E-02, -2.95254E-02, -2.97414E-02, -2.99470E-02, -3.01417E-02, -3.03245E-02, -3.04949E-02, -3.06520E-02, -3.07951E-02, -3.09237E-02, -3.10369E-02, -3.11341E-02, -3.12148E-02, -3.12784E-02, -3.13243E-02, -3.13522E-02, -3.13617E-02, -3.13526E-02, -3.13246E-02, -3.12778E-02, -3.12121E-02, -3.11278E-02, -3.10251E-02, -3.09045E-02, -3.07664E-02, -3.06114E-02, -3.04402E-02, -3.02537E-02, -3.00525E-02, -2.98377E-02, -2.96102E-02, -2.93709E-02, -2.91209E-02, -2.88611E-02, -2.85926E-02, -2.83163E-02, -2.80331E-02, -2.77441E-02, -2.74501E-02, -2.71520E-02, -2.68505E-02, -2.65466E-02, -2.62408E-02, -2.59338E-02, -2.56263E-02, -2.53189E-02, -2.50120E-02, -2.47061E-02, -2.44018E-02, -2.40993E-02, -2.37990E-02, -2.35013E-02,
 -2.23519E-02, -2.26324E-02, -2.29162E-02, -2.32029E-02, -2.34925E-02, -2.37847E-02, -2.40792E-02, -2.43758E-02, -2.46742E-02, -2.49740E-02, -2.52749E-02, -2.55765E-02, -2.58784E-02, -2.61801E-02, -2.64812E-02, -2.67811E-02, -2.70793E-02, -2.73753E-02, -2.76684E-02, -2.79581E-02, -2.82436E-02, -2.85245E-02, -2.87998E-02, -2.90691E-02, -2.93314E-02, -2.95862E-02, -2.98327E-02, -3.00702E-02, -3.02978E-02, -3.05149E-02, -3.07205E-02, -3.09141E-02, -3.10948E-02, -3.12617E-02, -3.14143E-02, -3.15516E-02, -3.16729E-02, -3.17776E-02, -3.18649E-02, -3.19343E-02, -3.19851E-02, -3.20168E-02, -3.20290E-02, -3.20215E-02, -3.19939E-02, -3.19463E-02, -3.18785E-02, -3.17909E-02, -3.16837E-02, -3.15572E-02, -3.14121E-02, -3.12489E-02, -3.10685E-02, -3.08717E-02, -3.06594E-02, -3.04327E-02, -3.01924E-02, -2.99398E-02, -2.96760E-02, -2.94019E-02, -2.91187E-02, -2.88276E-02, -2.85294E-02, -2.82253E-02, -2.79162E-02, -2.76031E-02, -2.72868E-02, -2.69681E-02, -2.66478E-02, -2.63266E-02, -2.60052E-02, -2.56841E-02, -2.53639E-02, -2.50452E-02, -2.47283E-02, -2.44137E-02, -2.41016E-02, -2.37925E-02,
 -2.25906E-02, -2.28801E-02, -2.31730E-02, -2.34693E-02, -2.37686E-02, -2.40709E-02, -2.43758E-02, -2.46831E-02, -2.49924E-02, -2.53034E-02, -2.56158E-02, -2.59292E-02, -2.62430E-02, -2.65569E-02, -2.68704E-02, -2.71828E-02, -2.74937E-02, -2.78025E-02, -2.81085E-02, -2.84111E-02, -2.87097E-02, -2.90035E-02, -2.92918E-02, -2.95739E-02, -2.98491E-02, -3.01166E-02, -3.03756E-02, -3.06254E-02, -3.08651E-02, -3.10940E-02, -3.13113E-02, -3.15162E-02, -3.17077E-02, -3.18852E-02, -3.20477E-02, -3.21945E-02, -3.23247E-02, -3.24375E-02, -3.25321E-02, -3.26079E-02, -3.26642E-02, -3.27004E-02, -3.27160E-02, -3.27106E-02, -3.26838E-02, -3.26357E-02, -3.25661E-02, -3.24753E-02, -3.23634E-02, -3.22310E-02, -3.20786E-02, -3.19069E-02, -3.17168E-02, -3.15092E-02, -3.12851E-02, -3.10457E-02, -3.07920E-02, -3.05252E-02, -3.02466E-02, -2.99574E-02, -2.96587E-02, -2.93518E-02, -2.90377E-02, -2.87177E-02, -2.83926E-02, -2.80637E-02, -2.77316E-02, -2.73975E-02, -2.70619E-02, -2.67258E-02, -2.63898E-02, -2.60545E-02, -2.57205E-02, -2.53883E-02, -2.50584E-02, -2.47312E-02, -2.44070E-02, -2.40861E-02,
 -2.28298E-02, -2.31283E-02, -2.34307E-02, -2.37366E-02, -2.40460E-02, -2.43586E-02, -2.46742E-02, -2.49924E-02, -2.53130E-02, -2.56356E-02, -2.59598E-02, -2.62852E-02, -2.66114E-02, -2.69378E-02, -2.72640E-02, -2.75893E-02, -2.79133E-02, -2.82353E-02, -2.85546E-02, -2.88705E-02, -2.91824E-02, -2.94896E-02, -2.97912E-02, -3.00866E-02, -3.03750E-02, -3.06556E-02, -3.09275E-02, -3.11901E-02, -3.14424E-02, -3.16837E-02, -3.19131E-02, -3.21297E-02, -3.23328E-02, -3.25213E-02, -3.26945E-02, -3.28514E-02, -3.29912E-02, -3.31129E-02, -3.32157E-02, -3.32988E-02, -3.33614E-02, -3.34027E-02, -3.34223E-02, -3.34196E-02, -3.33943E-02, -3.33461E-02, -3.32750E-02, -3.31811E-02, -3.30647E-02, -3.29263E-02, -3.27664E-02, -3.25859E-02, -3.23856E-02, -3.21666E-02, -3.19300E-02, -3.16771E-02, -3.14091E-02, -3.11273E-02, -3.08331E-02, -3.05278E-02, -3.02126E-02, -2.98890E-02, -2.95581E-02, -2.92211E-02, -2.88793E-02, -2.85336E-02, -2.81850E-02, -2.78346E-02, -2.74831E-02, -2.71313E-02, -2.67800E-02, -2.64299E-02, -2.60815E-02, -2.57353E-02, -2.53918E-02, -2.50515E-02, -2.47147E-02, -2.43817E-02,
 -2.30691E-02, -2.33769E-02, -2.36888E-02, -2.40047E-02, -2.43243E-02, -2.46475E-02, -2.49740E-02, -2.53034E-02, -2.56356E-02, -2.59700E-02, -2.63063E-02, -2.66441E-02, -2.69830E-02, -2.73223E-02, -2.76616E-02, -2.80002E-02, -2.83376E-02, -2.86731E-02, -2.90060E-02, -2.93356E-02, -2.96613E-02, -2.99821E-02, -3.02974E-02, -3.06064E-02, -3.09083E-02, -3.12023E-02, -3.14875E-02, -3.17632E-02, -3.20285E-02, -3.22825E-02, -3.25245E-02, -3.27534E-02, -3.29685E-02, -3.31687E-02, -3.33533E-02, -3.35211E-02, -3.36712E-02, -3.38027E-02, -3.39145E-02, -3.40058E-02, -3.40755E-02, -3.41230E-02, -3.41475E-02, -3.41483E-02, -3.41250E-02, -3.40774E-02, -3.40052E-02, -3.39085E-02, -3.37877E-02, -3.36433E-02, -3.34757E-02, -3.32860E-02, -3.30752E-02, -3.28442E-02, -3.25945E-02, -3.23274E-02, -3.20442E-02, -3.17464E-02, -3.14356E-02, -3.11132E-02, -3.07806E-02, -3.04392E-02, -3.00905E-02, -2.97357E-02, -2.93760E-02, -2.90127E-02, -2.86467E-02, -2.82791E-02, -2.79109E-02, -2.75428E-02, -2.71755E-02, -2.68099E-02, -2.64465E-02, -2.60857E-02, -2.57282E-02, -2.53744E-02, -2.50245E-02, -2.46790E-02,
