Qtot5.551115123125783e-17
# RMSE: 1.2176916999088312, Max. Err: 2.2485687647262127 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     -0.43298475936913916
Q2(0,0)     0.21648794214300227
Q3(0,0)     0.21649681722613695
Q1(1,-1)     9.486489310928103e-06
Q1(1,0)     -0.3562670622176732
Q1(1,1)     1.3075545703983282e-05
Q2(1,-1)     0.10465924077372653
Q2(1,0)     -0.006721698962678782
Q2(1,1)     -6.538171326592179e-06
Q3(1,-1)     -0.10465592264078372
Q3(1,0)     -0.006717965830224687
Q3(1,1)     -6.537423605054715e-06
Q1(2,-2)     9.68441404868882e-10
Q1(2,-1)     8.325844760903589e-06
Q1(2,0)     -0.04448750078816832
Q1(2,1)     -4.9503028121005745e-06
Q1(2,2)     -0.7309789259709745
Q2(2,-2)     5.275562597970604e-06
Q2(2,-1)     0.002952296044123087
Q2(2,0)     0.15190037977563223
Q2(2,1)     2.075105692518576e-06
Q2(2,2)     -0.03717768940639342
Q3(2,-2)     -5.274662506138698e-06
Q3(2,-1)     -0.0029452151679412175
Q3(2,0)     0.15189751160069387
Q3(2,1)     2.0759274928989265e-06
Q3(2,2)     -0.0371845631697605
Q1(3,-3)     5.4570669368921715e-05
Q1(3,-2)     -1.8209123142290786e-09
Q1(3,-1)     1.1160445954391113e-05
Q1(3,0)     0.3319226860779828
Q1(3,1)     7.395024544731515e-06
Q1(3,2)     -0.1820041039878963
Q1(3,3)     4.8702396723849514e-05
Q2(3,-3)     0.05801528144606522
Q2(3,-2)     3.938016803106014e-06
Q2(3,-1)     -0.15775042268036493
Q2(3,0)     0.25517525329251645
Q2(3,1)     5.801459952529349e-06
Q2(3,2)     0.08719040615102161
Q2(3,3)     1.186277505580437e-05
Q3(3,-3)     -0.05800639558808367
Q3(3,-2)     -3.936835166872926e-06
Q3(3,-1)     0.15776181626096228
Q3(3,0)     0.2551802630534268
Q3(3,1)     5.801907998725518e-06
Q3(3,2)     0.08720253258743993
Q3(3,3)     1.1862940156341629e-05
Q1(4,-4)     -2.539428542938654e-09
Q1(4,-3)     -5.029673334805591e-07
Q1(4,-2)     1.2187832250331881e-09
Q1(4,-1)     7.466576353217565e-06
Q1(4,0)     -0.34562917051980535
Q1(4,1)     -1.4294659643366821e-05
Q1(4,2)     0.11242885600147794
Q1(4,3)     7.115609298099115e-06
Q1(4,4)     -0.16507191416779404
Q2(4,-4)     -9.22984183337439e-06
Q2(4,-3)     -0.11405008980119388
Q2(4,-2)     -5.4515599840389255e-06
Q2(4,-1)     -0.4310660520437841
Q2(4,0)     0.0917784342587992
Q2(4,1)     5.405453162802473e-06
Q2(4,2)     0.009567788178317221
Q2(4,3)     6.829130291702617e-06
Q2(4,4)     0.06706921427013936
Q3(4,-4)     9.230347263856888e-06
Q3(4,-3)     0.11407273530171375
Q3(4,-2)     5.452474802695199e-06
Q3(4,-1)     0.43108975571249186
Q3(4,0)     0.09176970861797763
Q3(4,1)     5.405083338701935e-06
Q3(4,2)     0.009564517898868339
Q3(4,3)     6.827970131822468e-06
Q3(4,4)     0.06705920482469067
Q1(5,-5)     -8.180485598772123e-06
Q1(5,-4)     -6.311765248214063e-10
Q1(5,-3)     -1.1615279587908465e-05
Q1(5,-2)     -6.067556223148927e-10
Q1(5,-1)     -1.2503286766285765e-05
Q1(5,0)     0.029135047588566592
Q1(5,1)     -1.9696911221207434e-08
Q1(5,2)     -0.04108737953025847
Q1(5,3)     -1.26716556193867e-05
Q1(5,4)     0.19196044239559262
Q1(5,5)     -5.807772151973641e-06
Q2(5,-5)     -0.04745929967323375
Q2(5,-4)     -4.7312874272779735e-06
Q2(5,-3)     -0.10148919837560091
Q2(5,-2)     -4.3153041633718195e-06
Q2(5,-1)     -0.2219708364779796
Q2(5,0)     -0.16678026088911277
Q2(5,1)     7.384337071910875e-07
Q2(5,2)     -0.20974046516894268
Q2(5,3)     -1.8620680363501181e-06
Q2(5,4)     -0.0542146944755231
Q2(5,5)     -2.6208251841579537e-06
Q3(5,-5)     0.04745435146356473
Q3(5,-4)     4.730870951602475e-06
Q3(5,-3)     0.10149555974092744
Q3(5,-2)     4.3150548822829564e-06
Q3(5,-1)     0.22197210280008858
Q3(5,0)     -0.1667948991537965
Q3(5,1)     7.381396496636443e-07
Q3(5,2)     -0.2097566546321604
Q3(5,3)     -1.8629219902814419e-06
Q3(5,4)     -0.05422864133242192
Q3(5,5)     -2.6213785490940283e-06
