  1.11900E-03,  1.21352E-03,  1.31481E-03,  1.42325E-03,  1.53922E-03,  1.66306E-03,  1.79513E-03,  1.93571E-03,  2.08508E-03,  2.24344E-03,  2.41092E-03,  2.58756E-03,  2.77327E-03,  2.96783E-03,  3.17087E-03,  3.38181E-03,  3.59988E-03,  3.82403E-03,  4.05298E-03,  4.28517E-03,  4.51872E-03,  4.75148E-03,  4.98099E-03,  5.20456E-03,  5.41925E-03,  5.62197E-03,  5.80953E-03,  5.97876E-03,  6.12660E-03,  6.25021E-03,  6.34710E-03,  6.41524E-03,  6.45315E-03,  6.45997E-03,  6.43553E-03,  6.38033E-03,  6.29552E-03,  6.18286E-03,  6.04462E-03,  5.88350E-03,  5.70248E-03,  5.50473E-03,  5.29345E-03,  5.07186E-03,  4.84299E-03,  4.60972E-03,  4.37465E-03,  4.14011E-03,  3.90813E-03,  3.68045E-03,  3.45849E-03,  3.24340E-03,  3.03609E-03,  2.83720E-03,  2.64720E-03,  2.46636E-03,  2.29481E-03,  2.13254E-03,  1.97945E-03,  1.83536E-03,  1.69999E-03,  1.57306E-03,  1.45422E-03,  1.34311E-03,  1.23934E-03,  1.14254E-03,  1.05231E-03,
  1.08591E-03,  1.18262E-03,  1.28663E-03,  1.39841E-03,  1.51840E-03,  1.64706E-03,  1.78480E-03,  1.93204E-03,  2.08914E-03,  2.25643E-03,  2.43413E-03,  2.62240E-03,  2.82126E-03,  3.03058E-03,  3.25006E-03,  3.47920E-03,  3.71723E-03,  3.96312E-03,  4.21553E-03,  4.47277E-03,  4.73280E-03,  4.99321E-03,  5.25122E-03,  5.50370E-03,  5.74724E-03,  5.97817E-03,  6.19268E-03,  6.38693E-03,  6.55717E-03,  6.69992E-03,  6.81209E-03,  6.89115E-03,  6.93524E-03,  6.94329E-03,  6.91507E-03,  6.85121E-03,  6.75314E-03,  6.62306E-03,  6.46381E-03,  6.27869E-03,  6.07137E-03,  5.84569E-03,  5.60555E-03,  5.35474E-03,  5.09686E-03,  4.83524E-03,  4.57287E-03,  4.31239E-03,  4.05602E-03,  3.80566E-03,  3.56281E-03,  3.32865E-03,  3.10406E-03,  2.88965E-03,  2.68580E-03,  2.49271E-03,  2.31037E-03,  2.13869E-03,  1.97744E-03,  1.82632E-03,  1.68496E-03,  1.55295E-03,  1.42985E-03,  1.31520E-03,  1.20855E-03,  1.10943E-03,  1.01738E-03,
  1.04613E-03,  1.14468E-03,  1.25110E-03,  1.36591E-03,  1.48965E-03,  1.62288E-03,  1.76613E-03,  1.91992E-03,  2.08475E-03,  2.26107E-03,  2.44925E-03,  2.64957E-03,  2.86220E-03,  3.08714E-03,  3.32420E-03,  3.57298E-03,  3.83277E-03,  4.10256E-03,  4.38099E-03,  4.66627E-03,  4.95619E-03,  5.24808E-03,  5.53878E-03,  5.82472E-03,  6.10187E-03,  6.36591E-03,  6.61225E-03,  6.83622E-03,  7.03323E-03,  7.19895E-03,  7.32954E-03,  7.42180E-03,  7.47339E-03,  7.48295E-03,  7.45019E-03,  7.37588E-03,  7.26185E-03,  7.11086E-03,  6.92645E-03,  6.71274E-03,  6.47426E-03,  6.21571E-03,  5.94180E-03,  5.65705E-03,  5.36573E-03,  5.07170E-03,  4.77837E-03,  4.48870E-03,  4.20516E-03,  3.92974E-03,  3.66403E-03,  3.40919E-03,  3.16606E-03,  2.93516E-03,  2.71676E-03,  2.51091E-03,  2.31749E-03,  2.13625E-03,  1.96681E-03,  1.80875E-03,  1.66155E-03,  1.52469E-03,  1.39761E-03,  1.27975E-03,  1.17054E-03,  1.06944E-03,  9.75916E-04,
  9.99016E-04,  1.09901E-03,  1.20742E-03,  1.32486E-03,  1.45198E-03,  1.58945E-03,  1.73791E-03,  1.89804E-03,  2.07048E-03,  2.25582E-03,  2.45461E-03,  2.66731E-03,  2.89425E-03,  3.13561E-03,  3.39136E-03,  3.66124E-03,  3.94465E-03,  4.24066E-03,  4.54790E-03,  4.86454E-03,  5.18820E-03,  5.51594E-03,  5.84423E-03,  6.16894E-03,  6.48539E-03,  6.78842E-03,  7.07253E-03,  7.33201E-03,  7.56119E-03,  7.75467E-03,  7.90760E-03,  8.01595E-03,  8.07671E-03,  8.08815E-03,  8.04987E-03,  7.96288E-03,  7.82949E-03,  7.65321E-03,  7.43850E-03,  7.19055E-03,  6.91497E-03,  6.61753E-03,  6.30396E-03,  5.97970E-03,  5.64975E-03,  5.31861E-03,  4.99017E-03,  4.66770E-03,  4.35390E-03,  4.05088E-03,  3.76023E-03,  3.48307E-03,  3.22014E-03,  2.97183E-03,  2.73824E-03,  2.51924E-03,  2.31455E-03,  2.12371E-03,  1.94620E-03,  1.78139E-03,  1.62864E-03,  1.48727E-03,  1.35659E-03,  1.23591E-03,  1.12457E-03,  1.02192E-03,  9.27341E-04,
  9.43931E-04,  1.04486E-03,  1.15475E-03,  1.27433E-03,  1.40434E-03,  1.54558E-03,  1.69885E-03,  1.86496E-03,  2.04472E-03,  2.23894E-03,  2.44834E-03,  2.67360E-03,  2.91527E-03,  3.17375E-03,  3.44923E-03,  3.74165E-03,  4.05058E-03,  4.37524E-03,  4.71431E-03,  5.06596E-03,  5.42767E-03,  5.79626E-03,  6.16778E-03,  6.53753E-03,  6.90004E-03,  7.24919E-03,  7.57832E-03,  7.88046E-03,  8.14854E-03,  8.37580E-03,  8.55606E-03,  8.68415E-03,  8.75622E-03,  8.77001E-03,  8.72500E-03,  8.62248E-03,  8.46543E-03,  8.25834E-03,  8.00691E-03,  7.71768E-03,  7.39768E-03,  7.05405E-03,  6.69376E-03,  6.32335E-03,  5.94871E-03,  5.57506E-03,  5.20678E-03,  4.84751E-03,  4.50011E-03,  4.16676E-03,  3.84901E-03,  3.54790E-03,  3.26397E-03,  2.99741E-03,  2.74811E-03,  2.51573E-03,  2.29971E-03,  2.09941E-03,  1.91406E-03,  1.74287E-03,  1.58499E-03,  1.43958E-03,  1.30579E-03,  1.18281E-03,  1.06986E-03,  9.66178E-04,  8.71055E-04,
  8.80202E-04,  9.81473E-04,  1.09224E-03,  1.21332E-03,  1.34561E-03,  1.49002E-03,  1.64751E-03,  1.81907E-03,  2.00572E-03,  2.20847E-03,  2.42829E-03,  2.66611E-03,  2.92275E-03,  3.19890E-03,  3.49503E-03,  3.81135E-03,  4.14772E-03,  4.50352E-03,  4.87763E-03,  5.26824E-03,  5.67281E-03,  6.08792E-03,  6.50922E-03,  6.93136E-03,  7.34801E-03,  7.75189E-03,  8.13496E-03,  8.48863E-03,  8.80407E-03,  9.07272E-03,  9.28667E-03,  9.43923E-03,  9.52537E-03,  9.54213E-03,  9.48882E-03,  9.36712E-03,  9.18090E-03,  8.93599E-03,  8.63972E-03,  8.30043E-03,  7.92697E-03,  7.52822E-03,  7.11271E-03,  6.68827E-03,  6.26188E-03,  5.83950E-03,  5.42608E-03,  5.02557E-03,  4.64097E-03,  4.27445E-03,  3.92745E-03,  3.60078E-03,  3.29476E-03,  3.00928E-03,  2.74395E-03,  2.49810E-03,  2.27092E-03,  2.06147E-03,  1.86874E-03,  1.69168E-03,  1.52926E-03,  1.38042E-03,  1.24417E-03,  1.11954E-03,  1.00561E-03,  9.01520E-04,  8.06451E-04,
  8.07151E-04,  9.08059E-04,  1.01896E-03,  1.14081E-03,  1.27459E-03,  1.42140E-03,  1.58235E-03,  1.75865E-03,  1.95153E-03,  2.16224E-03,  2.39205E-03,  2.64219E-03,  2.91381E-03,  3.20796E-03,  3.52547E-03,  3.86691E-03,  4.23251E-03,  4.62199E-03,  5.03446E-03,  5.46832E-03,  5.92103E-03,  6.38905E-03,  6.86765E-03,  7.35082E-03,  7.83124E-03,  8.30031E-03,  8.74829E-03,  9.16456E-03,  9.53806E-03,  9.85784E-03,  1.01137E-02,  1.02968E-02,  1.04006E-02,  1.04212E-02,  1.03576E-02,  1.02119E-02,  9.98945E-03,  9.69771E-03,  9.34628E-03,  8.94587E-03,  8.50773E-03,  8.04293E-03,  7.56193E-03,  7.07414E-03,  6.58775E-03,  6.10958E-03,  5.64510E-03,  5.19854E-03,  4.77293E-03,  4.37033E-03,  3.99194E-03,  3.63827E-03,  3.30925E-03,  3.00440E-03,  2.72293E-03,  2.46382E-03,  2.22587E-03,  2.00783E-03,  1.80837E-03,  1.62620E-03,  1.46001E-03,  1.30856E-03,  1.17065E-03,  1.04515E-03,  9.31007E-04,  8.27232E-04,  7.32913E-04,
  7.24093E-04,  8.23821E-04,  9.34004E-04,  1.05570E-03,  1.19005E-03,  1.33829E-03,  1.50175E-03,  1.68183E-03,  1.88002E-03,  2.09786E-03,  2.33694E-03,  2.59885E-03,  2.88515E-03,  3.19731E-03,  3.53663E-03,  3.90418E-03,  4.30064E-03,  4.72622E-03,  5.18045E-03,  5.66203E-03,  6.16865E-03,  6.69672E-03,  7.24121E-03,  7.79549E-03,  8.35118E-03,  8.89813E-03,  9.42456E-03,  9.91735E-03,  1.03625E-02,  1.07460E-02,  1.10544E-02,  1.12762E-02,  1.14024E-02,  1.14279E-02,  1.13513E-02,  1.11755E-02,  1.09075E-02,  1.05572E-02,  1.01374E-02,  9.66190E-03,  9.14505E-03,  8.60078E-03,  8.04191E-03,  7.47973E-03,  6.92380E-03,  6.38182E-03,  5.85975E-03,  5.36197E-03,  4.89142E-03,  4.44988E-03,  4.03814E-03,  3.65623E-03,  3.30360E-03,  2.97925E-03,  2.68189E-03,  2.41001E-03,  2.16201E-03,  1.93623E-03,  1.73099E-03,  1.54469E-03,  1.37574E-03,  1.22267E-03,  1.08408E-03,  9.58656E-04,  8.45199E-04,  7.42597E-04,  6.49832E-04,
  6.30352E-04,  7.27961E-04,  8.36419E-04,  9.56900E-04,  1.09069E-03,  1.23920E-03,  1.40395E-03,  1.58659E-03,  1.78888E-03,  2.01269E-03,  2.25997E-03,  2.53273E-03,  2.83301E-03,  3.16279E-03,  3.52397E-03,  3.91821E-03,  4.34685E-03,  4.81074E-03,  5.31002E-03,  5.84395E-03,  6.41059E-03,  7.00656E-03,  7.62669E-03,  8.26379E-03,  8.90839E-03,  9.54863E-03,  1.01703E-02,  1.07571E-02,  1.12914E-02,  1.17549E-02,  1.21299E-02,  1.24010E-02,  1.25561E-02,  1.25880E-02,  1.24949E-02,  1.22807E-02,  1.19548E-02,  1.15309E-02,  1.10255E-02,  1.04571E-02,  9.84396E-03,  9.20370E-03,  8.55205E-03,  7.90249E-03,  7.26604E-03,  6.65129E-03,  6.06455E-03,  5.51015E-03,  4.99074E-03,  4.50756E-03,  4.06080E-03,  3.64982E-03,  3.27338E-03,  2.92982E-03,  2.61722E-03,  2.33350E-03,  2.07654E-03,  1.84422E-03,  1.63446E-03,  1.44530E-03,  1.27486E-03,  1.12140E-03,  9.83300E-04,  8.59071E-04,  7.47354E-04,  6.46908E-04,  5.56610E-04,
  5.25273E-04,  6.19695E-04,  7.25273E-04,  8.43300E-04,  9.75209E-04,  1.12258E-03,  1.28716E-03,  1.47083E-03,  1.67567E-03,  1.90389E-03,  2.15787E-03,  2.44009E-03,  2.75314E-03,  3.09963E-03,  3.48216E-03,  3.90317E-03,  4.36481E-03,  4.86881E-03,  5.41617E-03,  6.00698E-03,  6.64001E-03,  7.31235E-03,  8.01898E-03,  8.75236E-03,  9.50201E-03,  1.02542E-02,  1.09919E-02,  1.16949E-02,  1.23408E-02,  1.29057E-02,  1.33660E-02,  1.37008E-02,  1.38935E-02,  1.39338E-02,  1.38195E-02,  1.35558E-02,  1.31557E-02,  1.26378E-02,  1.20247E-02,  1.13404E-02,  1.06090E-02,  9.85246E-03,  9.09012E-03,  8.33796E-03,  7.60853E-03,  6.91114E-03,  6.25222E-03,  5.63576E-03,  5.06375E-03,  4.53663E-03,  4.05369E-03,  3.61334E-03,  3.21346E-03,  2.85155E-03,  2.52491E-03,  2.23077E-03,  1.96641E-03,  1.72917E-03,  1.51653E-03,  1.32612E-03,  1.15573E-03,  1.00336E-03,  8.67144E-04,  7.45414E-04,  6.36648E-04,  5.39480E-04,  4.52680E-04,
