  6.06964E-03,  6.05222E-03,  6.03034E-03,  6.00374E-03,  5.97216E-03,  5.93534E-03,  5.89301E-03,  5.84495E-03,  5.79091E-03,  5.73068E-03,  5.66407E-03,  5.59092E-03,  5.51111E-03,  5.42455E-03,  5.33123E-03,  5.23118E-03,  5.12452E-03,  5.01145E-03,  4.89226E-03,  4.76735E-03,  4.63723E-03,  4.50255E-03,  4.36406E-03,  4.22268E-03,  4.07947E-03,  3.93562E-03,  3.79246E-03,  3.65148E-03,  3.51426E-03,  3.38252E-03,  3.25805E-03,  3.14271E-03,  3.03839E-03,  2.94699E-03,  2.87034E-03,  2.81023E-03,  2.76828E-03,  2.74597E-03,  2.74457E-03,  2.76508E-03,  2.80824E-03,  2.87444E-03,  2.96377E-03,  3.07595E-03,  3.21035E-03,  3.36600E-03,  3.54159E-03,  3.73553E-03,  3.94594E-03,  4.17073E-03,  4.40763E-03,  4.65428E-03,  4.90822E-03,  5.16699E-03,  5.42818E-03,  5.68945E-03,  5.94859E-03,  6.20356E-03,  6.45250E-03,  6.69374E-03,  6.92584E-03,  7.14758E-03,  7.35794E-03,  7.55614E-03,  7.74158E-03,  7.91385E-03,  8.07271E-03,  8.21809E-03,  8.35004E-03,  8.46874E-03,  8.57446E-03,  8.66755E-03,  8.74845E-03,  8.81763E-03,  8.87562E-03,  8.92296E-03,  8.96023E-03,  8.98800E-03,  9.00685E-03,  9.01736E-03,  9.02009E-03,  9.01561E-03,  9.00443E-03,  8.98709E-03,  8.96408E-03,  8.93586E-03,  8.90289E-03,  8.86558E-03,  8.82435E-03,
  6.16686E-03,  6.15024E-03,  6.12895E-03,  6.10268E-03,  6.07114E-03,  6.03402E-03,  5.99105E-03,  5.94192E-03,  5.88636E-03,  5.82411E-03,  5.75491E-03,  5.67857E-03,  5.59490E-03,  5.50377E-03,  5.40511E-03,  5.29891E-03,  5.18524E-03,  5.06426E-03,  4.93623E-03,  4.80152E-03,  4.66065E-03,  4.51426E-03,  4.36314E-03,  4.20826E-03,  4.05072E-03,  3.89182E-03,  3.73303E-03,  3.57596E-03,  3.42240E-03,  3.27425E-03,  3.13355E-03,  3.00242E-03,  2.88302E-03,  2.77754E-03,  2.68812E-03,  2.61682E-03,  2.56558E-03,  2.53613E-03,  2.52998E-03,  2.54834E-03,  2.59208E-03,  2.66173E-03,  2.75739E-03,  2.87877E-03,  3.02516E-03,  3.19542E-03,  3.38805E-03,  3.60119E-03,  3.83265E-03,  4.08000E-03,  4.34063E-03,  4.61177E-03,  4.89059E-03,  5.17429E-03,  5.46009E-03,  5.74536E-03,  6.02760E-03,  6.30454E-03,  6.57410E-03,  6.83449E-03,  7.08414E-03,  7.32176E-03,  7.54630E-03,  7.75697E-03,  7.95319E-03,  8.13460E-03,  8.30104E-03,  8.45251E-03,  8.58915E-03,  8.71123E-03,  8.81914E-03,  8.91334E-03,  8.99435E-03,  9.06277E-03,  9.11921E-03,  9.16432E-03,  9.19875E-03,  9.22317E-03,  9.23823E-03,  9.24457E-03,  9.24284E-03,  9.23364E-03,  9.21756E-03,  9.19516E-03,  9.16699E-03,  9.13354E-03,  9.09530E-03,  9.05273E-03,  9.00624E-03,
  6.26956E-03,  6.25406E-03,  6.23367E-03,  6.20805E-03,  6.17687E-03,  6.13981E-03,  6.09650E-03,  6.04662E-03,  5.98984E-03,  5.92584E-03,  5.85432E-03,  5.77501E-03,  5.68767E-03,  5.59210E-03,  5.48818E-03,  5.37583E-03,  5.25506E-03,  5.12599E-03,  4.98882E-03,  4.84391E-03,  4.69174E-03,  4.53296E-03,  4.36836E-03,  4.19895E-03,  4.02592E-03,  3.85064E-03,  3.67472E-03,  3.49992E-03,  3.32823E-03,  3.16179E-03,  3.00289E-03,  2.85395E-03,  2.71745E-03,  2.59591E-03,  2.49183E-03,  2.40763E-03,  2.34557E-03,  2.30772E-03,  2.29587E-03,  2.31147E-03,  2.35560E-03,  2.42890E-03,  2.53152E-03,  2.66316E-03,  2.82299E-03,  3.00971E-03,  3.22156E-03,  3.45636E-03,  3.71156E-03,  3.98433E-03,  4.27160E-03,  4.57018E-03,  4.87681E-03,  5.18823E-03,  5.50130E-03,  5.81300E-03,  6.12056E-03,  6.42141E-03,  6.71329E-03,  6.99422E-03,  7.26255E-03,  7.51691E-03,  7.75624E-03,  7.97974E-03,  8.18690E-03,  8.37742E-03,  8.55123E-03,  8.70843E-03,  8.84928E-03,  8.97417E-03,  9.08361E-03,  9.17819E-03,  9.25855E-03,  9.32540E-03,  9.37947E-03,  9.42151E-03,  9.45227E-03,  9.47252E-03,  9.48297E-03,  9.48437E-03,  9.47741E-03,  9.46276E-03,  9.44107E-03,  9.41294E-03,  9.37897E-03,  9.33968E-03,  9.29560E-03,  9.24721E-03,  9.19495E-03,
  6.37805E-03,  6.36401E-03,  6.34488E-03,  6.32029E-03,  6.28986E-03,  6.25322E-03,  6.20997E-03,  6.15972E-03,  6.10210E-03,  6.03671E-03,  5.96320E-03,  5.88123E-03,  5.79049E-03,  5.69071E-03,  5.58168E-03,  5.46326E-03,  5.33540E-03,  5.19814E-03,  5.05163E-03,  4.89617E-03,  4.73221E-03,  4.56037E-03,  4.38147E-03,  4.19653E-03,  4.00680E-03,  3.81375E-03,  3.61911E-03,  3.42482E-03,  3.23306E-03,  3.04625E-03,  2.86696E-03,  2.69795E-03,  2.54207E-03,  2.40223E-03,  2.28134E-03,  2.18224E-03,  2.10760E-03,  2.05987E-03,  2.04120E-03,  2.05334E-03,  2.09760E-03,  2.17477E-03,  2.28508E-03,  2.42818E-03,  2.60315E-03,  2.80846E-03,  3.04205E-03,  3.30135E-03,  3.58339E-03,  3.88483E-03,  4.20210E-03,  4.53146E-03,  4.86915E-03,  5.21142E-03,  5.55467E-03,  5.89548E-03,  6.23072E-03,  6.55756E-03,  6.87349E-03,  7.17639E-03,  7.46449E-03,  7.73638E-03,  7.99099E-03,  8.22757E-03,  8.44567E-03,  8.64509E-03,  8.82589E-03,  8.98828E-03,  9.13268E-03,  9.25962E-03,  9.36975E-03,  9.46381E-03,  9.54259E-03,  9.60691E-03,  9.65764E-03,  9.69565E-03,  9.72179E-03,  9.73692E-03,  9.74186E-03,  9.73743E-03,  9.72439E-03,  9.70348E-03,  9.67540E-03,  9.64081E-03,  9.60033E-03,  9.55454E-03,  9.50400E-03,  9.44920E-03,  9.39062E-03,
  6.49262E-03,  6.48044E-03,  6.46299E-03,  6.43984E-03,  6.41059E-03,  6.37482E-03,  6.33208E-03,  6.28192E-03,  6.22390E-03,  6.15757E-03,  6.08250E-03,  5.99828E-03,  5.90451E-03,  5.80084E-03,  5.68698E-03,  5.56270E-03,  5.42786E-03,  5.28242E-03,  5.12645E-03,  4.96019E-03,  4.78403E-03,  4.59855E-03,  4.40457E-03,  4.20312E-03,  3.99549E-03,  3.78324E-03,  3.56822E-03,  3.35255E-03,  3.13865E-03,  2.92920E-03,  2.72712E-03,  2.53552E-03,  2.35769E-03,  2.19700E-03,  2.05685E-03,  1.94055E-03,  1.85128E-03,  1.79197E-03,  1.76516E-03,  1.77300E-03,  1.81707E-03,  1.89835E-03,  2.01717E-03,  2.17316E-03,  2.36523E-03,  2.59160E-03,  2.84985E-03,  3.13695E-03,  3.44937E-03,  3.78321E-03,  4.13428E-03,  4.49821E-03,  4.87063E-03,  5.24721E-03,  5.62384E-03,  5.99665E-03,  6.36210E-03,  6.71707E-03,  7.05882E-03,  7.38506E-03,  7.69395E-03,  7.98403E-03,  8.25427E-03,  8.50398E-03,  8.73283E-03,  8.94074E-03,  9.12791E-03,  9.29474E-03,  9.44181E-03,  9.56982E-03,  9.67960E-03,  9.77205E-03,  9.84811E-03,  9.90878E-03,  9.95504E-03,  9.98789E-03,  1.00083E-02,  1.00173E-02,  1.00157E-02,  1.00044E-02,  9.98436E-03,  9.95629E-03,  9.92097E-03,  9.87910E-03,  9.83136E-03,  9.77837E-03,  9.72069E-03,  9.65886E-03,  9.59338E-03,
  6.61357E-03,  6.60369E-03,  6.58836E-03,  6.56714E-03,  6.53958E-03,  6.50518E-03,  6.46347E-03,  6.41394E-03,  6.35607E-03,  6.28934E-03,  6.21325E-03,  6.12729E-03,  6.03098E-03,  5.92388E-03,  5.80560E-03,  5.67579E-03,  5.53422E-03,  5.38074E-03,  5.21534E-03,  5.03815E-03,  4.84951E-03,  4.64992E-03,  4.44017E-03,  4.22127E-03,  3.99457E-03,  3.76168E-03,  3.52458E-03,  3.28558E-03,  3.04732E-03,  2.81278E-03,  2.58526E-03,  2.36829E-03,  2.16565E-03,  1.98124E-03,  1.81901E-03,  1.68290E-03,  1.57664E-03,  1.50374E-03,  1.46727E-03,  1.46981E-03,  1.51330E-03,  1.59898E-03,  1.72728E-03,  1.89778E-03,  2.10924E-03,  2.35955E-03,  2.64585E-03,  2.96453E-03,  3.31145E-03,  3.68197E-03,  4.07115E-03,  4.47391E-03,  4.88514E-03,  5.29986E-03,  5.71335E-03,  6.12123E-03,  6.51955E-03,  6.90485E-03,  7.27416E-03,  7.62505E-03,  7.95559E-03,  8.26435E-03,  8.55035E-03,  8.81301E-03,  9.05214E-03,  9.26785E-03,  9.46053E-03,  9.63076E-03,  9.77935E-03,  9.90720E-03,  1.00153E-02,  1.01048E-02,  1.01769E-02,  1.02325E-02,  1.02730E-02,  1.02994E-02,  1.03129E-02,  1.03145E-02,  1.03052E-02,  1.02860E-02,  1.02579E-02,  1.02217E-02,  1.01782E-02,  1.01282E-02,  1.00724E-02,  1.00114E-02,  9.94586E-03,  9.87633E-03,  9.80333E-03,
  6.74119E-03,  6.73409E-03,  6.72140E-03,  6.70264E-03,  6.67732E-03,  6.64489E-03,  6.60482E-03,  6.55654E-03,  6.49946E-03,  6.43298E-03,  6.35651E-03,  6.26946E-03,  6.17125E-03,  6.06132E-03,  5.93916E-03,  5.80433E-03,  5.65645E-03,  5.49526E-03,  5.32062E-03,  5.13257E-03,  4.93130E-03,  4.71728E-03,  4.49119E-03,  4.25404E-03,  4.00716E-03,  3.75225E-03,  3.49137E-03,  3.22701E-03,  2.96207E-03,  2.69984E-03,  2.44402E-03,  2.19863E-03,  1.96800E-03,  1.75664E-03,  1.56919E-03,  1.41025E-03,  1.28430E-03,  1.19550E-03,  1.14758E-03,  1.14366E-03,  1.18614E-03,  1.27653E-03,  1.41541E-03,  1.60234E-03,  1.83586E-03,  2.11347E-03,  2.43174E-03,  2.78642E-03,  3.17253E-03,  3.58461E-03,  4.01681E-03,  4.46317E-03,  4.91775E-03,  5.37479E-03,  5.82888E-03,  6.27509E-03,  6.70901E-03,  7.12681E-03,  7.52533E-03,  7.90200E-03,  8.25485E-03,  8.58251E-03,  8.88409E-03,  9.15920E-03,  9.40782E-03,  9.63030E-03,  9.82726E-03,  9.99955E-03,  1.01482E-02,  1.02743E-02,  1.03793E-02,  1.04643E-02,  1.05306E-02,  1.05798E-02,  1.06129E-02,  1.06314E-02,  1.06365E-02,  1.06294E-02,  1.06111E-02,  1.05828E-02,  1.05455E-02,  1.05001E-02,  1.04474E-02,  1.03883E-02,  1.03235E-02,  1.02538E-02,  1.01796E-02,  1.01017E-02,  1.00205E-02,
  6.87574E-03,  6.87195E-03,  6.86247E-03,  6.84677E-03,  6.82431E-03,  6.79452E-03,  6.75679E-03,  6.71047E-03,  6.65493E-03,  6.58948E-03,  6.51342E-03,  6.42607E-03,  6.32674E-03,  6.21475E-03,  6.08946E-03,  5.95029E-03,  5.79673E-03,  5.62837E-03,  5.44491E-03,  5.24625E-03,  5.03247E-03,  4.80388E-03,  4.56110E-03,  4.30505E-03,  4.03705E-03,  3.75882E-03,  3.47251E-03,  3.18079E-03,  2.88678E-03,  2.59414E-03,  2.30698E-03,  2.02987E-03,  1.76776E-03,  1.52588E-03,  1.30964E-03,  1.12449E-03,  9.75749E-04,  8.68412E-04,  8.06979E-04,  7.95260E-04,  8.36187E-04,  9.31665E-04,  1.08245E-03,  1.28805E-03,  1.54675E-03,  1.85556E-03,  2.21040E-03,  2.60614E-03,  3.03686E-03,  3.49605E-03,  3.97680E-03,  4.47209E-03,  4.97499E-03,  5.47886E-03,  5.97754E-03,  6.46543E-03,  6.93765E-03,  7.39005E-03,  7.81923E-03,  8.22253E-03,  8.59803E-03,  8.94443E-03,  9.26104E-03,  9.54767E-03,  9.80457E-03,  1.00324E-02,  1.02320E-02,  1.04046E-02,  1.05515E-02,  1.06740E-02,  1.07738E-02,  1.08524E-02,  1.09113E-02,  1.09521E-02,  1.09762E-02,  1.09852E-02,  1.09803E-02,  1.09629E-02,  1.09343E-02,  1.08955E-02,  1.08477E-02,  1.07919E-02,  1.07290E-02,  1.06598E-02,  1.05851E-02,  1.05057E-02,  1.04221E-02,  1.03351E-02,  1.02450E-02,
  7.01747E-03,  7.01757E-03,  7.01192E-03,  6.99994E-03,  6.98106E-03,  6.95464E-03,  6.92003E-03,  6.87652E-03,  6.82338E-03,  6.75985E-03,  6.68513E-03,  6.59844E-03,  6.49895E-03,  6.38586E-03,  6.25840E-03,  6.11583E-03,  5.95745E-03,  5.78271E-03,  5.59112E-03,  5.38241E-03,  5.15648E-03,  4.91349E-03,  4.65392E-03,  4.37860E-03,  4.08875E-03,  3.78610E-03,  3.47287E-03,  3.15185E-03,  2.82643E-03,  2.50059E-03,  2.17892E-03,  1.86657E-03,  1.56921E-03,  1.29288E-03,  1.04392E-03,  8.28762E-04,  6.53730E-04,  5.24840E-04,  4.47544E-04,  4.26489E-04,  4.65288E-04,  5.66318E-04,  7.30555E-04,  9.57471E-04,  1.24500E-03,  1.58959E-03,  1.98629E-03,  2.42895E-03,  2.91047E-03,  3.42305E-03,  3.95853E-03,  4.50863E-03,  5.06526E-03,  5.62077E-03,  6.16813E-03,  6.70107E-03,  7.21420E-03,  7.70303E-03,  8.16399E-03,  8.59441E-03,  8.99242E-03,  9.35692E-03,  9.68745E-03,  9.98415E-03,  1.02476E-02,  1.04788E-02,  1.06790E-02,  1.08496E-02,  1.09925E-02,  1.11092E-02,  1.12016E-02,  1.12716E-02,  1.13208E-02,  1.13512E-02,  1.13643E-02,  1.13618E-02,  1.13452E-02,  1.13159E-02,  1.12753E-02,  1.12246E-02,  1.11650E-02,  1.10975E-02,  1.10231E-02,  1.09428E-02,  1.08572E-02,  1.07672E-02,  1.06734E-02,  1.05764E-02,  1.04768E-02,
  7.16661E-03,  7.17124E-03,  7.17008E-03,  7.16255E-03,  7.14802E-03,  7.12582E-03,  7.09521E-03,  7.05544E-03,  7.00570E-03,  6.94512E-03,  6.87284E-03,  6.78793E-03,  6.68945E-03,  6.57646E-03,  6.44802E-03,  6.30322E-03,  6.14120E-03,  5.96117E-03,  5.76248E-03,  5.54461E-03,  5.30727E-03,  5.05042E-03,  4.77434E-03,  4.47970E-03,  4.16762E-03,  3.83976E-03,  3.49837E-03,  3.14633E-03,  2.78727E-03,  2.42550E-03,  2.06610E-03,  1.71488E-03,  1.37828E-03,  1.06330E-03,  7.77318E-04,  5.27945E-04,  3.22730E-04,  1.68912E-04,  7.31053E-05,  4.09980E-05,  7.70480E-05,  1.84218E-04,  3.63765E-04,  6.15104E-04,  9.35763E-04,  1.32144E-03,  1.76613E-03,  2.26243E-03,  2.80177E-03,  3.37482E-03,  3.97187E-03,  4.58317E-03,  5.19930E-03,  5.81144E-03,  6.41161E-03,  6.99282E-03,  7.54916E-03,  8.07586E-03,  8.56923E-03,  9.02663E-03,  9.44639E-03,  9.82768E-03,  1.01704E-02,  1.04750E-02,  1.07427E-02,  1.09746E-02,  1.11727E-02,  1.13387E-02,  1.14747E-02,  1.15828E-02,  1.16652E-02,  1.17240E-02,  1.17611E-02,  1.17787E-02,  1.17786E-02,  1.17625E-02,  1.17321E-02,  1.16891E-02,  1.16348E-02,  1.15706E-02,  1.14977E-02,  1.14172E-02,  1.13302E-02,  1.12375E-02,  1.11400E-02,  1.10384E-02,  1.09335E-02,  1.08258E-02,  1.07159E-02,
