Qtot-2.0816681711721685e-17
# RMSE: 1.1142219096986443, Max. Err: 2.450610900499229 kcal/mol Qa(l,m) [a = atom index]
5
Q1(0,0)     0.27327102342602627
Q2(0,0)     -0.18467769883345833
Q3(0,0)     -0.35199929719098516
Q4(0,0)     0.3113503139454889
Q5(0,0)     -0.10698458287647697
Q6(0,0)     0.054301416355298116
Q7(0,0)     0.004738825174107182
Q1(1,-1)     -0.2108691150676608
Q1(1,0)     -0.13618948673917852
Q1(1,1)     0.014510108814169587
Q2(1,-1)     -0.0957603437426094
Q2(1,0)     0.03384451775854942
Q2(1,1)     -0.2214204515540269
Q3(1,-1)     0.44217562790731213
Q3(1,0)     0.0422629889137231
Q3(1,1)     -0.08407916938739363
Q4(1,-1)     -0.18838124082473331
Q4(1,0)     -0.07016447275188065
Q4(1,1)     -0.12119229063396451
Q5(1,-1)     -0.1262259654235685
Q5(1,0)     0.04399507564233521
Q5(1,1)     -0.12277955086698944
Q6(1,-1)     -0.005802075360813716
Q6(1,0)     0.022173016604258824
Q6(1,1)     0.0264175798635167
Q7(1,-1)     0.027514650664432483
Q7(1,0)     -0.01954496074095169
Q7(1,1)     0.046684917236710144
Q1(2,-2)     -0.3388855811536648
Q1(2,-1)     -0.044224720419492006
Q1(2,0)     -0.014937411890921695
Q1(2,1)     0.11588944589273595
Q1(2,2)     0.42183985911459476
Q2(2,-2)     -0.019825353334540663
Q2(2,-1)     -0.005978810446054195
Q2(2,0)     -0.2945520506503696
Q2(2,1)     -0.015095404704369757
Q2(2,2)     -0.07485236994767763
Q3(2,-2)     0.0013212330130920671
Q3(2,-1)     0.0748619554189767
Q3(2,0)     -0.7080197311871602
Q3(2,1)     0.02510355641314959
Q3(2,2)     0.5999974534022111
Q4(2,-2)     0.10034978308026402
Q4(2,-1)     -0.01434796746478785
Q4(2,0)     0.08703575855879692
Q4(2,1)     0.0014381936468152966
Q4(2,2)     -0.10025314643952596
Q5(2,-2)     0.010205826439082983
Q5(2,-1)     0.07191863532201775
Q5(2,0)     -0.08599894971936117
Q5(2,1)     0.052130335143384846
Q5(2,2)     0.0926635222192394
Q6(2,-2)     -0.06446334428470551
Q6(2,-1)     0.07842698261404968
Q6(2,0)     -0.059294788383644714
Q6(2,1)     -0.06408512361569002
Q6(2,2)     -0.08214889459332553
Q7(2,-2)     -0.03546753662973437
Q7(2,-1)     -0.11089788662470372
Q7(2,0)     -0.009872181978180683
Q7(2,1)     0.06751257791838224
Q7(2,2)     -0.08175241144487386
Q1(3,-3)     0.6820925375342339
Q1(3,-2)     0.18907402606423865
Q1(3,-1)     0.11840908124264785
Q1(3,0)     -0.1036094844386788
Q1(3,1)     0.07053428891086042
Q1(3,2)     -0.07349275672974673
Q1(3,3)     0.32698168769793223
Q2(3,-3)     0.031152779413241065
Q2(3,-2)     -0.016558979711937954
Q2(3,-1)     -0.07625893047993881
Q2(3,0)     0.08093917115208894
Q2(3,1)     -0.11555086325123512
Q2(3,2)     -0.034282470473262404
Q2(3,3)     0.06487458655617893
Q3(3,-3)     -0.3026012644251418
Q3(3,-2)     -0.05519042740300708
Q3(3,-1)     0.08107122963528225
Q3(3,0)     -0.035733590036646404
Q3(3,1)     0.06260859911921772
